"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"381",2021-05-22,18.3663166585347,-1.56953400657015,-17.2530592950639,-3.63301802967078,3.90109194526755,-12.5892421431639,5.49265537184348,13.994516333139,-13.8800241525881,11.8470468493344,36.3235121350182,0.210754752068849,-21.8051845647334,8.32584679391021,15.6389861124989,3.07632876271165,30.4061583747543,11.5262303600843,3.714670545768,-10.9295510608326,14.7084795561368,8.25952660760336,10.7607106934915,18.4784368565299,10.8049674830497,9.43781671540131,-3.07303510593566,12.8106527724687,13.6730609027223,20.5696826527923,-2.25588429830738,16.091167466214,13.988445330259,1.40800059382553,6.29686886568814,1.71156035589815,15.4874700226162,7.26928614867283,7.91627612149678,17.4877408466551,-15.6941658935677,19.0768206066718,34.0381387868623,23.1563326305306,6.46998482922069,21.6646739679149,19.1819149228948,11.3307033580294,19.4457720364742,4.23849189220629,35.7480559512223,41.0966138273738,25.8416558379216,33.9015289666155,15.3543779574808,27.0273829650148,19.6254983792787,31.3704984991329,19.8860466985492,26.1639074420198
"382",2021-05-23,-2.92857458881307,-19.7795709663245,-5.03299253543886,1.98567103459078,-12.6191707713818,2.13628773727587,2.23442537981079,-12.1604745322424,15.266090917336,35.7291183128456,1.56227722947633,-19.9548281797615,1.16619772199246,4.93880730014332,-1.39322674742671,30.9327036355574,10.501323205146,4.6667744194817,-10.8329488622732,7.35745208753071,-0.241220767623813,10.1221449655194,21.3865462280004,8.38449925548678,10.1763565613493,-2.93835222640798,6.97492341017245,11.4872026754781,25.3733539626914,4.53989965385997,18.0764370392271,14.7401420560017,2.24541647767237,4.74698618459176,-0.466898590563535,21.0382951809265,13.7157174882545,11.671131524529,18.7614520338162,-14.4337258494786,21.1064694641045,32.6895395002229,27.5310068357805,12.3165006675598,25.1785900903534,20.8236856348675,12.800257569814,23.2493009118541,3.13386048533495,37.704193602444,44.5624364141984,28.8699478880598,35.0136094088406,16.3427890033098,30.1701626181914,18.7552584731959,31.788012429468,22.1023288992485,27.9865348932663,23.7025939650609
"383",2021-05-24,-20.5688491191627,-4.66853749339212,1.69234350894434,-11.8275379933654,4.37055373476076,7.14003614422953,-8.53349602436348,15.5492208573089,36.4368570732686,2.27120775385324,-20.2625613095035,4.3138075544984,9.45061398021522,1.81621053348691,31.7838918267799,10.9490360365241,5.40952534884974,-10.9193348958237,10.9921970449441,5.30438554706225,12.7520308189235,22.4805840961942,9.84170058796924,10.5470506150401,-2.75252503582676,9.63171095857781,11.3105854332183,25.301322035994,4.44073521519274,18.1921329632844,14.8764337495359,2.0758146475503,5.26217035372848,-0.467563643158122,20.4919187801714,13.3963386277456,11.2854564788932,18.9828950041411,-14.6854802388202,20.1532552739858,32.6430436721089,27.3064377357777,11.8987128719627,24.5347269825581,21.2247837294853,12.1473699013389,22.1050050658561,2.86627421087916,37.8829016089495,44.3019229637835,28.4297538190863,35.2957523035059,15.8830024734757,28.9588470794257,18.6427752425952,31.7907412786859,22.0037776795403,27.5852996448428,23.9274660314099,2.13311303521057
"384",2021-05-25,0.0472955493819568,5.28056062774516,-10.6203907627916,1.82749295830854,1.40895867767077,2.42723467930034,21.192083278748,37.2108369867331,3.5006722780855,-19.5511272666064,-4.05793688285546,0.813990891930997,11.7627492010702,36.0762581270007,12.1406830908628,6.3117558321211,-9.77614095631793,-1.48268018614371,-9.58337626447776,18.4232035990472,24.8783731378947,10.0886875983993,11.1852592566789,-1.23987196759716,-0.310929770036609,-1.4993689162972,27.3215349023359,5.46192213572824,17.6073857187819,15.6054721847705,3.35314486494303,2.32193764259439,-6.46066926459434,21.5756464665484,13.7597630631275,10.8997433312897,19.3913553044864,-12.8983705254892,19.1918512847008,31.7654083777415,27.5626140478599,11.8991677678939,24.6259261620976,21.4056207399525,13.324742738579,22.0817477203648,2.86872323295404,37.8897644583089,44.4331052256229,28.487769937171,35.2613929550766,16.826268453617,29.3644398676146,18.6116604719287,31.9497847730214,22.1409195032753,27.8146578968495,23.9191444620905,1.95841485084166,20.0234184736592
"385",2021-05-26,5.28056062774516,-10.4542023449423,4.02393381467619,3.62092487137462,0.829272334239688,21.0778672417442,37.244405283819,3.56504788597693,-20.0308993886249,0.584212518267423,2.8809252980472,10.0407651610865,35.9349456618859,12.1714809665116,6.34062819891169,-9.87105148221284,9.55648624419195,2.78985242139122,16.5637470060897,24.5057953926726,10.9682664579414,11.1440585061586,-1.23787539438042,11.4932869639405,10.8212160137315,25.0482121765274,5.43180516370666,18.4030672096594,15.3715536276061,3.53145686657331,7.64976495071737,-0.464408601980287,19.8508372975557,13.513197276478,11.095777955587,19.1400621943025,-12.7859712368685,20.5173610462692,32.7161843697586,26.7554388419828,12.3091995878643,24.3450530589254,21.2494105883108,13.5707095752319,22.5327234042553,2.93369884987801,37.5158714301367,44.2438437464575,28.3668466247806,35.0861478956634,17.1931011998838,29.4147397172767,18.8342958904391,31.7287699932219,22.255224450428,27.4395011516321,24.0265337333098,2.53748420208695,19.8699825795486,18.0922853807332
"386",2021-05-27,-9.73459018340994,8.40077983529857,10.3883712627184,2.59261839663974,20.6173349591366,38.261554772343,3.07163193106898,-19.2733517153302,10.262751749852,13.1854629524434,10.5874224294898,36.0748654784203,14.3917369399953,6.10396530359354,-9.35467916658978,14.4996122379582,5.41289557005343,15.8841047194764,24.4784832092256,12.0586444421039,11.1302816636852,-1.16517781801435,12.3571385043239,11.4218881912568,24.6472428570034,4.65627261850248,18.8765835964051,15.605102552579,3.54245140381669,7.79483061009219,-0.244644347290466,19.8602883208734,13.2676618283609,11.5465242345834,19.1072429797009,-13.6156395677831,20.7315833265898,32.7195813252373,26.8318284531092,11.888676730481,24.6080523923308,20.8526333171264,13.1177419712973,22.5227781155015,3.08900128879786,37.6520434667715,44.3354252374468,28.5413847843852,35.2540573073558,16.3941118521301,29.7174694781129,18.804813170295,31.8775538947721,22.1961529960214,27.6922157130791,23.9028292453385,2.38194574881692,20.4733387286437,18.1422435390806,25.2324391138923
"387",2021-05-28,10.7908621043853,9.95372380680618,-0.777301588497147,19.2427586253229,37.0785516776985,2.91557633640174,-18.8948158360369,10.7504081683394,13.8130559939553,10.1404165582847,35.2714175563071,14.3400727512033,5.43951834491676,-5.50194696144831,14.2895621447475,5.33083859830933,15.5778274236704,23.2337909193111,11.9722217059163,11.2524768604372,-1.05616434829619,11.4319250776978,11.426738380512,24.6016158579242,4.21461994350809,18.6726306854489,15.5263562407592,3.36822332222375,7.10924236725199,-0.454274467205779,20.0422821643447,13.00107617276,11.3072785149931,18.9941259200225,-14.0851913371854,20.1532552739858,32.6687729559882,27.0549178855409,11.7618498494674,24.4164640018233,21.1934095975488,12.8954843866804,22.0234650455927,2.93607134001304,37.8795178522706,44.2496863459192,28.3668466247806,35.3096681460536,16.4896300653687,29.2479583239258,18.6075915679741,32.0852589325798,22.017903789736,27.5882041662285,23.9438268337157,2.1259821578467,19.9593314969326,18.0034073827272,25.3306970276378,34.8833651621927
"388",2021-05-29,0.984027338381389,0.799772031704665,19.573176261929,36.4140663056248,3.00548153855008,-18.1503098956194,-0.552702060594019,1.51448909354135,11.3774920107019,35.8370948633605,11.8304973204845,5.63320941759602,-6.23823057190839,1.20777459533637,-6.22553858053959,17.7164983356817,24.1359792235466,10.216956933886,11.5774143113867,-1.72615911372745,4.75796414174151,5.10830109192157,26.8725567714078,5.50473419105155,18.1067800974716,15.6075076043275,3.68319736700827,6.94920263324908,-0.395674624601562,21.4417285181913,13.2517260499392,11.600880155456,20.2444142328067,-13.7795590063785,20.3830946111661,32.7961189783656,27.0232113986404,11.9101705632294,24.4587564497016,21.1243314649518,12.8405176561147,22.2619331306991,2.94433678951573,37.5601422466855,44.2437361259189,28.3668466247806,35.4743168529533,16.4139374567378,29.2405185279006,18.7404289375063,31.8879235218,22.0336776112205,27.4461582298447,24.524255926122,1.98166361651283,18.6970263027617,18.1116565161917,25.325828392272,34.7300907122492,29.4309483150809
"389",2021-05-30,0.638294489176109,20.7152056271603,37.5314478924898,3.35031186028423,-19.1069034684664,-0.582914114751243,0.272547398506088,10.3592629408049,35.8223355461278,12.1738886180281,6.26326706535208,-5.85077601638769,5.08046230375007,-8.32490887397955,17.8616742231173,24.2245112402023,10.685482233223,11.6761642866266,-0.632181442166596,6.88924344577588,5.04074904440557,26.6919164803842,4.95672634258506,18.1257212615998,15.8384870156516,4.39718217734565,6.59789944218458,-0.745175597636856,20.8816747744411,13.2661247048723,11.5980380950402,19.4931789414467,-12.5592094373251,20.4955482102581,32.7961189783656,27.1518904762355,11.8991677678939,24.6556173734991,21.0634041850523,13.2036355831218,22.2807142857143,2.98548546250294,37.5417450838849,44.4182966395128,28.5828465979879,35.2328871158259,16.6920629070781,29.4511071583944,18.7624824610681,31.849690290285,22.135443877346,27.7288847655521,23.8001367566614,2.30781121957949,20.0468826702879,18.244251938405,25.1545151965802,35.1940159502932,29.5885571540658,21.0809773309087
"390",2021-05-31,19.4008041679683,36.7097338032608,3.00754043630922,-18.8108043659914,0.361584660053083,0.244760533343563,10.717503994649,35.8002131165986,11.1567260754678,5.47073972307527,-6.5902522745308,2.34808733180738,-8.44392147259052,16.2309472626219,24.1359792235466,9.59990417361098,11.2962868096808,-1.40924888229085,0.0763301423213537,-1.47959659098322,25.6874164169343,5.36375475757888,17.1411574520033,15.4133302069289,3.49948396342385,2.66826319129686,-7.66430361867786,21.1901047216837,13.651534664091,10.3942254735902,19.6612504492679,-13.1948940822321,19.9110378656309,32.5766968854164,27.4610700880237,12.4036928451693,24.5962792328907,21.9682222242608,13.2140123899962,22.8072948328267,2.85156094544496,37.7861691362719,44.4182966395128,28.3643557343229,35.6388467386198,16.6846637419647,29.597520435117,18.6760447047175,31.7965510866982,22.2100279307158,27.6075535082096,24.3957473089818,2.30781121957949,19.8748146660997,18.0571138557858,25.0316791239353,35.2815593227177,29.3976356407704,21.4482280129816,1.66293662268056
"391",2021-06-01,35.9477707097625,1.87468544617568,-19.2274551688345,0.171458328153535,0.599676139295693,1.72761603061945,29.1070309725044,11.0828462854953,4.56285760465492,-6.59733269357349,2.48937182549229,-8.32490887397955,9.45188158906787,21.3865462280004,8.25201514222164,9.79263017476851,-1.64813972580014,-1.35795287717373,-1.55436684762857,24.757167400408,4.64039350655105,15.5379379627598,14.6093411102644,4.84108593378516,-6.74548599361873,-15.0821102435518,21.6447315330005,13.3967857909423,9.02351584175906,18.7201537668182,-13.016365960035,11.907055012958,22.9923993121165,27.9059347433509,12.2230081813033,22.6229716540817,21.2361407982974,13.712872569555,18.1332158054711,-5.73105604893147,38.5168511082609,44.4645555343503,27.5390337187027,35.232102895686,17.374802440874,29.3624684042711,16.3403206899117,32.456338412514,22.1122402845316,27.6667152873653,23.8320760543497,3.22916683981345,20.4809391331673,16.6429854535687,25.6908859145953,34.8216056875034,29.4043827897153,21.0124575114614,1.99234909200311,16.3476547942984
"392",2021-06-02,-5.91877759033692,-21.1392830353272,4.07284319981877,-0.396007314926468,-10.2259918496773,23.4468466023787,6.27102933121461,1.33437494387873,-9.45791887353056,3.07717517480654,-8.32490887397955,-0.0819558972088973,16.7881890719929,4.61102024125946,8.31835776212714,-2.84570035955481,0.691039682671598,-1.78003343415762,15.3324417806325,0.452246955888075,15.0048545078254,13.9537943477213,3.12804856002787,-4.61190727570837,-15.3028602011942,18.624826964023,12.614632148649,8.13124395997214,17.8512212273217,-14.9159214762405,10.3776603360162,22.5404556166536,28.1251051840366,11.8991677678939,22.3306073214409,20.371535772932,13.6936954607021,13.1821732522796,-11.1095294510211,39.3801333737236,44.4520464404148,27.0118189612443,35.2330034355596,15.616608904985,25.368291012954,9.8752673057208,33.3507627573701,22.495827137671,27.1275583815865,23.7726310217046,4.08205329375059,20.0443263406286,12.5023891067065,26.1991038491994,34.8833651621927,29.3756840554101,21.4846840023563,1.41535530131457,16.5583120743018,23.1353924252107
"393",2021-06-03,-19.9963079037911,2.55757867082154,0.393533188878136,-4.98611162721564,25.5605479479254,5.91887518533901,3.28034588653629,-8.09554413420193,0.207644221270323,-9.04167232860022,3.00567044233542,18.343313852144,6.84677484309462,8.54977046564635,-2.53213681961333,-3.36605713351836,-3.26570091524608,20.261413664184,1.43305908014397,15.148949461617,13.5931033472068,2.89550204552077,-13.8569007090448,-17.4784214184938,20.2922919929951,13.2155729054876,7.88525765589765,17.9480880721329,-13.9182260169299,0.911190373925445,21.572790386616,29.2342286976719,12.539212029268,22.1989740701182,20.536662783124,13.3210272199977,2.930367781155,-12.7686041492556,40.5745860537663,44.4747950307053,26.6971546076868,35.2670926220269,16.7216312182399,12.0795358800822,5.27588921636779,35.8704808936541,22.3935752655762,26.0091324936652,23.6336112581613,2.34248490298515,1.24178389412555,4.62192601603758,29.7072059022346,35.0558377938566,28.1058752942262,20.7901861995031,1.77965719252208,-1.84839161424371,11.3605681694862,30.3692140413313
"394",2021-06-04,8.49802338783866,4.70529497194623,-4.98611162721564,25.0998363568975,4.66613397376864,2.76143526749635,3.83468359569637,13.4015534674797,2.82156547111517,1.53870005675556,17.6664975772556,7.5955665150104,8.93946829721096,11.4336711489449,11.9848191482879,12.6984419291174,17.1656433333659,-0.702152173591928,15.2961822014096,13.2496336244798,16.7756752848062,7.45767733259365,-0.203217112753335,16.862446485585,10.5633920905774,9.59052507975436,17.5145000234401,3.22313304616396,20.1532552739858,32.3689942888686,26.6269567382391,11.1064812814115,24.8044055469648,20.8794465798832,25.9703461649483,22.6897021276596,2.81147734195388,37.4774684773525,44.2151664602744,28.7297770394881,35.7046737018843,30.64316037903,29.9992620779664,18.6116604719287,31.4652159752115,21.9282575788021,27.9975508736461,25.3429577671902,18.8073316722323,20.7959288267943,18.0497657384019,24.608416864631,34.7090559268923,29.8836240431466,21.616654592421,18.9166088635205,16.8961726769469,23.4564608378651,24.1025320370851,26.5517957626799
"395",2021-06-05,0.601086014720193,-5.29495373639031,24.9313700021841,3.63645665926315,2.01595819190777,2.30832579770055,8.87444171002386,-6.30829116126133,1.10996553031382,13.8781439858357,5.49673797884798,8.51646049215498,11.4522409961127,9.15324613449895,6.26049476589568,17.8325182459189,0.545888581974782,15.1990920449018,13.642480997323,15.825362704689,6.93094038592524,0.939022594370164,19.2848725689609,12.4782622791014,11.7714297590224,19.0399418686419,1.75562116738587,21.1131238056111,32.3715075051485,26.638223642535,11.0691248484628,24.7107516577778,20.8556178349403,26.5166569214486,22.2361823708207,2.94556130055317,37.48046014794,44.0710529928315,28.7150689244042,36.2436155475207,29.1338299184249,29.508257567831,18.6116604719287,31.6902316000739,21.8003255234497,27.8568405930821,25.023239809423,17.8523010792724,20.3106314633055,18.1126896434162,24.9084535604612,34.5792454543009,29.8295012494313,22.5401834553564,16.8094334734537,16.5236351178716,23.4621742852664,25.7083670632799,26.2936666792553,32.2256616917953
"396",2021-06-06,-6.21531777587852,25.9016751494133,2.09813453822916,2.56758795323528,2.94366422450648,5.74166938839328,-8.86349687983911,0.503349454248232,17.1978228595827,6.69411349231426,8.46530961011604,12.0644509852717,7.99013334662923,0.484092916766843,19.384633405894,0.876490051551717,15.1654093268861,13.667721828165,15.94437980292,6.87250119448895,-3.29598482413317,20.2864379108634,12.6979815053302,11.7215248407511,18.7634522525901,2.3119829700089,20.9245115065952,32.5564743848326,27.0908853107932,11.6967106475216,24.7699982818509,21.8314649517921,27.6454072884362,22.7766565349544,2.54242930744716,37.5158714301367,44.2946944509415,28.7799409219393,35.8602106963124,31.181793376188,29.931048344907,18.2521219863177,31.6124036466815,21.8408150142668,27.8175751387669,24.8988883006882,18.7408543865977,20.6671708663214,18.0756262042389,24.8944318906078,34.7633008768627,29.7797011914102,22.3155384564723,18.3422391963831,17.0046013653725,23.384991499162,25.6192245421637,26.6034026964765,32.3529785665251,26.0527177217862
"397",2021-06-07,26.4758407185074,4.62820008654169,2.72927643984699,2.45271928691383,9.18162160248993,-8.32490887397955,4.98506605776795,17.7090278077003,6.79937795456095,8.85360550964412,11.8041198630431,10.8728331865246,-0.775485158700426,19.4331189051472,0.744798052162263,15.2501359071444,13.653415271183,16.089363072817,7.40304307857198,-4.99827403017122,19.7169883221839,12.3842685751592,10.6309062379849,18.4947728657822,2.26854828051239,20.9245115065952,32.1226336312747,26.7968269876237,11.5123621760098,24.5164827184308,21.7353243369692,26.2455745607867,22.8621276595745,2.98398033435275,37.5158714301367,44.1855492880543,28.7297770394881,35.6908716775707,30.2363622188991,30.1452384754751,18.6722611691253,31.4438253184391,21.6380962906402,27.9476015861655,24.425122051644,18.7330142999855,20.8652739450152,18.0541823572864,24.8161538907237,34.6042462388151,29.7564927572543,21.4728018469937,18.77467358633,17.0395659888621,23.4828114260909,25.7050067969024,26.5333282978965,32.2813906333426,26.1553675875412,0.386349212848285
"398",2021-06-08,-8.895804199078,1.02875204281378,3.20796501005775,6.66580422653905,-8.3498761343155,0.6077738309415,4.46673508585694,-2.99911814939417,7.29226645793078,10.3635879965332,6.0184646578803,0.244368469017489,13.3625772380739,-14.2776358094901,12.0260814552715,12.2357308947379,14.9918485942112,4.07513153901007,-8.09199577533256,10.9056635787461,6.65622913238417,7.49790612367898,16.5991905364649,1.2047833333975,20.5371777873225,33.1811072659462,20.5976533323248,7.92003384425727,23.3576354016661,20.0826781766309,24.6964932017852,22.524802431611,3.09923743575144,35.879402106308,42.9135319195343,27.8093685948531,34.476137194248,29.2629892910551,29.4178676255982,18.4107098425793,31.8753135975916,21.2761456951868,27.6492542376331,23.4779910005294,17.1831372203541,20.1057364453218,18.0821833335916,25.2018850068563,34.6106904621012,29.6509833914643,21.4532818165519,16.8058232143006,16.4925300274286,23.3788118119446,25.9184409891402,26.6634880471317,32.1952891273211,25.804219097604,-0.461836619103188,-6.65181109736111
"399",2021-06-09,0.271515543343566,2.34052448004133,6.76196182055958,-8.48239524427449,0.401671549689597,4.85095812980582,1.67662620893044,8.00177043012846,11.048732976925,7.91492850692772,-0.87860759033651,12.4756693966401,-11.1060232302791,13.9508063823903,12.8209449557418,14.3804520743355,6.87221437191666,-4.68629838587511,11.7159582106476,9.00441350075124,7.3684702752694,17.2286859500258,0.956878399550381,20.5979725734063,33.4016952930936,25.0823602825078,10.2831499723651,24.3111019004147,20.361230624333,23.9078077700227,22.3802857142857,2.86872323295404,37.6115834047682,44.0357127995259,28.5483118321344,35.1144511134425,28.2878150019726,29.4067877813328,18.7565634723366,31.7858645610514,21.9563724899195,27.863629116788,24.8616110817011,16.6580702748795,20.443170921189,18.0497657384019,24.9217123433185,34.6926609823014,29.8289202144143,21.9478731033372,17.2935257690604,16.7406733762829,23.6317298301038,25.6963897501693,26.5788360587635,32.3600022882713,26.4883425121632,-0.892250291727229,-6.4221211411753,-0.385161223826392
"400",2021-06-10,3.42003155738461,7.55432028741433,-8.23694109249683,0.722208952476534,8.1034386518808,2.03016672552555,7.38527551294321,11.8606789493105,8.20130244256457,2.92912294041676,12.7904037692506,-5.85811213361104,13.9579021659307,11.9260800750337,15.6005786512053,7.78221888846451,-0.571945231335385,12.8670380172198,9.59457948772985,7.93493396236219,17.2867782413701,2.02504455744734,20.6823034354828,32.5661787081661,26.1355432223661,10.9644021189052,24.7744707834937,21.02651664572,24.860766738954,23.0482553191489,1.71084090234217,37.704193602444,44.1855492880543,28.7156968799818,35.5549652016384,30.9199167948291,29.8606318595085,18.3611455263219,31.7655302330085,21.8215582258302,27.8780457192867,24.9564672666314,19.3868110350743,20.5266506719406,17.9566680613884,25.1055294822025,34.6106904621012,29.8992378139238,22.6552180864882,18.8778278274096,16.7214759586614,23.183216170483,25.9626399474577,26.5010637360424,32.4199105031654,26.8498894570885,1.08213401027699,-6.56414930265228,-0.690324984737848,25.2183471377192
"401",2021-06-11,4.44391428644392,-8.78872575883599,-0.824051207096413,5.24945910974099,1.30604759515002,7.53596698475669,8.53437223790685,4.81560271900813,-1.39837805198507,11.8351863963375,-12.4381453197241,13.8879552889338,11.7884010395295,12.7099918266818,4.74019684015924,-6.65068429161607,11.5067631460786,8.88588171639122,7.63478224725406,16.433734939759,0.675386966513589,20.7545861422871,32.8946625337042,25.8982165199605,10.2831499723651,24.7835811069722,20.5605511572651,24.2141715207721,22.7766565349544,1.76387753665114,37.4870692155485,44.0627757776301,28.3668466247806,35.3957009727332,29.6404246723885,29.4234075477309,18.6116604719287,31.7463226556104,21.8815657276052,27.8377809965434,24.8970884065643,17.0548894714009,20.3569384398408,18.0423530505664,25.0704463371767,34.6788591371241,29.6731533800579,22.1165237880933,18.5328140800107,16.6109747598307,23.4102468257509,25.7683745475096,26.5517957626799,32.208213622842,26.5218534390265,-0.252134214997858,-6.78516282595852,-0.63306614656423,25.1838763486998,24.6138311439126
"402",2021-06-12,-8.8302333313921,0.16597530074235,6.52257506851713,-0.766487198709649,7.48633756610939,8.75876361202406,-0.684334033213839,-2.52205648024421,12.4262028640317,-12.9121368114743,12.455994697237,11.5831818981183,12.0104965783817,-5.1391343622155,-15.6813067966792,11.0128993277203,6.13871784896617,7.52842060415866,16.3155313862454,-1.95719790435644,14.3565830672219,22.5999978769028,22.6752767876559,8.70625322691801,21.3484016784723,18.9111524947939,22.2133499618826,20.4051185410334,-10.5822243855251,37.7066307129092,44.0440498039154,26.8568353383257,34.6698395688215,26.4163896704631,29.4732668469252,14.9112878471127,32.2972156935238,21.8723626572359,27.6325352189119,24.5495412034586,17.0625564112239,20.703177704815,18.2191534038959,25.2725099947853,34.6815769182491,29.8797875637078,22.1397758580947,17.6886708619215,16.9476432876161,23.4347203967862,25.7751619037437,26.3475521482433,32.3464845372183,26.0477989505471,0.310336356378077,-6.73592762299743,-0.467342958399729,25.2183471377192,24.5748266358636,3.50322707416982
"403",2021-06-13,-0.612916161746758,6.97881616520885,1.80815515614124,7.73122657612339,8.5345638860523,2.33236107186979,2.97914488507707,11.7470202942124,-10.4533178727406,13.3859476781337,11.8588428395568,12.1190861222316,1.66777644007928,-3.65026784201517,11.1402269073272,8.44895296737497,7.59323724709819,16.3954807557076,0.265246730849929,19.7595784546241,32.8279335895204,24.9794044141052,9.44159249967589,23.3266422937468,19.9812856055116,24.5145277763386,22.5262917933131,2.60939475480696,37.5690447493764,44.1783207752123,28.6141271584926,34.9268236307666,28.8981516261862,29.3827887945989,18.6116604719287,31.9256579314149,21.8829120282924,27.8896468441209,25.1484824422093,17.5588463603437,20.4607067191566,18.1113820917727,25.0819540207686,34.8185586906235,29.9891540130152,22.6718171251831,17.7870532095371,16.9476432876161,23.4725923335705,25.7518691481725,26.5263746742702,32.4129702079784,26.5466946720215,0.597784920261239,-6.56100538479549,-0.536403206241221,25.0875349127222,24.587739308404,3.71943726477124,16.1503844679325
"404",2021-06-14,5.16238459158052,3.10795544899,7.74712766153639,8.5396411316966,0.158950437748495,1.28584527476951,11.7865382049855,-12.4725192888127,13.9497954239826,12.1721509011209,11.6776899639103,0.317479911527953,-7.37204467253286,10.5817319530459,7.51759587178937,7.17055479928923,16.3876423983873,-1.52621286718993,18.2515515384663,32.6058576251035,22.8574886306693,9.23209586476854,22.494469153909,19.5400845817241,23.166398981563,22.4981732522796,2.3511071110417,37.5779069692497,44.1620449624261,28.6173590365319,34.3946345834328,27.6780654443397,29.8740989366213,18.3023596436551,31.8456043520744,21.8408150142668,27.8863649469639,24.626588141874,17.9104036010099,20.8600241167881,18.0497657384019,25.0409737914518,34.645985192856,29.8878272751848,21.8521755595315,18.435259083451,16.9843404513496,23.24364245837,25.72952146752,26.5368452358473,32.3068052765842,26.1799226113325,0.507073105820213,-6.13669353490085,-0.623964353955072,25.1781312171965,24.5085916513879,3.58989139799576,15.1778176602976,8.52726496625207
"405",2021-06-15,-4.89953718332372,6.20026556451927,8.51329666274789,0.00962566548664926,0.0964272136151982,10.9079195259803,-22.8573046376854,6.45148830244824,10.5334427574887,11.9475286120917,-5.42840763369199,-13.8773357993061,5.57398283814178,-8.88318755813122,3.26914883667765,14.7200740706015,-2.59972976822429,12.0362451005414,23.3934762531581,14.1261452059716,-5.21990048393345,19.7517776348939,17.1249552781014,21.1371559259561,18.5049037487335,-2.50335975215896,30.4967515935883,39.2524629558148,26.1721837448256,33.0976170214043,25.6740634693391,28.7097543380454,18.804813170295,26.6919525356291,19.5454276011735,25.7158055149441,22.4214752073407,14.2225265911913,20.2191491537302,18.1875267967374,24.9533769820577,34.6106904621012,29.4885573188984,20.6309799530934,14.701097841923,16.6173492003509,23.122990848034,25.9741908631302,26.5137467427018,32.1415054812574,26.3626118157515,-2.12794542141789,-6.96361082310446,-0.583814983072879,25.1202379689715,24.6138311439126,3.37941549902508,15.2675781599172,7.69335737997957,-5.66211627095125
"406",2021-06-16,7.52248384789874,8.53308075824015,-0.268410643354537,1.11867448660678,10.9876907158127,-14.7764368749908,11.8209014061223,10.5909344041269,10.947535185806,-5.1391343622155,-10.6391683253395,6.59593487018939,0.7409494168992,6.3096650837031,15.7251886925132,-2.5406406263834,14.897607798465,26.3915221191341,18.6628154339255,6.95481291267589,21.2473762799768,18.1993816910841,22.0901395663255,22.0840729483283,2.15367001264307,35.7629082260736,42.5950325229268,26.0788555914281,34.098952321917,26.85244902443,29.7209883749745,18.1021336575631,31.9655460779395,21.7129114254712,27.1328303352454,23.2589112405153,14.909538421134,20.3087672131393,17.9853567130024,25.4327162639782,34.6704606330805,29.3268729931627,22.1397758580947,16.0090131122607,16.9969912640744,23.4570014348932,26.1893624658246,26.5483118697836,32.3169382929496,26.5902732593159,-0.0406370913259807,-5.76725670869706,-1.16401461995259,25.3456238971758,24.5532990545889,3.53093683399083,15.4591665458273,8.05178353261631,-5.0371687457744,-7.74443896046429
"407",2021-06-17,7.00145023298122,-0.202831469139698,-0.868533313951214,10.0676766592154,-20.1879212888423,11.0709482980611,8.91335300362794,11.2013134281263,-5.1391343622155,-14.7380801198361,5.57398283814178,-4.48338117979536,4.46149796154473,12.755552951104,-3.71018861048772,11.7856791598972,22.7607481794442,15.762052436015,-3.87935250113156,19.8943338275226,15.5199941288174,20.6682505729941,17.4948267477204,-7.97891391993536,30.5994727784832,38.8383439064534,25.5859662812973,32.0371687826852,25.3091608373436,27.805535516628,14.8100301742307,26.7297603014058,18.9322027086766,24.8192553796542,21.3362272807482,14.2225265911913,20.2353485939979,17.9141968468957,24.7119377329702,34.4695283500995,29.7293942730551,20.573147060653,13.8120938110241,16.6842448674312,22.9281709331629,25.9171363402626,26.4509658597379,32.134937295009,25.6169433547401,-2.08680164595573,-6.84406251045186,-0.807581920097652,25.0765588992489,24.5255307520263,3.45408787920012,15.2684074823757,6.50146645736947,-5.66779183734791,-7.74443896046429,31.9949368173581
