"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"180",2019-03-01,33126.9400663149,27377.5321264723,10141.782316069,10787.8758028796,11990.6423706905,12734.5594256565,19194.161108577,33103.0205194797,27499.354299976,10138.5532526605,10807.8858886491,12028.2429622457,12737.8104949757,19189.4711369611,33100.507512309,27498.2097060208,10138.1181020456,10807.6763875037,12028.1411286711,12737.7615398618,19189.4456832476,33100.4938732991,27498.2034938666,10138.1157403152,10807.6752504571,12028.1405759789,12737.7612741623,19189.4455450998,33100.4937992745,27498.2034601506,10138.1157274971,10807.6752442859,12028.1405729792,12737.7612727203,19189.44554435,33100.4937988728,27498.2034599676,10138.1157274276,10807.6752442524,12028.1405729629,12737.7612727125,19189.4455443459,33100.4937988706,27498.2034599666,10138.1157274272,10807.6752442522,12028.1405729628,12737.7612727124,19189.4455443459,33100.4937988706,27498.2034599666,10138.1157274272,10807.6752442522,12028.1405729628,12737.7612727124,19189.4455443459,33100.4937988706,27498.2034599666,10138.1157274272,10807.6752442522,12028.1405729628,12737.7612727124,19189.4455443459,33100.4937988706,27498.2034599666,10138.1157274272,10807.6752442522,12028.1405729628,12737.7612727124,19189.4455443459,33100.4937988706,27498.2034599666,10138.1157274272,10807.6752442522
"181",2019-03-02,26535.0672879733,9865.61329531123,10648.8855521999,11948.2741111458,12708.7365639064,19198.0051757864,32756.4989936136,27311.2016919214,10103.4925797233,10785.8487044517,12046.1942383574,12739.8346713992,19208.8763035772,32871.7390262095,27363.3216819925,10122.7183019312,10795.1013359952,12050.6982843945,12741.9974377377,19210.0115604735,32872.3541855767,27363.5998458305,10122.8209093371,10795.150710657,12050.7223177927,12742.0089778697,19210.0176179154,32872.3574678939,27363.6013300328,10122.8214568208,10795.1509741059,12050.7224460279,12742.0090394445,19210.0176502361,32872.3574854073,27363.6013379521,10122.821459742,10795.1509755115,12050.7224467121,12742.009039773,19210.0176504086,32872.3574855008,27363.6013379943,10122.8214597576,10795.150975519,12050.7224467158,12742.0090397748,19210.0176504095,32872.3574855013,27363.6013379946,10122.8214597577,10795.1509755191,12050.7224467158,12742.0090397748,19210.0176504095,32872.3574855013,27363.6013379946,10122.8214597577,10795.1509755191,12050.7224467158,12742.0090397748,19210.0176504095,32872.3574855013,27363.6013379946,10122.8214597577,10795.1509755191,12050.7224467158,12742.0090397748,19210.0176504095,32872.3574855013,27363.6013379946,10122.8214597577,10795.1509755191,12050.7224467158
"182",2019-03-03,9707.88336732268,10593.8337124163,11908.9176872829,12707.3563328832,19170.5339847901,32768.9608754887,27318.8366523088,10053.0941171745,10782.8522104996,12029.5662382526,12751.0643041924,19185.5290952739,32883.4817044615,27385.1537078981,10080.3304626934,10795.940128884,12035.8922157551,12754.0991253141,19187.0619201319,32884.2708680174,27385.5191267558,10080.4805429493,10796.0122392097,12035.9270681384,12754.1158450228,19187.0703648095,32884.2752156793,27385.5211399208,10080.4813697713,10796.0126364796,12035.9272601469,12754.1159371349,19187.0704113329,32884.2752396314,27385.5211510117,10080.4813743264,10796.0126386682,12035.9272612048,12754.1159376423,19187.0704115892,32884.2752397634,27385.5211510728,10080.4813743515,10796.0126386803,12035.9272612106,12754.1159376451,19187.0704115906,32884.2752397641,27385.5211510731,10080.4813743517,10796.0126386803,12035.9272612106,12754.1159376451,19187.0704115906,32884.2752397641,27385.5211510731,10080.4813743517,10796.0126386803,12035.9272612106,12754.1159376451,19187.0704115906,32884.2752397641,27385.5211510731,10080.4813743517,10796.0126386803,12035.9272612106,12754.1159376451,19187.0704115906,32884.2752397641,27385.5211510731,10080.4813743517,10796.0126386803,12035.9272612106,12754.1159376451
"183",2019-03-04,13571.5728492029,13455.6039906432,13425.7130076294,19605.2227617097,32859.3306438298,27239.2895423812,11294.325411889,11363.2882326911,12466.8700026177,12941.9834600573,19358.2114517219,32866.8911810984,27246.921267188,10791.3575403582,11127.0442598358,12354.1147568921,12888.7934617657,19331.232195269,32852.8592312885,27240.595071887,10788.8957959907,11125.8851052383,12353.5608482407,12888.5320363791,19331.099557785,32852.790239659,27240.5639669413,10788.883691961,11125.8794057773,12353.5581247045,12888.5307509628,19331.0989056118,32852.7899004297,27240.5638139995,10788.883632446,11125.8793777533,12353.558111313,12888.5307446424,19331.0989024051,32852.7898987617,27240.5638132475,10788.8836321533,11125.8793776155,12353.5581112471,12888.5307446114,19331.0989023893,32852.7898987535,27240.5638132438,10788.8836321519,11125.8793776148,12353.5581112468,12888.5307446112,19331.0989023892,32852.7898987535,27240.5638132438,10788.8836321519,11125.8793776148,12353.5581112468,12888.5307446112,19331.0989023892,32852.7898987535,27240.5638132438,10788.8836321519,11125.8793776148,12353.5581112468,12888.5307446112,19331.0989023892,32852.7898987535,27240.5638132438,10788.8836321519,11125.8793776148,12353.5581112468,12888.5307446112,19331.0989023892
"184",2019-03-05,14013.7591993564,13663.9259102185,19791.0277167091,32872.9396713093,27135.1045574717,11251.620033946,11491.7567237316,12591.858925946,12972.7517379049,19426.7401515559,32803.3016209692,27098.8362308342,10730.6442186675,11155.4175977964,12428.9344943321,12895.4348116286,19385.5686700266,32780.5565005148,27088.765605696,10727.0927218651,11153.7292892411,12428.1145323798,12895.0452653854,19385.3611110206,32780.4418094003,27088.7148225385,10727.0748126133,11153.7207753132,12428.1103973598,12895.0433009156,19385.3600643037,32780.4412310141,27088.7145664395,10727.0747222971,11153.7207323775,12428.1103765069,12895.0432910088,19385.3600590251,32780.4412280973,27088.714565148,10727.0747218416,11153.720732161,12428.1103764018,12895.0432909589,19385.3600589985,32780.4412280826,27088.7145651415,10727.0747218393,11153.7207321599,12428.1103764012,12895.0432909586,19385.3600589984,32780.4412280825,27088.7145651415,10727.0747218393,11153.7207321599,12428.1103764012,12895.0432909586,19385.3600589984,32780.4412280825,27088.7145651415,10727.0747218393,11153.7207321599,12428.1103764012,12895.0432909586,19385.3600589984,32780.4412280825,27088.7145651415,10727.0747218393,11153.7207321599,12428.1103764012,12895.0432909586,19385.3600589984,32780.4412280825
"185",2019-03-06,12721.8901157896,19325.8360000442,32524.5406706513,26885.8100587134,11175.6572844607,11423.0540139084,12281.208523504,12790.4396377424,19368.8133757594,32677.363247922,26937.0960462817,10677.4612262218,11089.5526010367,12295.212527907,12796.9879319209,19372.4212619316,32679.4475194822,26937.9758872569,10677.7307226388,11089.6784826733,12295.273034599,12797.0162210377,19372.4368471514,32679.4565228026,26937.9796878346,10677.7318867587,11089.6790264314,12295.2732959632,12797.0163432351,19372.4369144731,32679.4565616933,26937.9797042515,10677.7318917872,11089.6790287802,12295.2732970922,12797.0163437629,19372.4369147639,32679.4565618612,26937.9797043224,10677.7318918089,11089.6790287904,12295.2732970971,12797.0163437652,19372.4369147652,32679.456561862,26937.9797043227,10677.731891809,11089.6790287904,12295.2732970971,12797.0163437652,19372.4369147652,32679.456561862,26937.9797043227,10677.731891809,11089.6790287904,12295.2732970971,12797.0163437652,19372.4369147652,32679.456561862,26937.9797043227,10677.731891809,11089.6790287904,12295.2732970971,12797.0163437652,19372.4369147652,32679.456561862,26937.9797043227,10677.731891809,11089.6790287904,12295.2732970971,12797.0163437652,19372.4369147652,32679.456561862,26937.9797043227
"186",2019-03-07,18255.7232705347,32114.905820574,26877.9541168303,11139.4806656707,11455.2049119464,12188.7915710378,12448.9192568519,19118.5270546718,32714.3089549817,27146.5820193812,10741.4603185126,11181.4946183706,12211.9376700358,12625.5544641628,19210.8233161845,32763.9978172002,27168.6129124094,10749.4664273937,11185.2674526143,12213.7387314868,12626.4016831103,19211.2654567304,32764.2357433075,27168.7183932892,10749.5047591975,11185.2855152694,12213.7473539483,12626.4057390705,19211.2675734131,32764.2368823413,27168.7188982621,10749.5049427049,11185.2856017415,12213.7473952269,12626.4057584877,19211.2675835464,32764.2368877943,27168.7189006796,10749.5049435834,11185.2856021555,12213.7473954245,12626.4057585807,19211.2675835949,32764.2368878204,27168.7189006912,10749.5049435876,11185.2856021574,12213.7473954255,12626.4057585811,19211.2675835952,32764.2368878205,27168.7189006912,10749.5049435876,11185.2856021574,12213.7473954255,12626.4057585811,19211.2675835952,32764.2368878205,27168.7189006912,10749.5049435876,11185.2856021574,12213.7473954255,12626.4057585811,19211.2675835952,32764.2368878205,27168.7189006912,10749.5049435876,11185.2856021574,12213.7473954255,12626.4057585811,19211.2675835952,32764.2368878205,27168.7189006912,10749.5049435876
"187",2019-03-08,32580.1895163332,27130.383757461,11241.2123374156,11521.8245339029,12188.1995644731,12449.8747181365,19240.6569574205,32822.173386312,27245.3928937794,10789.8440309932,11226.5827215489,12197.1706851522,12616.2559486682,19262.1285447255,32833.3217475672,27250.4070970656,10791.7898622199,11227.4982312394,12197.6051632987,12616.4601311278,19262.2322478076,32833.3755875361,27250.4313123144,10791.79925928,11227.5026524936,12197.6072615064,12616.4611171759,19262.2327486152,32833.3758475424,27250.4314292557,10791.7993046607,11227.5026738449,12197.6072716391,12616.4611219378,19262.2327510337,32833.375848798,27250.4314298204,10791.7993048798,11227.502673948,12197.6072716881,12616.4611219608,19262.2327510454,32833.3758488041,27250.4314298231,10791.7993048809,11227.5026739485,12197.6072716883,12616.4611219609,19262.2327510455,32833.3758488041,27250.4314298232,10791.7993048809,11227.5026739485,12197.6072716883,12616.4611219609,19262.2327510455,32833.3758488041,27250.4314298232,10791.7993048809,11227.5026739485,12197.6072716883,12616.4611219609,19262.2327510455,32833.3758488041,27250.4314298232,10791.7993048809,11227.5026739485,12197.6072716883,12616.4611219609,19262.2327510455,32833.3758488041,27250.4314298232,10791.7993048809,11227.5026739485
"188",2019-03-09,26517.6967303938,11029.6548083788,11414.2077933455,12181.4994247472,12447.278169999,19255.6382661806,32567.6856618624,27079.1747552277,10725.5255183088,11182.1296586698,12232.0193087207,12642.943357478,19289.8545617067,32691.498630531,27134.4458428006,10746.3404481238,11191.9177634353,12236.673468893,12645.1278241963,19290.9757589725,32692.0881479478,27134.7089548034,10746.4395341896,11191.9643523913,12236.6956202802,12645.1382208754,19290.9810950913,32692.0909536275,27134.7102070264,10746.4400057676,11191.9645741209,12236.6957257047,12645.138270356,19290.9811204873,32692.0909669805,27134.7102129861,10746.440008012,11191.9645751762,12236.6957262064,12645.1382705915,19290.9811206082,32692.090967044,27134.7102130145,10746.4400080227,11191.9645751812,12236.6957262088,12645.1382705926,19290.9811206088,32692.0909670443,27134.7102130146,10746.4400080227,11191.9645751812,12236.6957262088,12645.1382705926,19290.9811206088,32692.0909670443,27134.7102130146,10746.4400080227,11191.9645751812,12236.6957262088,12645.1382705926,19290.9811206088,32692.0909670443,27134.7102130146,10746.4400080227,11191.9645751812,12236.6957262088,12645.1382705926,19290.9811206088,32692.0909670443,27134.7102130146,10746.4400080227,11191.9645751812,12236.6957262088
"189",2019-03-10,10357.4588780026,11122.1094475229,12012.677616149,12371.3439123678,19200.4136667917,32568.0090174126,26828.0053169102,10632.5173366317,11167.3071954685,12191.4662729371,12624.3669177015,19262.3857311161,32706.8165426087,27031.6551835492,10716.8970944449,11207.0612740459,12210.2945904381,12633.2230093832,19266.7702931875,32709.0182197617,27032.6604237768,10717.3136125201,11207.2574528318,12210.3874921993,12633.2667042351,19266.7919253898,32709.0290821051,27032.6653832881,10717.315667478,11207.2584207095,12210.3879505439,12633.26691981,19266.7920321154,32709.029135696,27032.6654077565,10717.3156776164,11207.2584254847,12210.3879528052,12633.2669208736,19266.7920326419,32709.0291359605,27032.6654078773,10717.3156776664,11207.2584255082,12210.3879528163,12633.2669208788,19266.7920326445,32709.0291359618,27032.6654078779,10717.3156776667,11207.2584255083,12210.3879528164,12633.2669208789,19266.7920326445,32709.0291359618,27032.6654078779,10717.3156776667,11207.2584255083,12210.3879528164,12633.2669208789,19266.7920326445,32709.0291359618,27032.6654078779,10717.3156776667,11207.2584255083,12210.3879528164,12633.2669208789,19266.7920326445,32709.0291359618,27032.6654078779,10717.3156776667,11207.2584255083,12210.3879528164,12633.2669208789
"190",2019-03-11,10375.4881940022,11692.9263366191,12234.9786255443,19134.6025674137,32522.4336175444,26796.2324891039,10359.5242753193,11012.9164551959,12145.4431886685,12603.7137246899,19265.0739601911,32687.7770480319,26996.7851194601,10552.5331117312,11105.0123356628,12189.748002246,12624.7667036881,19275.9140118016,32693.480893584,26999.3708836146,10553.5371728727,11105.4909296229,12189.9781286993,12624.8760338885,19275.970298783,32693.5105096135,26999.3843095462,10553.5423862079,11105.4934145884,12189.9793235637,12624.876601553,19275.9705910362,32693.5106633858,26999.3843792563,10553.5424132766,11105.4934274908,12189.9793297676,12624.8766045005,19275.9705925537,32693.5106641842,26999.3843796182,10553.5424134171,11105.4934275578,12189.9793297998,12624.8766045158,19275.9705925616,32693.5106641883,26999.3843796201,10553.5424134178,11105.4934275581,12189.9793298,12624.8766045158,19275.9705925616,32693.5106641884,26999.3843796201,10553.5424134179,11105.4934275581,12189.9793298,12624.8766045158,19275.9705925616,32693.5106641884,26999.3843796201,10553.5424134179,11105.4934275581,12189.9793298,12624.8766045158,19275.9705925616,32693.5106641884,26999.3843796201,10553.5424134179,11105.4934275581,12189.9793298,12624.8766045158,19275.9705925616
"191",2019-03-12,12030.5392843663,12394.8573766389,19245.9487431949,32508.3360184868,26709.911048795,10347.0269425407,11058.7966916936,12253.2320326445,12661.6515798854,19325.2726684415,32645.7447023264,26896.1497610513,10542.1908776468,11103.6205452851,12274.8926403459,12671.8907966272,19330.7538618237,32648.7754466846,26897.4828483568,10542.6536403484,11103.84066665,12274.9989726692,12671.9410534257,19330.7807627183,32648.7903206799,26897.4893907089,10542.6559114328,11103.8417469278,12274.9994945097,12671.9413000677,19330.780894738,32648.790393676,26897.4894228164,10542.6559225784,11103.8417522294,12274.9994970707,12671.9413012781,19330.7808953859,32648.7903940342,26897.4894229739,10542.6559226331,11103.8417522554,12274.9994970833,12671.941301284,19330.7808953891,32648.790394036,26897.4894229747,10542.6559226334,11103.8417522555,12274.9994970834,12671.9413012841,19330.7808953891,32648.790394036,26897.4894229747,10542.6559226334,11103.8417522555,12274.9994970834,12671.9413012841,19330.7808953891,32648.790394036,26897.4894229747,10542.6559226334,11103.8417522555,12274.9994970834,12671.9413012841,19330.7808953891,32648.790394036,26897.4894229747,10542.6559226334,11103.8417522555,12274.9994970834,12671.9413012841,19330.7808953891,32648.790394036
"192",2019-03-13,12024.6841282588,19064.3536666332,32313.8678835969,26534.8074521564,10318.3558323158,11001.1114638496,12169.3667935692,12617.8252406761,19330.897614515,32557.1665952962,26761.2817694906,10532.7554691736,11049.1934535968,12264.4401590916,12662.4864824667,19355.8794125552,32571.7478984062,26767.462982811,10534.6422134737,11050.0852175151,12264.8724066419,12662.6893402523,19355.9928265374,32571.8140830404,26767.4910380178,10534.6507769036,11050.0892649048,12264.8743684351,12662.6902609361,19355.9933412733,32571.8143834229,26767.4911653478,10534.6508157692,11050.0892832741,12264.8743773388,12662.6902651147,19355.9933436094,32571.8143847862,26767.4911659257,10534.6508159455,11050.0892833575,12264.8743773792,12662.6902651336,19355.99334362,32571.8143847924,26767.4911659283,10534.6508159463,11050.0892833579,12264.8743773794,12662.6902651337,19355.9933436201,32571.8143847924,26767.4911659283,10534.6508159463,11050.0892833579,12264.8743773794,12662.6902651337,19355.9933436201,32571.8143847924,26767.4911659283,10534.6508159463,11050.0892833579,12264.8743773794,12662.6902651337,19355.9933436201,32571.8143847924,26767.4911659283,10534.6508159463,11050.0892833579,12264.8743773794,12662.6902651337,19355.9933436201,32571.8143847924,26767.4911659283
"193",2019-03-14,18499.997265964,32138.3543999484,26583.6244161307,10283.6819730385,11047.457489491,12080.3489451991,12406.0532402326,19176.357201504,32604.6451291569,26920.10325014,10532.2302857512,11119.5935884468,12174.4940203776,12534.115685267,19244.1660044698,32641.5380137923,26936.5208621821,10538.164177039,11122.4215065056,12175.8554784167,12534.7600066672,19244.5068502053,32641.723396251,26936.603352757,10538.1939917844,11122.4357147218,12175.8623186093,12534.7632438182,19244.5085626486,32641.7243276297,26936.6037671971,10538.1941415764,11122.4357861051,12175.8623529751,12534.763260082,19244.5085712521,32641.724332309,26936.6037692793,10538.1941423289,11122.4357864637,12175.8623531477,12534.7632601637,19244.5085712953,32641.7243323325,26936.6037692898,10538.1941423327,11122.4357864655,12175.8623531486,12534.7632601641,19244.5085712955,32641.7243323326,26936.6037692898,10538.1941423327,11122.4357864655,12175.8623531486,12534.7632601641,19244.5085712955,32641.7243323326,26936.6037692898,10538.1941423327,11122.4357864655,12175.8623531486,12534.7632601641,19244.5085712955,32641.7243323326,26936.6037692898,10538.1941423327,11122.4357864655,12175.8623531486,12534.7632601641,19244.5085712955,32641.7243323326,26936.6037692898,10538.1941423327
"194",2019-03-15,31168.236684205,26187.7876325985,10120.5062009503,10992.9676700313,12000.9786183276,12355.8465786288,18801.8066032077,32449.5427125862,26895.9748221004,10508.2789624338,11136.5654616698,12122.3182907136,12491.8844517262,19021.4222816849,32566.0576452015,26948.9226430316,10528.7963515755,11146.3885819619,12127.0483486402,12494.1358433914,19022.5864064895,32566.6747330223,26949.2030176279,10528.9049971201,11146.4405923179,12127.0733915087,12494.1477629165,19022.5925696281,32566.6780000093,26949.204501986,10528.9055723109,11146.4408676707,12127.0735240904,12494.1478260207,19022.5926022569,32566.6780173054,26949.2045098445,10528.9055753561,11146.4408691285,12127.0735247923,12494.1478263548,19022.5926024296,32566.6780173969,26949.2045098861,10528.9055753722,11146.4408691362,12127.073524796,12494.1478263566,19022.5926024305,32566.6780173974,26949.2045098863,10528.9055753723,11146.4408691363,12127.073524796,12494.1478263566,19022.5926024305,32566.6780173974,26949.2045098863,10528.9055753723,11146.4408691363,12127.073524796,12494.1478263566,19022.5926024305,32566.6780173974,26949.2045098863,10528.9055753723,11146.4408691363,12127.073524796,12494.1478263566,19022.5926024305,32566.6780173974,26949.2045098863,10528.9055753723,11146.4408691363
"195",2019-03-16,26684.794780814,10314.7882670883,11080.1560276026,12048.336841215,12379.7501072566,18821.4765057594,32642.5707782966,26976.688246645,10539.3161152531,11144.8632896898,12131.8544994629,12497.4344118633,19031.0986112171,32668.576822545,26988.4151429681,10543.7552362169,11146.9837120718,12132.874253194,12497.9185555507,19031.3504424619,32668.7115322946,26988.4758850082,10543.7782295843,11146.9946949511,12132.8795350155,12497.9210631629,19031.3517468127,32668.7122300182,26988.476199619,10543.7783486775,11146.9947518364,12132.8795623725,12497.921076151,19031.3517535685,32668.712233632,26988.4762012485,10543.7783492943,11146.994752131,12132.8795625142,12497.9210762182,19031.3517536035,32668.7122336507,26988.4762012569,10543.7783492975,11146.9947521326,12132.8795625149,12497.9210762186,19031.3517536037,32668.7122336508,26988.476201257,10543.7783492975,11146.9947521326,12132.8795625149,12497.9210762186,19031.3517536037,32668.7122336508,26988.476201257,10543.7783492975,11146.9947521326,12132.8795625149,12497.9210762186,19031.3517536037,32668.7122336508,26988.476201257,10543.7783492975,11146.9947521326,12132.8795625149,12497.9210762186,19031.3517536037,32668.7122336508,26988.476201257,10543.7783492975,11146.9947521326,12132.8795625149
"196",2019-03-17,11112.4414477121,11497.5600746244,12165.6042220443,12413.1954505613,18794.1124087136,32673.3871390265,27375.0286606427,10702.7345050009,11266.1797584503,12097.5660661822,12451.2751134671,18946.9199498924,32681.7132619087,27251.6055040126,10650.7323752333,11241.3974955087,12085.7276201433,12445.6498336048,18944.1140380064,32680.2917223154,27250.9474806381,10650.4551350031,11241.2653511887,12085.6644901983,12445.6198351324,18944.0990743657,32680.2841413409,27250.9439714397,10650.4536564981,11241.2646464705,12085.6641535297,12445.6196751521,18944.0989945654,32680.2841009119,27250.9439527253,10650.4536486133,11241.2646427123,12085.6641517343,12445.619674299,18944.0989941398,32680.2841006963,27250.9439526255,10650.4536485713,11241.2646426923,12085.6641517247,12445.6196742944,18944.0989941375,32680.2841006952,27250.943952625,10650.453648571,11241.2646426922,12085.6641517247,12445.6196742944,18944.0989941375,32680.2841006952,27250.943952625,10650.453648571,11241.2646426922,12085.6641517247,12445.6196742944,18944.0989941375,32680.2841006952,27250.943952625,10650.453648571,11241.2646426922,12085.6641517247,12445.6196742944,18944.0989941375,32680.2841006952,27250.943952625,10650.453648571,11241.2646426922,12085.6641517247,12445.6196742944
"197",2019-03-18,11724.0136861184,12326.8701247195,12505.8716614278,18877.8037277127,32688.1052526621,27334.3145164209,10771.9120965433,11269.4199457317,12156.0588033396,12497.5556435097,19011.019109629,32681.2589363849,27198.7111810149,10677.4366027751,11224.2588043915,12134.3399992437,12487.2150023583,19005.681601457,32678.4336011926,27197.4235026692,10676.9339967132,11224.0184291413,12134.2243717453,12487.1599449253,19005.6531809593,32678.418556897,27197.4166460342,10676.9313204343,11224.0171491867,12134.2237560491,12487.159651754,19005.653029625,32678.4184767887,27197.4166095238,10676.9313061836,11224.0171423712,12134.2237527706,12487.1596501929,19005.6530288191,32678.4184763621,27197.4166093294,10676.9313061077,11224.0171423349,12134.2237527532,12487.1596501846,19005.6530288148,32678.4184763599,27197.4166093283,10676.9313061073,11224.0171423347,12134.2237527531,12487.1596501845,19005.6530288148,32678.4184763598,27197.4166093283,10676.9313061073,11224.0171423347,12134.2237527531,12487.1596501845,19005.6530288148,32678.4184763598,27197.4166093283,10676.9313061073,11224.0171423347,12134.2237527531,12487.1596501845,19005.6530288148,32678.4184763598,27197.4166093283,10676.9313061073,11224.0171423347,12134.2237527531,12487.1596501845,19005.6530288148
"198",2019-03-19,12524.1077975243,12617.3502404968,18987.7656063964,32688.1693030071,27251.3505896864,10743.8073548894,11256.0475239811,12233.1159362933,12557.3337999993,19101.5122469241,32658.8799732188,27094.1245803613,10640.4119153511,11184.8727304156,12198.6770386054,12540.9759425944,19092.7050723085,32653.9584353281,27091.9409480835,10639.6486730237,11184.5075340083,12198.5002333496,12540.8919428582,19092.6598402073,32653.9331579163,27091.9297326476,10639.6447529005,11184.5056582949,12198.4993252439,12540.8915114189,19092.6596078861,32653.9330280864,27091.9296750429,10639.644732766,11184.5056486608,12198.4993205797,12540.891509203,19092.6596066928,32653.9330274195,27091.929674747,10639.6447326626,11184.5056486113,12198.4993205557,12540.8915091916,19092.6596066867,32653.9330274161,27091.9296747455,10639.644732662,11184.5056486111,12198.4993205556,12540.8915091915,19092.6596066867,32653.9330274161,27091.9296747455,10639.644732662,11184.5056486111,12198.4993205556,12540.8915091915,19092.6596066867,32653.9330274161,27091.9296747455,10639.644732662,11184.5056486111,12198.4993205556,12540.8915091915,19092.6596066867,32653.9330274161,27091.9296747455,10639.644732662,11184.5056486111,12198.4993205556,12540.8915091915,19092.6596066867,32653.9330274161
"199",2019-03-20,11821.4404390052,18575.8368049456,32403.2288637015,27069.1649499712,10679.6575839809,11189.5684938537,11967.1159474383,12429.1416620984,19066.0830496046,32590.1601936464,27001.3815339519,10604.5810406781,11129.1687398306,12067.1622384698,12476.3929763805,19092.6531158474,32605.8452362871,27008.0854388712,10606.634840835,11130.1442140955,12067.6323511668,12476.614783045,19092.7777737242,32605.9188102425,27008.1168832906,10606.6444739912,11130.148789357,12067.6345561097,12476.6158233673,19092.7783583958,32605.9191553195,27008.1170307713,10606.6445191727,11130.1488108159,12067.6345664513,12476.6158282466,19092.778361138,32605.9191569379,27008.117031463,10606.6445193846,11130.1488109165,12067.6345664998,12476.6158282695,19092.7783611508,32605.9191569455,27008.1170314663,10606.6445193856,11130.148810917,12067.6345665,12476.6158282696,19092.7783611509,32605.9191569456,27008.1170314663,10606.6445193856,11130.148810917,12067.6345665,12476.6158282696,19092.7783611509,32605.9191569456,27008.1170314663,10606.6445193856,11130.148810917,12067.6345665,12476.6158282696,19092.7783611509,32605.9191569456,27008.1170314663,10606.6445193856,11130.148810917,12067.6345665,12476.6158282696,19092.7783611509,32605.9191569456,27008.1170314663
"200",2019-03-21,18295.0932525395,32357.7944259997,27166.2240371915,10699.3310005167,11261.1800513568,11883.5120726898,12293.6899207571,18915.9939072054,32619.2186085227,27152.6325362235,10649.9811351912,11218.8644422075,11975.4903133374,12367.1292322341,18955.0307588084,32640.6465414666,27162.2334590895,10653.4684807869,11220.5330838134,11976.2916952011,12367.5105703964,18955.2333495504,32640.7577247713,27162.2832733655,10653.4865747725,11220.5417412923,11976.2958529945,12367.5125488755,18955.2344006396,32640.7583016163,27162.2835318136,10653.4866686483,11220.5417862093,11976.295874566,12367.5125591403,18955.2344060929,32640.7583046091,27162.2835331545,10653.4866691353,11220.5417864423,11976.295874678,12367.5125591936,18955.2344061212,32640.7583046246,27162.2835331614,10653.4866691378,11220.5417864436,11976.2958746785,12367.5125591939,18955.2344061213,32640.7583046247,27162.2835331615,10653.4866691379,11220.5417864436,11976.2958746786,12367.5125591939,18955.2344061213,32640.7583046247,27162.2835331615,10653.4866691379,11220.5417864436,11976.2958746786,12367.5125591939,18955.2344061213,32640.7583046247,27162.2835331615,10653.4866691379,11220.5417864436,11976.2958746786,12367.5125591939,18955.2344061213,32640.7583046247,27162.2835331615,10653.4866691379
"201",2019-03-22,32976.5825508628,27475.252467923,10821.2890257768,11339.4121495039,11891.3374036965,12289.4965426542,19081.6162173709,32731.8796926782,27238.2962600643,10689.3681271891,11259.4819955437,11960.1455845336,12350.618278775,19037.2311704493,32708.3540067265,27227.5970271166,10685.2175093829,11257.4978908284,11959.1954537247,12350.1660004913,19036.9968462154,32708.2297851126,27227.5405304827,10685.1955922933,11257.4874136456,11959.1904364509,12350.1636121735,19036.9956088308,32708.2291291409,27227.5402321433,10685.1954765566,11257.4873583192,11959.1904099564,12350.1635995616,19036.9956022966,32708.229125677,27227.5402305679,10685.1954759455,11257.487358027,11959.1904098165,12350.163599495,19036.9956022621,32708.2291256587,27227.5402305596,10685.1954759422,11257.4873580255,11959.1904098157,12350.1635994947,19036.9956022619,32708.2291256586,27227.5402305595,10685.1954759422,11257.4873580255,11959.1904098157,12350.1635994947,19036.9956022619,32708.2291256586,27227.5402305595,10685.1954759422,11257.4873580255,11959.1904098157,12350.1635994947,19036.9956022619,32708.2291256586,27227.5402305595,10685.1954759422,11257.4873580255,11959.1904098157,12350.1635994947,19036.9956022619,32708.2291256586,27227.5402305595,10685.1954759422,11257.4873580255
"202",2019-03-23,26543.6898600408,10467.1230361506,11158.1960029878,11843.6646223724,12279.5751093547,19088.6611669604,32385.8946388092,27052.7695310493,10618.8678982079,11212.7702593198,11981.731087163,12375.0945757668,19061.5359440439,32509.99388223,27108.923830547,10640.17798723,11222.9554741848,11986.6130176831,12377.4161395552,19062.7478212823,32510.6417122064,27109.2169103266,10640.2892076695,11223.0086254641,11986.6384924161,12377.4282535527,19062.7541448063,32510.6450925385,27109.218439595,10640.2897880094,11223.0089028033,11986.6386253412,12377.4283167626,19062.754177802,32510.6451101768,27109.2184475746,10640.2897910375,11223.0089042504,11986.6386260348,12377.4283170924,19062.7541779741,32510.6451102688,27109.2184476162,10640.2897910533,11223.008904258,11986.6386260384,12377.4283170941,19062.754177975,32510.6451102693,27109.2184476164,10640.2897910534,11223.008904258,11986.6386260385,12377.4283170941,19062.754177975,32510.6451102693,27109.2184476164,10640.2897910534,11223.008904258,11986.6386260385,12377.4283170941,19062.754177975,32510.6451102693,27109.2184476164,10640.2897910534,11223.008904258,11986.6386260385,12377.4283170941,19062.754177975,32510.6451102693,27109.2184476164,10640.2897910534,11223.008904258,11986.6386260385
