"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"213",2020-12-05,11267.613,14053.095,7692.165,11748.375,12778.641,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238
"214",2020-12-06,14053.095,7692.165,11748.375,12778.641,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065
"215",2020-12-07,7692.165,11748.375,12778.641,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129
"216",2020-12-08,11748.375,12778.641,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65
"217",2020-12-09,12778.641,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885
"218",2020-12-10,15291.855,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568
"219",2020-12-11,14021.046,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168
"220",2020-12-12,18903.348,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325
"221",2020-12-13,13430.529,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671
"222",2020-12-14,14408.901,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575
"223",2020-12-15,16386.246,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576
"224",2020-12-16,16019.424,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633
"225",2020-12-17,21754.575,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75
"226",2020-12-18,19671.66,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105
"227",2020-12-19,15984.459,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887
"228",2020-12-20,16878.942,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235
"229",2020-12-21,18209.799,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745
"230",2020-12-22,20790.945,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353
"231",2020-12-23,2369.79,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838
"232",2020-12-24,17133.7425824049,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942
"233",2020-12-25,15605.9267709751,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75
"234",2020-12-26,7423.947,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435
"235",2020-12-27,11323.449,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707
"236",2020-12-28,16564.689,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129
"237",2020-12-29,19555.371,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825
"238",2020-12-30,2934.765,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222
"239",2020-12-31,15897.2206190418,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11
"240",2021-01-01,10590.75,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004
"241",2021-01-02,8289.027,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095
"242",2021-01-03,18218.79,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521
"243",2021-01-04,8194.905,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843
"244",2021-01-05,13312.2203568985,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19
"245",2021-01-06,14944.365,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279
"246",2021-01-07,18320.58,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545
"247",2021-01-08,12917.691,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771
"248",2021-01-09,8698.455,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715
"249",2021-01-10,10336.842,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895
"250",2021-01-11,11012.085,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49
"251",2021-01-12,11375.937,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49,12870.846
"252",2021-01-13,12850.164,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49,12870.846,10623.555
"253",2021-01-14,14645.421,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49,12870.846,10623.555,6088.635
"254",2021-01-15,15625.494,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49,12870.846,10623.555,6088.635,7035.795
"255",2021-01-16,6972.75,6396.84,6907.572,9342.405,7096.032,10405.125,10676.016,12452.859,11682.468,11805.318,11553.165,11643.642,16466.355,13042.917,13427.478,10740.195,11126.295,11939.238,11437.065,14316.129,17872.65,15126.885,8774.568,11469.168,12554.325,12964.671,15868.575,17217.576,18186.633,16611.75,14772.105,10831.887,10808.235,14159.745,17710.353,14417.838,10074.942,10212.75,10797.435,11281.707,16422.129,16995.825,15465.222,8071.11,9419.004,10138.095,11818.521,11010.843,9395.19,8118.279,8041.545,8382.771,11192.715,10364.895,13793.49,12870.846,10623.555,6088.635,7035.795,8124.165
