"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"268",2021-01-29,-13.2733133874401,-1.67791001570357,-15.3946861610043,-6.53290750866338,-5.19906147454482,4.85502884803701,-7.38587476262801,16.1445947566269,14.1444047148885,-34.7943481855906,2.08426775847358,1.73825689308329,21.018378882548,8.44094106799846,14.9154607155867,31.354402104692,31.2072020117921,26.4924659316703,-11.7342523144713,8.16293937876819,0.261822260761262,18.5506939602294,15.0979339172592,-11.5323535122563,-4.66810364087381,-10.9640200791691,13.1972430975027,15.0462623835556,15.7523835154255,21.5134099658377,-38.2280079410089,-12.7495271559272,-17.6561821757118,17.5873613675236,-26.0879482991099,-51.9284872732578,-49.0138930442907,-38.3421535158959,-26.3633311237205,-6.37884796226825,6.22399940904801,-0.46419213258224,-10.7651754310073,-13.727049252933,-82.5174235248545,-50.4099094499218,-46.4575825590903,-14.5515398143727,-32.3613546708556,-35.4518717855416,-55.73782285197,-61.2310235190917,-48.7293220217098,-47.1613075474656,-17.6662185885175,-15.7729067342065,-27.503225893734,-67.5143268389751,-25.7717096269144,-14.3546961879416
"269",2021-01-30,1.81818838798972,-12.4532936816803,-4.28357375811472,-3.42021854932983,6.28866527833608,-6.11518450051966,21.2742668984054,16.3075204573918,-32.5011927112316,3.45940771719752,2.79613306563493,21.8390321311766,9.08773310437293,17.816885578758,32.4701752916951,31.8504963036627,27.0580629883275,-11.139644561364,8.72314711249637,0.562154041101475,20.4021593066834,16.0807554869314,-10.9301600293891,-4.20529548719918,-10.6838948558687,13.5337242638694,15.1264379322252,17.2920633785821,22.2606314202412,-37.7202926005963,-12.4121918403662,-17.502591575854,17.8264974857725,-26.082430864163,-49.4070259971057,-47.7191450588856,-37.9303288242834,-26.0581566226159,-6.29218985010125,6.45914001054998,-0.496224453943592,-8.99525990675728,-12.7753863116264,-82.02302179916,-50.0800860074905,-46.3659165085764,-14.2817377934587,-32.4220387055886,-33.3177176168336,-54.4533149452415,-60.8104381302449,-48.4155449863053,-47.0795711107463,-17.3957896336175,-15.8320316251306,-25.5044721041031,-66.1400615191102,-25.4482395930253,-14.1169233521698,-14.0312901162686
"270",2021-01-31,-13.4129782854697,-5.16023424529448,-4.31834468849038,5.18959009556548,-6.92526915067439,21.0240388331928,15.4224435095377,-33.7570368893212,2.57434886313987,1.8500127235025,20.7886945917652,8.23749161918875,17.5772053383429,32.0172157687394,31.2686213338486,26.458809982733,-12.1548716815525,7.5402290596222,-0.367873240363901,20.2236804958644,15.6743022610636,-11.78245236606,-4.97709882428012,-11.6288698895559,12.4607646650574,14.3528141234244,17.1450436557173,21.9495121451097,-38.7115405779688,-13.1945469508984,-18.4651050095081,16.8330142615399,-27.210681152419,-49.6361782289243,-48.2574221340895,-38.891155413761,-26.909059359312,-7.14516461560724,5.34240133035185,-1.3869010201398,-9.15018190168698,-13.1698965539946,-83.2727056030466,-51.0796313807706,-47.5298311057249,-15.6386310918292,-33.5905455645803,-33.5008190215731,-54.9847803068836,-61.9078743839932,-49.3985837315558,-48.2447688774087,-18.7865479588167,-16.8522733674504,-25.6744048917235,-66.7081059603617,-26.3023249047351,-14.8711573431263,-14.9333315769688,10.7022431385471
"271",2021-02-01,-2.04543709475947,-1.83977665428129,6.59206561510331,-5.33182353860452,22.2638634203661,16.4196578475849,-25.9769318340369,4.33790373291609,3.18468035057892,21.1754520089121,8.87323210063575,18.4204122488833,32.4788721172723,33.3152268215314,27.0468962224875,-11.6085769669545,7.28143465786902,-0.323364084322982,20.6422703456043,15.8855274914801,-9.78111471085805,-4.68559753664951,-11.5855233158998,11.8782931618032,14.1085773712949,17.3652703635842,21.9733165996487,-36.8721883202057,-13.1385303790128,-18.6505333900721,16.1412052059235,-27.7555636791824,-49.4081127339145,-48.3544488368868,-37.2917860679549,-26.9628813986107,-7.39700107393995,4.491973155607,-1.87947508982804,-9.03370160806782,-13.2876558061174,-81.279388182329,-51.1969890307776,-47.9209826402589,-16.7069988504463,-34.269029412657,-33.3817756579195,-55.1690166077699,-60.1841449284788,-49.534237322242,-48.6543927683286,-19.8952209722361,-17.4553275330328,-25.5705439425809,-66.9154710655816,-24.9679742767074,-14.9809470954672,-15.2555853240513,9.86573233837616,-27.2141213636472
"272",2021-02-02,-2.05582149043275,5.51531583747382,-6.04098422986906,22.655308608548,16.5052707553316,-26.5674824251712,4.53591881514199,2.28703140429192,19.5946171227747,7.66174780927687,18.6612424346226,32.3890481167244,32.7358991313306,26.6060585878254,-13.1145601152239,5.04154024625214,-2.00133631742218,20.7350493332556,15.6449416401648,-10.9552965109047,-5.65884952688304,-13.3035037223714,9.60028180957231,12.5442483184174,17.3881270307907,21.6949534962624,-38.4517649996584,-14.3286373288686,-20.5677932296964,13.9194473815116,-30.1573322708592,-49.423023039819,-48.9260189367189,-38.9208225313284,-28.3542759248841,-9.16316564150863,1.93943081030034,-3.8170656466964,-9.06045934541211,-13.7361879545942,-83.4518082007632,-52.8772178533411,-50.3688014328315,-19.8354965356567,-36.8331511568485,-33.4216364281067,-55.789231197871,-62.110404632673,-51.2038423160849,-51.1196846654492,-23.1124328563932,-19.7015707369767,-25.6104453735755,-67.5847916358987,-26.4725129876992,-16.266776247714,-17.1683983140736,7.44631020623619,-29.6481793813061,-34.9552253386616
"273",2021-02-03,6.22689233279479,-5.45529707049456,22.8820005805972,16.7490265177068,-26.0801179048343,4.88360672139406,3.46386534016724,20.172650636273,8.16021282083777,18.8303382253956,32.5409986265207,32.9794179533088,26.8690054420544,-12.1751552039153,5.61895906427728,-1.52443518630107,20.8312424612078,15.7683606915148,-10.6162526744905,-5.32753549980094,-12.5433360906226,10.086620622519,12.9123007529868,17.4486628795569,21.7745463020216,-38.0770974414386,-14.0033773304987,-19.8369858638568,14.3530548004969,-29.639503063253,-49.3469986704841,-48.8058753359551,-38.5684842563151,-28.0075571369574,-8.52922862315964,2.41867345503411,-3.41452372132171,-9.01541155736765,-13.6546580096944,-83.0001472516884,-52.4739355884336,-49.510207475929,-19.2572389607542,-36.3083024481512,-33.3717122833968,-55.6832503513746,-61.7162401887089,-50.8089338594525,-50.2623345168826,-22.5213755733083,-19.2444158973381,-25.5653601317377,-67.4731919138947,-26.1665311733679,-15.9643247509196,-16.5052551463562,7.88978297954687,-29.1538664402172,-34.907574539709,-7.74620983384587
"274",2021-02-04,-5.66584126710006,20.6009273482513,14.3406854554705,-25.861653051272,5.44616161624502,5.00077722385129,20.1393928821786,10.2280363251086,17.1094124724191,30.9935663786653,33.8546028964196,28.1285083540783,-8.92982778544955,8.18170360241483,2.21087562982463,19.7427456110263,14.3361098668828,-8.46577075291575,-2.87558311111339,-8.5871819472013,13.5034525175256,16.6736068354002,16.6137460645724,20.6801071617927,-35.0100233104532,-11.0513383796967,-15.3179529675186,17.9614949349159,-23.7030205015447,-50.6327814596075,-50.6957682475182,-35.3395640661046,-24.5603574042207,-4.32999816663536,6.68007517826483,1.42528534528884,-9.89087701442208,-15.0398118611968,-78.661363661088,-48.3080555459534,-43.6709367065374,-13.9818620884429,-29.8773368883253,-34.4142192712245,-57.5500932567398,-57.8581306848886,-46.6666752847855,-44.3738550453944,-17.0764231473514,-13.6017672990694,-26.5371192462435,-69.4691323675737,-23.1498502263383,-12.7730097749069,-11.934135275764,11.9900873005342,-23.0356564586383,-35.9478985742061,-9.02741007883645,-17.0156954241684
"275",2021-02-05,21.9900534426216,15.7829684082916,-25.1092416110604,5.82187209766768,4.98835551261311,19.8585957204822,11.9019355883426,18.0624630375282,31.8499358242263,33.9165824305061,28.0776773718433,-9.5015990370467,7.38227771985389,2.44335732766687,20.2649816825916,15.062898182617,-8.73411048770678,-3.26217160402668,-9.47930751381512,12.5039486400663,16.315388145704,16.9551224798716,21.1980917422851,-35.556423886273,-11.625311472119,-16.4171234774755,16.9082582265484,-24.5547388088403,-50.1665568720954,-49.8370527713469,-35.9738997851892,-25.2765175826611,-5.37956087204957,5.43237071966277,0.650779110745302,-9.59318827601767,-14.4223603974277,-79.542673416655,-49.1943925720974,-45.1453461470968,-15.5299106450926,-30.9444254087867,-34.0694838973473,-56.7245276410954,-58.651307775188,-47.5558386136718,-45.8663982104374,-18.6761024416199,-14.5500603170606,-26.219277888062,-68.5892478208017,-23.7727863553256,-13.4603294977795,-13.094438442066,10.7847981517454,-24.0685820816357,-35.6090288899017,-8.46329358516435,-17.6090429965349,-13.0421802378553
"276",2021-02-06,10.0131269769054,-31.641417571776,1.7353595819483,1.59560878507743,17.1847734386148,9.68121896772968,7.27733251098489,28.4412842367656,31.5278854887248,25.9127567453739,-12.1658128134634,5.03758887615192,0.764182888684719,14.7382770949852,12.3452801007668,-11.0285911463446,-5.0863172187254,-10.9885898657863,11.0059736382658,15.4962412162095,13.253014555163,19.4175411350572,-37.3585742364461,-12.8759997251063,-17.3846180733894,15.8457658701368,-25.2927294219542,-55.4279583701848,-52.6022593981674,-37.3149559108384,-26.3241236808622,-6.00154661804532,4.40475316493056,0.231139457384384,-13.0387698052743,-16.3412553947897,-81.0630754479179,-50.2696828898097,-45.8600034720578,-16.6948019837493,-31.4069631850579,-38.1061403171515,-59.2503011597687,-59.9089481194192,-48.5531777472297,-46.5292182421764,-19.8365602302189,-14.9239463860947,-29.9583160224405,-71.2646609979348,-24.7287153809406,-14.2080602200087,-13.5921702649534,9.92266888873875,-24.4609978637592,-39.6024949204152,-10.1746703701798,-18.5085235639727,-13.7801146472478,-23.0400053734817
"277",2021-02-07,-35.7827447737263,-0.975959059686025,-0.690299747788205,14.9771490636159,8.10462662066368,5.83220353754866,24.1502322207413,29.8355639707706,24.2755007267892,-14.2931821204375,2.69736314151136,-0.735261924214372,13.5849369575769,9.18011305309062,-12.8885645315896,-6.69722543574283,-12.4905178938816,9.2000672877624,14.5183309540707,12.3492870982356,17.3334140200709,-39.037242979507,-14.1689696957177,-18.6056259130885,14.3608091173696,-26.4810775876463,-56.7637694033592,-55.9103491679561,-38.7013309926832,-27.5412844883194,-6.9477670729609,2.83933487741828,-0.615975605619433,-13.912606564371,-18.6711738690124,-82.726527743704,-51.6005322295138,-47.0697024105799,-18.5416208568796,-32.4663707717077,-39.1224338100686,-62.3383899879563,-61.3190914314529,-49.8219062222411,-47.7067958354699,-21.7062380960506,-15.8303793010523,-30.8949960271046,-74.5446722207437,-25.8106169451674,-15.1693406063742,-14.4936035265392,8.52522667968343,-25.4341021207883,-40.6003957053587,-12.2748830074769,-19.5299352741497,-14.7324202032884,-24.0116740902326,10.5846190014155
"278",2021-02-08,6.37893322553493,5.47726067688221,18.7891242489481,11.9455465482126,8.85489073367543,25.95619554581,39.593915196463,28.0224403997238,-9.56732919417937,5.22713120505289,2.00825533097294,15.3107371872929,10.3023678944256,-4.44631926476153,-3.83560717144187,-9.99585811706919,10.0303818814036,15.6776851994018,13.120288827205,17.5385624947226,-32.6051553924251,-12.5079588391588,-17.2024648519158,14.3786244002463,-25.6906691788277,-56.3166877195059,-56.3296991580679,-33.8994758052434,-26.3937452953504,-6.18233999186839,2.47067567049533,-0.318133501885099,-13.8911032987896,-19.2633772104919,-77.2285258175182,-50.5853463441586,-46.30187384214,-19.1869325175958,-32.2543165461017,-39.2487891103393,-63.3017454683623,-56.7416374560578,-48.9544937910833,-47.0483521520832,-22.4475936440553,-15.706921037486,-31.0701995591766,-75.6449278680502,-22.3207060452842,-14.5424140766944,-14.0165690502244,7.94547702479315,-25.3259968977576,-40.811580612515,-12.9983481278669,-16.2420672753481,-14.1226992891312,-23.5084760761201,10.0097125032792,-6.62557348732306
"279",2021-02-09,2.86497761554435,16.2348987912497,9.95783679216711,7.35725440814539,24.8026456353488,38.7394525561146,24.8787546661946,-12.4990319255598,2.13821845037943,-0.290606670396183,14.0554149444149,8.99952638681711,-5.79506458274461,-7.02238199157424,-12.535772152771,7.35455844760513,13.864230805171,12.0777144072619,16.5373483523161,-34.0634673128802,-15.2925064588952,-19.6341101492486,12.0058244382447,-28.2176308651694,-57.9294687629689,-57.9999058205686,-35.225956369391,-29.2027137637461,-8.26248234426147,-0.130922077547496,-2.26288076827361,-14.974153124621,-20.4532129088927,-78.8941237241492,-53.7771651847455,-49.0929855187182,-22.3104581902161,-34.7752572416317,-40.5238287573253,-64.8801611063326,-58.1806850096415,-52.0512279251887,-49.8222579391125,-25.6323726463558,-17.8965995641955,-32.2511733790279,-77.3199229761557,-23.4329637470099,-16.9057101452231,-16.1575680947227,5.55857602651426,-27.6907584577197,-42.0720660018159,-14.0700519641254,-17.2950327597706,-16.4704905484023,-25.8235565981617,7.67917931575048,-8.63514907408845,-4.23541857547076
"280",2021-02-10,15.729651815195,9.49947741887659,7.01322316858018,24.5872958497603,38.508168765851,24.7004270333191,-14.1095435961138,1.83749615823674,-0.582800865071088,13.8615780842488,8.87873454881219,-6.03289090805184,-7.1312283518234,-13.3334460162449,7.31905423018645,13.7874214511042,12.0074329232666,16.5430785078516,-34.1715455685939,-15.2738916755024,-20.1057147360558,12.101180205972,-28.1899712048983,-57.9275028335764,-57.8686902881591,-35.2266811095966,-29.0998081223421,-8.54870687117304,0.0455806439630267,-2.18822751869851,-14.9291796496843,-20.3107684280512,-78.8276756511468,-53.6097348984853,-49.4100305460562,-22.0594088348623,-34.6471998337324,-40.4460978778076,-64.6604730225944,-58.0961107140704,-51.866767946837,-50.1107162188767,-25.3596945365858,-17.7739947304423,-32.1693105779537,-77.0728938285784,-23.3586600360397,-16.7579870907122,-16.3722857952556,5.76794246569818,-27.553439804478,-41.9804467453643,-13.9084208596922,-17.2212728635222,-16.3210057882286,-26.0524991346876,7.88549660131402,-8.51683481348578,-4.16716344270663,-25.8349921204888
"281",2021-02-11,7.07120610850728,2.96350710411834,21.5110835720018,37.9744992615892,24.5090454303987,-13.0898307551777,-3.59181872921055,-0.0288276263230852,11.8594035414725,6.26157593108232,-6.09225236697374,-5.8736262261239,-10.4847583065065,7.05784998034727,16.0554969313569,11.3189659539794,15.0217672125676,-33.4286519650447,-12.9401891914808,-16.039298688063,13.6480736296497,-23.5912623626277,-57.9784161623951,-59.9162297252336,-34.0874684891878,-25.9901620134382,-4.45934244350978,2.58622320624832,1.88133694087836,-14.5979695196656,-21.597925912004,-77.1117714084634,-49.6682067865721,-43.5513739614712,-18.5959553555136,-29.0761769687412,-39.8602241173483,-66.2708551918901,-56.5094175444964,-47.8767692855494,-44.1351435226498,-21.6637187431342,-12.8313365112207,-31.5515156705163,-78.7411016858842,-22.1009216403666,-13.6631250647433,-11.7135013929751,8.58504823819915,-22.1719509485181,-41.2894669363082,-14.9658731626109,-16.0194992500656,-13.2275176293317,-20.9955353151076,10.6533898638934,-3.92949088395314,-3.65261577030748,-26.9965889574227,12.8395241347268
"282",2021-02-12,1.59756790992628,20.8437045278122,36.8232222199219,23.3132232674715,-15.0499968375755,-5.18924306743419,-4.6465530944912,10.8432813624927,5.90979381382892,-7.55967351168486,-7.39983110270495,-12.442948400276,5.63389872619986,13.3960500489125,10.6509112774069,15.0874796727682,-34.5928275876457,-14.2450870800824,-17.8865087280435,12.464039310913,-26.7117323787091,-58.7889280765139,-59.3946863506451,-34.8715111468237,-27.2279742475966,-5.99356808415727,1.34639992196195,-0.33284269508043,-15.0555126034137,-21.0630288078087,-77.9082647011762,-51.0160156471211,-45.5725641869119,-20.0518706142166,-31.8511228445124,-40.3513807246605,-65.4608156836618,-57.1226221255117,-49.1570626815085,-46.126736795435,-23.1351144908327,-15.2106898401804,-31.9885482617217,-77.837197127191,-22.550558707563,-14.6315049850636,-13.2453499085786,7.48571652855564,-24.7294686775925,-41.7487785709935,-14.3764817391037,-16.4360132247558,-14.1862343949402,-22.6497942051686,9.58108473725924,-6.09925288625433,-3.98689823342528,-26.3423030941356,12.5297034763275,11.4651662206056
"283",2021-02-13,20.4952481094171,36.5542025109958,23.0305558961213,-15.4340427496178,-5.59547563091334,-4.93965751409498,10.0815114427477,5.57426491756888,-7.91163217719873,-7.73321207834154,-12.7773654113817,5.28239233866496,13.1614453926605,10.2121361521501,14.8788652575819,-34.885936873859,-14.5058008157761,-18.1623278034372,12.182877416801,-27.0064438351629,-59.3169347696425,-59.6824347196757,-35.0815571137645,-27.456639981997,-6.20085212363677,1.06127134858019,-0.541640930290041,-15.3625450574734,-21.2439133360618,-78.1333276363909,-51.252474204441,-45.8302617725572,-20.3801046140627,-32.1096653717323,-40.6890979738135,-65.6857192527073,-57.3015903145764,-49.3756503663056,-46.373609057223,-23.4634125684894,-15.430523670268,-32.2926620536209,-78.0690890364008,-22.6838311496633,-14.7947860513805,-13.4329089176167,7.24163498422889,-24.9647499033662,-42.0698509338208,-14.5231225096603,-16.5602639793287,-14.3470274276773,-22.8513149606258,9.343525249651,-6.29847501393659,-4.22090968199096,-26.5032196447023,12.4370502347302,11.3410485485861,9.2194655286213
"284",2021-02-14,32.5795372912238,18.9514843758722,-20.353186665397,-10.6051222465468,-8.17788630041278,7.33242171512711,-7.12801393102282,-12.8920182998689,-11.9987009800006,-16.302265401676,1.46682811150207,11.14993483143,7.89995780012516,8.25838291098477,-38.7627210792058,-17.3376003109252,-20.3980916800879,9.53728539846779,-28.8525103659918,-62.353174327198,-68.2030148011251,-37.6546531309339,-29.5390564861215,-7.47220509701583,-1.3294429811078,-1.5100749255634,-17.1071688200051,-26.4883180120804,-80.7178660957392,-53.124749573089,-47.0980303613278,-22.9447193487164,-33.0752386499812,-42.5506727943464,-72.1784452635686,-59.2754991728749,-50.9679315820408,-47.4378642373404,-25.9390279339243,-16.1573985232705,-33.933312412062,-84.7613669117102,-24.1242333736769,-15.9367953935068,-14.1908845052113,5.43011165747521,-25.6991930767455,-43.7825551722878,-18.7558202493777,-17.8911336509443,-15.4519409380339,-23.6432045366903,7.59214097019193,-6.90525392967155,-5.46275258191977,-31.1484352525709,11.4483365822942,10.4942997930286,8.64272901452273,10.3349972505466
"285",2021-02-15,8.95174668778216,-33.1775597759468,-20.408815159758,-16.38012122454,2.41233424292921,-11.5802704715228,-39.2054546911999,-22.5592555262874,-26.0870082316153,-5.33173371884368,5.5925333342671,4.32897826250554,5.667326890846,-55.9730037405571,-24.3737911504511,-27.1816580693923,5.48634516606492,-34.5714813822812,-66.0391660124652,-70.5935637634695,-48.3853866482873,-34.7541118695805,-11.7969738809859,-4.44949410539003,-4.93041068825555,-18.6930994983631,-27.293095419488,-91.3918606228983,-57.8585492256028,-51.8896209972673,-25.9148890135583,-36.878514366284,-43.8644617947802,-72.6440952131942,-67.4823645075956,-55.0241267324364,-51.7498650895385,-28.6205729139896,-19.2189688782994,-34.9177169960207,-84.9727506843947,-30.1549764816152,-18.8592212174708,-17.3743584532277,3.5273934503121,-28.897487071955,-44.7296642645367,-18.816719189236,-23.4864067488052,-18.2862366242873,-27.0231929300881,5.77567030299027,-9.58673579742021,-6.12573023411938,-31.1833732107157,7.28308716712841,8.31966876814514,6.16443294244038,8.58837899605642,6.8690615930289
"286",2021-02-16,-37.8580691000796,-25.963770074645,-19.1980457891057,1.01128103325383,-14.2147654376617,-43.8121130798275,-31.4185813561698,-31.2013217219968,-10.9079675788129,2.65184453960552,2.57598944899174,3.09294128730859,-61.6933525144271,-31.2209432093848,-31.919916456718,0.940533853960091,-38.7032604583019,-68.9079758390884,-74.8071252058068,-53.2834931446425,-40.76580095939,-15.5017790599592,-8.92636547216559,-7.95728071387359,-20.5352068722933,-30.0956354817165,-97.0728998174541,-64.0399107417216,-56.5120729152141,-30.9035114157575,-40.636222870711,-45.92179852261,-76.1625013027363,-72.1304684956486,-60.693551353742,-56.1498156483143,-33.5025900969686,-22.3984230825407,-36.7570317327709,-88.5876322513038,-33.6426154102344,-23.0687581457441,-20.6967861358865,-0.0595392265373507,-32.285001318739,-46.6554580272768,-21.0922034814357,-26.7412695586744,-22.4168094628226,-30.5793777774117,2.30461412492715,-12.4471275815378,-7.52197193257523,-33.6729055162973,4.8569593095686,5.13716850778025,3.54994515979018,5.23426675550915,4.44553029206004,13.3169196159394
"287",2021-02-17,-15.1065048985334,-11.1430941593809,6.17483135241494,-9.08000501000783,-36.9988420419776,-25.7060585284269,-10.1754928554924,-2.98383790218707,8.16117337046901,6.59060880413106,6.52368146400738,-55.0625114437622,-26.2961612486558,-18.9296888109611,5.76732972046843,-33.1775764049864,-64.4692657569961,-70.9959931131823,-48.7838927485061,-36.9537777613813,-7.59831285210211,-5.23161282743713,-4.81689204666841,-18.4970012239455,-28.3751567666597,-92.7807817822118,-60.7019041301913,-47.9012263444692,-27.4606092108828,-37.3169524279788,-44.1449923889675,-74.5951550853707,-69.046269932851,-57.973331195162,-48.4421952905514,-30.4580955334341,-19.8168961995127,-35.3862616611208,-87.2800675559331,-31.48332627873,-21.177222233736,-15.0168774006855,2.07185010758704,-29.6376773163714,-45.3206820904462,-20.3541910280564,-24.7890525902345,-20.6169876328835,-24.5536975833257,4.32500024912815,-10.2469020583707,-6.58420553542864,-32.904308136999,6.29293053420425,6.50581239928042,7.96632045600041,7.1704454558,6.29811823555413,14.0597326187376,11.4383533519517
"288",2021-02-18,-5.42542949507451,8.75077278415989,-5.06806705856965,-29.2822820119154,-19.1635520205495,-5.99139972402512,7.43223469623874,13.7146444816041,9.38989623724864,9.91784963869739,-46.1733429712765,-19.2998090166901,-14.0128174287354,13.4308106525774,-25.3694768556155,-60.0879607229646,-65.7364487890235,-41.1055225479427,-29.885614875451,-3.37903612114829,2.21716226386001,1.04572289306738,-15.6835197384975,-24.9188854362908,-83.5931614276965,-52.882945889187,-42.3894254236628,-19.0696608360414,-29.8692983262768,-40.9599559301053,-70.240361667666,-61.3293938690606,-50.5346904578982,-43.07428590708,-22.1517669833431,-13.4208526717983,-32.5027710122488,-82.7787710407207,-25.6004501762358,-15.5588953773318,-10.9189334399636,8.21887133746607,-22.7677646670714,-42.2771846609301,-17.5082694177942,-19.2536723729872,-15.0621238405143,-20.1453272747678,10.2958776654862,-4.42288378682483,-4.36794434753579,-29.7828745820979,10.4349006988904,10.799623485279,11.2145808730425,12.9504712838756,11.2417197015909,15.8414914510554,13.5126846496559,10.6336062965476
"289",2021-02-19,10.206134794096,-3.79262784608776,-28.9559054193037,-19.1102996487075,-5.96445362942333,7.26173837511871,15.2153389172234,10.1398920660073,10.5495205061783,-46.505066972417,-19.8170912724694,-14.4669348915395,12.8881309533276,-25.2087835684581,-59.7105620054635,-65.2712247768293,-41.9056362452423,-30.855149421563,-4.05671078045929,1.35902728986603,0.505163599235283,-15.7491654310524,-24.8381377272785,-84.952808341315,-54.260364675022,-43.4892483674419,-20.2496215489656,-30.9252093777674,-41.2176451724768,-70.2940923404033,-62.6502473186934,-51.9937675871632,-44.2475806303502,-23.4195961356515,-14.4591655370106,-32.8126211451943,-82.9096764785348,-26.6702642833441,-16.711923376782,-11.8489901581836,7.2492009558616,-23.9390712244599,-42.6383219869892,-17.611327532837,-20.2854813619638,-16.2234604770605,-21.161085446457,9.34170088922683,-5.43423178044412,-4.64086976949199,-29.9049016219804,9.65515609466444,9.89523709873102,10.4616694715688,12.0221430475932,10.3773307770188,15.6189603481193,13.4292452065314,9.85370558163543,4.97128996252247
"290",2021-02-20,-6.96899129454402,-32.0673759667279,-21.4770462467043,-7.64184649600051,5.86853628957757,14.2534878298149,5.22168293004047,8.56904951860443,-48.9279358755578,-21.4601359137057,-15.7241457443829,11.8730683003127,-26.20953941942,-64.2062435327052,-67.5673753132939,-43.2558022701573,-31.8953653088252,-4.71523293177558,0.567488625924381,0.0335808534359812,-17.7247288281918,-26.026418300778,-86.0305807331725,-55.0180731629883,-44.0427543820421,-20.9779353640367,-31.3189408388481,-43.003532652219,-71.5809646119521,-63.3302476501272,-52.5338227889699,-44.6441900692504,-24.0571904834225,-14.7142943178316,-34.2646214801915,-84.1431177167183,-27.1135649322153,-17.0609628513766,-12.1051958360415,6.80443820247848,-24.1753271587792,-44.1049133595633,-18.3665179352126,-20.6740040269517,-16.5451456268501,-21.4166165202461,8.92032570335717,-5.62172960305909,-5.69128794736486,-30.7228963297502,9.37272027684199,9.65357385045543,10.2790863305299,11.618223793783,10.222363911905,14.7795273243953,12.8881837150912,9.5754260866891,4.7195011602952,2.67912761961511
"291",2021-02-21,-30.5486671697438,-20.4530854835886,-6.92494471178779,6.3833060048849,14.4555642057405,5.77883731481254,11.5995179783461,-48.2116097953221,-21.1838143825221,-15.5415238509341,11.9604524947519,-26.5232200647358,-63.6954961501777,-64.6142965152179,-43.3566139327987,-32.2301025883031,-4.95349996034083,0.3344268508733,-0.541606604755059,-17.6366911426899,-24.646914361885,-86.6982624702291,-55.7952689493611,-44.6475787369239,-21.4629711050777,-32.2828226040515,-43.0733940181634,-70.1659213605088,-64.128437708049,-53.4668340883724,-45.3720629166298,-24.644536346507,-15.634435833933,-34.4046526357119,-82.8182292531932,-27.8036395225141,-17.8305857830588,-12.7070820764647,6.33568850998949,-25.2055000980166,-44.2884714492639,-17.5623505991652,-21.3552743622216,-17.3326310171285,-22.0843833905385,8.45168079494168,-6.50928964401994,-5.83565501064958,-29.8544657456392,8.85342853494752,9.03671260620103,9.7811875885703,11.1595481376541,9.46428422489775,14.6600673389143,13.4620165742156,9.05437309065893,4.06637423786323,2.1372513207645,12.3351716261202
"292",2021-02-22,-12.5076041351058,-0.824666735619046,10.6103397011877,17.6246886727846,8.62605185527954,13.781789278992,-30.1731962279096,-15.84485435736,-11.2193715263462,14.3400279076258,-23.6225212516759,-60.5908951484899,-62.2718818138486,-34.4218448607162,-29.2771929406372,-2.96071241453254,1.39332746426746,0.466048360533942,-16.6444629338521,-24.03581289106,-80.0247239606682,-54.1626884854484,-43.329044508584,-21.2318427677251,-31.8648314354742,-42.6732333238311,-70.1707878347192,-60.0531156351747,-52.6858587137354,-44.6942072798177,-24.8959193002451,-15.6256612738864,-34.3704130993146,-83.2276251489716,-25.1762590853006,-17.495626613674,-12.3897213146564,5.99476851257247,-25.3558975724801,-44.4039586325318,-17.9331379959915,-19.0575952149189,-17.1035874404449,-21.8297643506444,8.05977977135061,-6.69095861262808,-5.96455756356349,-30.310921998387,10.5239006273201,9.18314633918484,9.94408954772074,10.757414269769,9.29235509019378,14.542446710183,13.1458427077728,10.7008570743533,4.20845299414344,2.30366630873169,11.9302724886986,20.9403355490721
"293",2021-02-23,2.91022270706422,12.9527565561798,18.8676086197823,9.42486486030012,14.4745236583281,-28.6785473339636,-9.58086986169503,-8.91262651604057,15.1970220047682,-23.0534988659463,-60.1712335550285,-62.2045707095105,-34.0021600354745,-26.3373445306333,-2.25052953981067,1.06860280427297,0.0912933637305216,-16.9660486969226,-24.7234999400468,-80.6240909236998,-52.8494251476623,-43.3784928740648,-22.4680257332467,-32.9316216010196,-43.4736349686779,-71.6364981222054,-61.118741537551,-52.291932016958,-45.2183747887331,-26.5567513504586,-16.7857196135349,-35.2978131240194,-85.0572905953743,-26.1975295195396,-17.4712865186946,-12.9522842242377,4.62262181703366,-26.7157655560323,-45.4789019386362,-19.1783618078453,-20.1042309272158,-17.1874208832749,-22.5077971322201,6.66975180636371,-7.88341549177145,-6.77645750875177,-31.7167869430004,9.71441303571184,9.08609286259033,9.42300902674758,9.38990572735313,8.26682195323029,13.8803804438318,12.2010082557504,9.88395517642263,4.09332562323282,1.73002559862961,10.5737966176133,20.0425487514856,19.1555224357214
