"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"283",2021-02-13,15007.969012169,10625.5529353404,11355.599787958,12365.9449294327,11615.426345719,14675.0059281571,16240.561314595,14455.9291893366,11031.9127825639,11031.0071093234,12027.8659758098,10972.4542720662,14040.7245683283,15675.5961112306,14083.2731508201,11050.8666792088,10815.4072635728,11811.7213426756,10680.7856776395,13737.6722785955,15395.340433089,13886.870239954,11009.8818579977,10702.1406379096,11699.6747483429,10552.3556484561,13600.3029378335,15265.7133887641,13793.1436814201,10977.677304048,10648.1707356609,11646.6508560332,10497.105683271,13540.1260428625,15208.228826039,13750.798407851,10959.6779915981,10623.8188633563,11622.8278539614,10473.7875382078,13514.4135295515,15183.4668182423,13732.333682923,10950.8322184223,10613.212507611,11612.4824249488,10464.0987581845,13503.6342535856,15173.0262839787,13724.4812180899,10946.7705254981,10608.7064568543,11608.0967039922,10460.123779138,13499.1819853664,15168.6954819172,13721.203247274,10944.9822593854,10606.8269877514,11606.2704155523
"284",2021-02-14,11249.6091194399,11814.3206521413,12798.9126913282,12049.3358476597,15091.1985827568,16681.7025721865,15954.3000087419,11498.6429922701,11406.4403854251,12381.1699055663,11340.1829504478,14380.870603648,16060.2863460992,14884.7148198645,11344.2122578741,11060.3481718441,12040.9790962438,10944.6331143784,13964.9180859723,15675.7192304598,14388.9317714223,11193.8871844886,10859.5702455034,11845.5516466045,10746.8495988282,13752.1784100391,15474.1937102481,14163.9533783449,11102.8100136683,10757.1199004532,11746.2516228733,10653.2414915208,13650.2360999898,15376.3521147317,14063.6696075261,11055.3493805062,10708.1107505177,11698.8675174348,10610.4414604144,13603.2732926406,15330.9203570818,14019.6494372265,11032.3858071454,10685.5725169413,11677.113911705,10591.3406678182,13582.2109855744,15310.4388250313,14000.5731339293,11021.7552091951,10675.4810119574,11667.3860072735,10582.9677816846,13572.9464411564,15301.39718005,13992.3927730725,11016.9756783459,10671.0485132462,11663.1173019305,10579.3471698222
"285",2021-02-15,13337.9538271248,13830.4692356993,13011.8035740171,16043.0086666277,17645.7446735211,16872.156895271,13975.9110220096,12490.3016703329,13258.6566024435,12166.8260158545,15189.5048849375,16908.6082192149,15691.8664086381,12590.3331063689,11736.8323471715,12620.5376885785,11516.207442247,14507.8415141511,16273.2099633566,14977.0772948701,11898.1755334239,11279.5481000094,12210.3548254951,11135.7732497677,14103.42202844,15886.7162528969,14593.2245208258,11560.1200807309,11033.4424138009,11983.8854947554,10934.2367754327,13887.5803805419,15677.9564873343,14398.2397494357,11397.4987556927,10908.2783259774,11867.1233988895,10832.6309687639,13778.3182066343,15571.5805891277,14302.3407222178,11320.212520301,10846.6880521574,11809.2024188974,10782.9129912677,13724.728971648,15519.202059133,14256.1662618294,11283.8422836384,10817.028907555,11781.1681243147,10759.0639229052,13698.9870568439,15493.9795091518,14234.2617346202,11266.8606451582,10802.9594103387,11767.8246153488,10747.7820791844,13686.7991814928
"286",2021-02-16,14249.0447694691,13450.5611027266,16299.7012419576,17929.5322969252,17348.4186945939,14423.5432609979,13375.6373244862,13715.8255290247,12726.9014730516,15570.8380332492,17351.1959127352,16309.4835710211,13053.269504593,12344.1026326971,13024.073998118,12030.238108174,14876.5512046223,16731.1017749353,15577.3965982154,12274.0477897045,11714.8919396079,12530.8946961644,11566.1412157982,14414.1269618383,16304.4963994972,15136.3386160463,11850.0902364484,11359.7276369383,12232.0434273755,11292.8442111743,14141.5936312762,16049.3251107206,14888.5387221526,11625.062616789,11167.1242228514,12063.5957138787,11141.1004435788,13990.1839997746,15906.41702139,14754.517365667,11507.498568649,11065.1453291062,11972.3213279982,11059.6047593055,13908.8437500258,15829.277958584,14683.6985247825,11446.7431520314,11011.9835629307,11924.0374778433,11016.7356438683,13866.0520624812,15788.5758906581,14646.8403468636,11415.5876576368,10984.5626747388,11898.8911096583,10994.4920989993,13843.8486506556,15767.4161466968
"287",2021-02-17,12289.8411989134,15568.3919328986,17232.4775210607,16688.9610290336,13865.1877986528,12891.0776220107,11971.9730249225,11895.407135666,14919.2407804844,16719.2580818407,15713.4588545333,12571.9274448663,11922.4938609676,12095.2724333038,11493.2219619426,14425.1497602738,16283.0104422084,15149.132637513,11944.9943802519,11426.0716822957,11991.9802278092,11221.8042440985,14119.7033306346,16002.6203210104,14840.0355331387,11636.3091881014,11172.6638154403,11881.9622089911,11061.5438536574,13946.4566893128,15840.5275725705,14675.8205278502,11483.1263768717,11043.8390036242,11806.3531272325,10972.7227530639,13852.5371584166,15751.7083780718,14590.2275389305,11406.8253605812,10978.6024375371,11761.2507743018,10925.2170523782,13802.9747392477,15704.5315462481,14546.1794593315,11368.7550708521,10945.6774496921,11736.1077519807,10900.3618599963,13777.2670587313,15679.9595364958,14523.7100104251,11349.7465774926,10929.1053316663,11722.6156812473,10887.5431995628,13764.0852845725,15667.3255874073,14512.3187391213
"288",2021-02-18,14903.1550513896,16461.8602705642,15516.0829400731,13013.3366937796,12164.5155637016,11541.3023410867,10635.9747602121,14158.9210868632,15715.4489453993,14357.9393115433,11794.0385191248,11228.9459682857,11613.4230821462,10444.6805504293,13752.0584740528,15307.6119583262,13869.4507560015,11337.1719359029,10869.8860761306,11575.3212829007,10335.3855222409,13561.4696098396,15116.4800723488,13667.3910659955,11160.9960884757,10729.8530482753,11540.8246384282,10283.0241341877,13478.3268081489,15033.098969938,13585.4827708091,11092.8971269009,10675.3977514034,11521.6795932743,10259.9350724967,13443.6038502213,14998.2854988948,13552.9086932945,11066.7446144622,10654.4081611467,11512.6043122588,10250.2434790428,13429.537532731,14984.1873367209,13540.1687198941,11056.7880836721,10646.3971137292,11508.6291362772,10246.3077729174,13423.9666789342,14978.6057237181,13535.2552859855,11053.02968295,10643.3673928881,11506.9690453826,10244.7470784423,13421.7983934087,14976.4338809742,13533.3821426302,11051.6217324723
"289",2021-02-19,16343.961127783,15610.593640257,13042.8411239589,12193.2486931264,11535.5797347722,10737.8168332013,13923.1476977298,15767.4765487965,14559.125615397,11850.1219326533,11283.0395010335,11639.0077677472,10600.220555133,13711.0970521994,15445.1085448885,14117.917122348,11404.3250472789,10933.6924297173,11617.3592246818,10510.0691467019,13588.7251680988,15286.4815857609,13932.0180713301,11230.5833637244,10795.451313604,11587.8649209699,10462.5999555953,13527.5441270904,15213.244928917,13854.1217244626,11161.8479371728,10740.2065299317,11569.2317878912,10439.8789089664,13499.0645890696,15180.7307071615,13821.7538093925,11134.5294038052,10718.0869860584,11559.5371903067,10429.5711713501,13486.3654905703,15166.6773874757,13808.4170414597,11123.6643992338,10709.2388474042,11554.92640575,10425.0527306539,13480.863201589,15160.7200558209,13802.9627941041,11119.3462506822,10705.7058535558,11552.8436947148,10423.1184905951,13478.5272656045,15158.2311697359,13800.7462843888,11117.6319472928,10704.2978613376
"290",2021-02-20,16007.9065785092,13260.604879215,12372.7446037322,11678.4164408877,10868.3473549077,14063.0760830977,16383.4173905065,14827.6537036252,12005.9152153011,11415.2767736427,11754.0602239949,10709.9312135804,13823.0429810272,15751.1058652729,14285.9844090358,11498.3057129235,11015.089942732,11689.2512132907,10585.9268094677,13660.4504156475,15460.9615898247,14042.6368750018,11287.1643972809,10845.4964831326,11631.1205983621,10515.8886566815,13572.8786416218,15331.149237378,13935.251449825,11198.7213880896,10773.6116115586,11596.9092558933,10480.8491689347,13530.0735100173,15274.2007816581,13888.5969877772,11161.7118844041,10743.2852023531,11579.4568734022,10464.3929521362,13510.242224433,15249.6059304499,13868.591431382,11146.2815852054,10730.5660276735,11571.1710403887,10456.9577350367,13501.3610713498,15239.1151830618,13860.1041659683,11139.8748214709,10725.2611198581,11567.4023925253,10453.6843741086,13497.4750467186,15234.6841541426,13856.5342072737,11137.224852805,10723.0592026731,11565.7359699916
"291",2021-02-21,12903.3118102494,12178.4974784343,11491.3520571685,10770.9250812175,13899.9289493611,16263.0450219067,14235.02095691,11817.985020783,11295.0921557565,11624.7249410916,10678.058427732,13722.9078320204,15708.5058551183,14101.2109828949,11418.2275036009,10965.4342066514,11628.3564479503,10612.8416992147,13625.3822108042,15486.8433379186,14025.5072263647,11263.8000295761,10837.1174642658,11611.7866982261,10576.434394961,13576.345972136,15396.3602838535,13986.9295874017,11202.6309334155,10786.0238498001,11598.6055013482,10558.0026546515,13552.9027271811,15358.9872192981,13968.3424915287,11178.0204357437,10765.3834755239,11590.9187427918,10549.1571434338,13542.0439046622,15343.4345336691,13959.6906503185,11168.0073860154,10756.9577865251,11586.9420212232,10545.0507369461,13537.1203746959,15336.9281378995,13955.7548620112,11163.8977889242,10753.4900937859,11585.0096655315,10543.1862360601,13534.9213703831,15334.1954362547,13953.9929591089,11162.199135919,10752.0534440166,11584.1055637112,10542.3527244717
"292",2021-02-22,11332.7332084027,10978.9434686458,10383.9856242569,13437.5637975915,15843.0093440637,13941.528894518,10549.5483183558,10777.3899586179,11220.8797782535,10404.0488126599,13374.178042407,15420.3367671126,13926.3504593002,10819.5378644046,10686.5190286295,11390.8100645099,10483.3998822176,13431.303656537,15356.7508913388,13985.6554094023,10959.8157073009,10697.2747921302,11488.0309363137,10543.0001343711,13485.9594751096,15370.010616072,14034.6976369888,11029.0337628739,10719.4735894355,11538.6911845564,10577.8657069952,13520.3074383845,15390.062488646,14064.2823774693,11062.127985912,10735.3046255612,11563.7568052224,10596.2349278152,13539.0217455388,15403.8176889315,14080.1010983557,11077.6329464218,10744.3834435245,11575.771768728,10605.384713623,13548.5219009743,15411.5888901128,14088.0476361827,11084.7989920406,10749.1185742716,11581.4134173405,10609.7903579229,13553.1507438678,15415.61097168,14091.8945577797,11088.0799094066,10751.4635317656,11584.0256067874,10611.8656051382,13555.3483210946
"293",2021-02-23,10920.8060393035,10659.7742520566,13720.1485839241,16213.9271962852,14297.513093479,10624.0875703645,10465.8354941831,11233.9397447197,10633.60224714,13533.4057362932,15716.1452973972,14226.4929229108,10849.4533724439,10535.4845578987,11370.5408916168,10603.1763782318,13488.4296324849,15514.8634978516,14221.9944840608,10913.2345520696,10578.0514830828,11402.9053539199,10608.2578425792,13455.0543240986,15459.7798498332,14204.1296103335,10950.3562992456,10580.1665167148,11427.8471007923,10597.7547383023,13456.1207036049,15426.4749364251,14210.1268449659,10953.042299624,10591.1398741754,11426.7240418436,10603.4253472138,13446.4280473801,15424.7110850401,14202.7352584433,10962.2689236396,10587.2754021498,11434.1081224396,10598.2093286231,13450.6554794881,15416.1856718831,14207.3984170618,10959.2717280498,10591.8900596847,11430.8007305201,10601.8994235951,13446.2498937225,15419.1540997726,14203.4547312254,10963.0494942166,10588.9451342876,11434.1925730518,10598.9544227763,13449.2105961047,15415.5832528355
"294",2021-02-24,10307.3006310565,13320.3616218589,15841.609422226,13975.3836885902,10450.4139192453,10293.1024659008,11069.233284969,10365.6385400107,13288.931383386,15460.1691590006,14035.7699815573,10752.3750741778,10471.4932663521,11305.562809841,10508.0985945969,13401.6369677033,15447.0819302001,14159.9533156057,10940.8601985193,10606.8319540057,11456.6776356764,10617.0221072845,13500.7460659669,15499.8420871803,14253.1074464773,11046.6248974506,10689.322651398,11542.4379620998,10683.5717740233,13564.1330770206,15545.8555698303,14309.5855285282,11102.7005118396,10735.0415695662,11588.2013720537,10720.4970910718,13600.0840226907,15575.180019067,14340.7979367821,11131.4477542871,10759.1124471562,11611.7575051517,10739.9511747609,13619.2620231441,15591.7802356711,14357.2048529395,11145.8751703991,10771.4012349186,11623.6116835976,10749.8874507248,13629.1332851023,15600.6262697418,14365.5732834532,11153.0152603795,10777.5527882106,11629.4892167719,10754.8629681788,13634.1013386232,15605.1767746736,14369.7600924793
"295",2021-02-25,13596.5332012315,15704.7659894202,13701.3632853239,10591.3202725664,10402.8377110414,11197.6386052211,10549.1580016692,13412.6739060409,15184.9170416304,13531.3259111308,10807.379151316,10497.1137635508,11363.9223875872,10341.6169697823,13378.7356984407,15043.9044850643,13495.1612190912,10893.2277248956,10539.1190056566,11429.9413749152,10281.2397584162,13376.5883867083,15006.5598525905,13489.9617555456,10926.3636744997,10556.7272640432,11455.4577686518,10263.8123079674,13379.0134687948,14997.3183100506,13490.5742932156,10938.9243224596,10563.8285540163,11465.1482806426,10258.9012444635,13380.9010843366,14995.3309208124,13491.5840977207,10943.6261916435,10566.6174900957,11468.782459715,10257.5701560069,13381.9011098975,14995.0433487791,13492.1974737595,10945.369629146,10567.6918405686,11470.1322259459,10257.2313084354,13382.3618432694,14995.0762226332,13492.4970146487,10946.0111980479,10568.099644727,11470.6296393047,10257.1543479271,13382.5591852542,14995.1313960188,13492.6295262114,10946.2458066962
"296",2021-02-26,16662.3041097657,14317.7357468027,10912.3260636897,10684.0986757349,11456.293120209,10858.5650628364,14617.2281462712,15850.9423327867,14080.8798823939,11071.5303670633,10731.3047975716,11575.6955544078,10635.5079399189,13965.7523450938,15490.3364484783,13924.677580232,11071.8619480793,10702.3559189378,11572.9393604619,10529.1183085686,13717.3741623064,15333.5137623377,13842.7025536345,11051.2234578443,10675.3174801279,11555.3245276256,10481.0081131124,13620.6952303764,15266.5694903546,13803.6693178328,11036.2603351848,10659.5291596101,11542.9438240823,10459.9817089763,13582.774549083,15238.436883965,13786.0618763338,11028.1154515416,10651.6171735632,11536.273641593,10451.0090668233,13567.8619179606,15226.7653438136,13778.3884295137,11024.1650384755,10647.9424144742,11533.0549304917,10447.2466531322,13561.9933590575,15221.9729221436,13775.1227055704,11022.3643806335,10646.3110243466,11531.5922261721,10445.689702312,13559.6839425924,15220.0213289374,13773.7564812218,11021.5745944577,10645.6079359006
"297",2021-02-27,14413.7479862083,10956.3610760755,10720.8756652549,11490.0707181729,10899.9664402862,14656.7293622918,16008.1185743182,14161.089087966,11111.6143084545,10763.8226150809,11605.255778146,10676.0191663244,13999.0289657018,15577.6052258948,13987.4613310103,11101.9063590806,10725.9646985306,11593.9901240573,10563.3529108897,13741.7349430893,15391.7040542331,13894.4575046286,11074.1590802284,10692.7321534642,11570.4704330912,10510.6168568298,13639.2355340704,15312.3867365388,13849.4871178447,11055.2087045558,10673.4924514149,11554.8009372164,10486.9625227325,13598.1509961482,15278.9409267798,13828.9239513893,11045.0400848204,10663.8349607048,11546.4676980877,10476.6492314421,13581.6584925318,15264.9824771523,13819.8461170657,11040.1181507259,10659.32429716,11542.4525619301,10472.2421494617,13575.0392496018,15259.2067033908,13815.9335907961,11037.8674140992,10657.3063883427,11540.6215594951,10470.3865737271,13572.3845967135,15256.8333605219,13814.2760425492,11036.8742103334,10656.4288806574,11539.8150549635
"298",2021-02-28,11188.0914079751,10872.6279512769,11627.0639437033,11072.4341055133,14818.8145254702,16197.4490119885,14721.388657568,11287.5603812368,10902.8864842052,11728.9778528722,10848.7936666786,14141.6781510087,15766.8782527449,14341.6887825318,11223.620137524,10829.8293534377,11684.1985931232,10710.7452407492,13849.6161093251,15553.9554756078,14159.0844826904,11161.4962586566,10770.6199104071,11636.0680722452,10638.0384872295,13723.0017853092,15453.4232483091,14074.288271648,11123.6240286012,10736.2099710026,11606.0389230298,10602.4999694469,13668.1840075147,15407.3312148873,14035.8318846467,11103.7472275975,10718.5363393811,11590.118147662,10585.8613532664,13644.5308220135,15386.624522553,14018.6853706695,11094.051803022,10710.0189349199,11582.3095902411,10578.2844071158,13634.3621564852,15377.4577182799,14011.1356694664,11089.5204608072,10706.0680686567,11578.6478961832,10574.8989333867,13630.0049885853,15373.4433362472,14007.8426016654,11087.4600427164,10704.280640257,11576.9792694156,10573.4065931843
"299",2021-03-01,9855.06272938461,10968.1477319584,10563.8652787348,14220.1726107021,15650.525364295,14320.3329099742,9743.7466551307,10241.9030558592,11209.9410159168,10482.9441934196,13697.0048459987,15379.1703399,14085.182063029,10469.5092554239,10463.7733792786,11376.559358149,10525.4466228704,13598.7360374997,15362.579631926,14068.1854733453,10771.0970837001,10579.7830741467,11471.3838979229,10571.4421750491,13599.6597053316,15390.6004057037,14090.4096009462,10895.7028501145,10637.3535286283,11520.7532843956,10601.2915609569,13615.3452764585,15415.2617627113,14110.5520706562,10947.5571352235,10665.0260382205,11545.2080944857,10617.8215239273,13627.5833568593,15430.4438735475,14123.0527310777,10969.3742039889,10678.0567338703,11556.956211378,10626.3028184809,13634.8431463662,15438.6548249885,14129.8383396436,10978.6570774391,10684.1086044902,11562.4883029203,10630.4687535319,13638.7011740177,15442.8135181351,14133.2821527772,10982.6470929309,10686.8925032274,11565.0581331099,10632.4598465818,13640.6359310559
"300",2021-03-02,10850.0785725137,10884.4430582567,14304.5368055995,16020.4899078653,14435.1909523926,9805.3374574894,9924.37314780576,11203.5089602065,10516.1430258047,13800.0037508575,15427.1661618409,14289.6290635375,10286.5218605397,10291.6254115938,11154.5142442521,10549.8669801217,13438.6229780409,15392.9839605625,14068.8248319817,10607.1847470755,10291.9299981059,11270.9696971083,10436.7446390261,13440.6878098367,15245.0852117505,14113.719529826,10618.398176284,10393.5296368618,11212.7646900868,10489.3230433703,13341.4688317155,15292.4173522731,14036.1216008547,10702.7988679722,10354.5789722213,11267.0734176082,10438.1546169214,13380.0690453978,15233.7516908656,14078.1831414942,10673.4632833601,10397.4325468593,11230.2579780678,10472.1995441964,13338.0699105817,15269.2322752588,14040.7671252026,10707.8994681751,10370.2954669914,11259.2820769935,10445.1015993319,13364.7665423795,15239.5286801268,14066.6579435555,10686.6328309491,10392.4645713615,11238.0450661089,10464.8363347293,13343.0034118086,15260.6569283224
"301",2021-03-03,10588.7603238239,14122.9841333213,15848.4217484223,14239.9449258228,9695.83099432577,9800.67169476063,10805.3872896016,10263.6668730217,13589.7768096791,15180.2616602413,14050.0518821687,10119.6136520684,10130.45847048,10861.346622126,10324.3868344848,13206.1113918449,15139.1772141334,13799.4129648209,10426.894752897,10106.3110510868,11025.746081546,10212.0988569876,13214.0582507929,14975.1002200374,13846.6900899032,10423.5212958094,10206.9745681841,10976.058354924,10272.9889025241,13106.8161182777,15028.6226195224,13759.7120828881,10509.7302491181,10160.5211101507,11040.8239895461,10218.2262806747,13151.3066958244,14962.6596061823,13806.9749974562,10474.7027492753,10206.4626558706,11001.6086147979,10256.5165787928,13104.4112499953,15003.3514382374,13764.5077313702,10512.1685261423,10175.5855419407,11034.8351844061,10226.3990676388,13135.1073093905,14969.2231569224,13794.217212548,10487.7705928904,10200.3606262491,11010.9702827667,10248.776808052,13110.1447784999,14993.8423294868,13770.8553227817
"302",2021-03-04,14382.0503045887,15540.2511704409,14063.8684212902,9733.37765877001,10096.5759646378,10931.0361424059,10743.2175501092,13725.7868092219,15162.4547316086,13686.3536258249,10430.1654671023,10367.3155661205,11243.5212183378,10432.054660445,13539.4051599022,15063.2231031452,13581.1147069584,10691.5198905927,10470.3111025669,11360.6845705998,10337.0937363581,13486.0780896001,15038.6099219212,13552.3369072505,10785.4979725111,10508.612215924,11403.6789881858,10307.7872073907,13471.1454434675,15033.278410302,13544.8588208659,10818.7596507777,10522.6863457697,11419.2931025482,10298.7664518807,13467.1351730063,15032.49167043,13543.0928723242,10830.4587700507,10527.8198733669,11424.929755994,10296.0126565829,13466.1319104681,15032.5718617193,13542.7553599308,10834.5622528871,10529.6823349241,11426.9561709552,10295.181898454,13465.9128139834,15032.7170160987,13542.7297206039,10835.999351239,10530.3551549514,11427.6823086094,10294.935143979,13465.8796795273,15032.8063459272,13542.7512179907,10836.5021104385
"303",2021-03-05,14449.9982950252,13499.7953605631,9369.15914762732,9746.18518278418,10589.9199689048,10533.4072347593,12183.8628116756,14528.5206332468,13368.0908356571,10147.2321942358,10115.8651203577,10993.7429805682,10344.7230322704,12832.2925532104,14788.5284359526,13509.6101754989,10544.7536605666,10347.5564954899,11233.0321313214,10363.6374153908,13149.2514747861,14970.0978573338,13631.0606763154,10730.3837993136,10468.1117547093,11354.3922562759,10402.0146486896,13293.7083590189,15068.418775353,13701.1199596274,10812.6630342,10525.3044491937,11411.1440901038,10427.5060550361,13356.8575421724,15116.0760675222,13736.1372915671,10847.9924301811,10551.0255912449,11436.4383763703,10441.0115352177,13383.7464196724,15137.8061936268,13752.3954086986,10862.8531385727,10562.2088283635,11447.3698256299,10447.484532576,13394.9952588589,15147.3453750755,13759.6173347218,10869.0159217506,10566.9614648415,11451.9956692082,10450.4177306712,13399.6425305997,15151.4278023702,13762.7336209544,10871.5454270735,10568.9487344802
"304",2021-03-06,11905.1294806281,8668.56724877114,9091.76647640361,9952.69834687713,9973.76781412744,11604.9064715191,11924.4139290272,12306.7447008065,9550.58689049132,9584.96786867767,10476.4432524424,9922.06712542178,12357.168916941,13452.375141096,12890.9899818122,10168.2845819245,10018.8950999105,10912.7312077227,10112.938692901,12857.016746372,14240.9189769685,13283.9002599297,10513.5921782645,10280.1367355474,11170.6130480336,10264.5856114572,13128.6848501144,14613.5940748901,13498.0184659105,10685.9431481212,10415.5589013997,11303.0788475294,10351.81766603,13262.2814568203,14781.3070137085,13603.4908897165,10766.6323754432,10480.4487259903,11366.2285134423,10395.9764838492,13324.3440785792,14854.6842290091,13652.5657812469,10802.979266085,10510.1365391674,11395.0314501725,10416.8728335964,13352.1854516119,14886.2414491973,13674.6123898802,10818.9541187719,10523.3278595914,11407.8044187865,10426.3688563734,13364.3939543666,14899.6626262784,13684.2915928609,10825.8601323038,10529.0758024485,11413.3626764455
"305",2021-03-07,7669.00699440904,8398.39583805314,9274.84531462417,9392.43442585069,10990.7141998193,11406.0268279909,10332.4194021956,8794.51089650182,8997.41237898686,9901.44005326122,9469.48298343508,11835.4663642484,12995.1298886666,11867.7971365536,9693.20187305886,9639.15586249928,10540.4857812825,9845.87145247049,12526.1874454968,13961.8785098978,12743.409030553,10237.4547652471,10059.5579114654,10952.5396806794,10130.9786119019,12942.1582027246,14474.8001449771,13190.5271011134,10525.5510781913,10290.5890075816,11177.1878228599,10296.3887737443,13161.4954163616,14726.7797616139,13404.9463196923,10667.0834330361,10406.6438715656,11289.5509694998,10381.8956883231,13269.1599481734,14845.1488816899,13504.0928909328,10733.6406939382,10462.0227708946,11343.0383170562,10423.4270262236,13319.8302451314,14899.2683749735,13548.9414795201,10764.1124321487,10487.632763206,11367.7382929578,10442.8617509363,13343.059378671,14923.5921915789,13568.9488716713,10777.8252340684,10499.2399477178,11378.9231665217,10451.742960137
"306",2021-03-08,8510.29460455486,9337.63536438621,9480.62829135178,11073.0865462422,11543.0317451422,10462.7509906039,8951.89661090312,9038.48846922688,9923.86526397832,9525.66776489541,11884.1639986053,13114.3121903608,12000.3765579675,9755.32637619442,9648.54039770002,10539.7100234899,9892.62053809014,12550.794608538,14055.9938891341,12868.5048787666,10269.535030522,10064.9451538551,10949.7272258002,10184.207291147,12962.8256169786,14562.7932153192,13319.0733137566,10556.0321396858,10303.6671527243,11182.0489416436,10360.828390796,13188.1067695053,14819.4283663274,13542.0441163581,10704.2587549106,10429.1685162066,11303.4118174552,10456.3168702639,13303.4818201914,14944.8510685462,13649.3905894418,10777.7396164994,10492.0091609746,11363.9574928633,10504.9299328171,13360.3625128857,15004.8524401665,13700.232092,10813.2371745481,10522.5677963849,11393.3348040171,10528.8230251964,13387.7572972282,15033.1778174705,13724.069994844,10830.1091792302,10537.1578085471,11407.3412350426,10540.3122754546,13400.7555630929
"307",2021-03-09,9258.01768776432,8981.25920660884,10696.7020560119,10728.1713778827,9920.85883564097,7869.79788399724,8101.68367503079,8613.72430737419,8353.27934767907,10269.646042595,11541.7744781068,10316.152270251,8053.00040257485,7768.84719583514,8621.77358637762,7917.44033759203,10353.7993806023,11598.8407139256,10678.6238209288,7934.93517140383,7825.05740488573,8450.00946967877,7925.33120010706,10207.6378283764,11799.4589993456,10643.9236931942,8030.299728046,7714.8864367027,8519.3112697087,7807.50485845011,10287.3208886105,11735.9541506678,10755.4788795912,7961.26871466174,7773.01511099956,8446.30726883314,7855.71351168966,10217.0006799902,11814.7293816594,10702.3552869934,8013.85724381646,7720.77247380622,8493.44744219348,7805.34568777406,10265.8835728481,11766.8038203647,10753.0813746583,7974.75189201316,7756.80195200641,8455.42698777865,7837.98164746681,10227.8930934842,11806.6882494538,10718.958370585,8004.15921436464,7728.6906850114,8482.94860906046,7811.70511537223,10255.8710915414,11778.2157836339
"308",2021-03-10,9689.97522506573,11111.1353000257,11029.047889008,10296.8169904019,8162.13045811616,8468.51833667694,9609.11315342946,8973.49216152854,10738.6756599909,12051.9390186567,10761.3567894675,8517.62656903929,8199.45106606687,9381.16170797879,8445.95720869109,10911.4661883527,12114.4691495155,11212.7740339868,8408.99269742509,8327.84259797381,9073.8678045462,8469.9721207686,10744.4674838595,12370.9089098593,11160.5894387374,8547.47779402331,8205.75874347239,9134.9919771339,8322.71356327415,10856.3041280642,12286.0876644475,11302.9263751074,8463.67465052183,8288.07658700021,9029.71485737902,8387.07325343542,10767.6596001448,12388.1929851275,11232.6605601197,8533.6951968216,8223.05041218021,9087.47300917794,8322.53195771839,10832.4388698498,12325.2109346697,11298.3854065344,8483.69588099583,8270.64515820355,9036.64696486229,8365.13597730984,10783.2366862356,12377.2948079606,11253.6902991245,8522.0925001727,8234.52269566183,9072.09288159021,8331.1200764635,10819.9198283407,12339.9396541837,11288.8508188466
"309",2021-03-11,11630.8275142097,11785.3655661954,10552.5862382685,9322.1800566759,9344.98397403049,10980.2917178577,10007.6104875982,12386.0525451671,13315.9585233335,11996.986630712,10085.5426956282,9929.73472718919,11143.3733868861,10065.787336105,12862.7892215482,14092.7430924307,12691.6500494264,10458.5825306671,10218.4019380836,11279.9352644963,10145.5260696758,13101.3302446946,14438.3859417198,12989.3410147779,10621.8876209448,10345.8989879389,11354.0886022294,10193.0266115935,13207.7653309139,14581.3749437329,13109.2770700719,10689.0497025247,10398.7427049535,11388.5911298941,10216.0217019528,13252.2671790275,14638.0970748927,13155.9505208626,10715.6522293638,10419.8090281434,11403.4150317965,10226.1242468337,13270.1380123565,14660.0173225159,13173.7288361026,10725.9340805567,10427.9937140665,11409.4848200401,10230.3207232445,13277.122523301,14668.3387274108,13180.4022615196,10729.8397844091,10431.1158858601,11411.8918195528,10232.0016514508,13279.7996579053,14671.4565110164,13182.8800713751,10731.3042045504
"310",2021-03-12,12518.5595234137,11056.1028048298,9563.08262548529,9549.08620058504,11172.5629715345,10248.1623452752,13373.1770418535,13900.6013873614,12497.3535905852,10286.7884503938,10102.9773650802,11293.7826814115,10310.3746987319,13355.4665559572,14507.0750134309,13106.6810945678,10598.8859419781,10344.3165446588,11383.3034698898,10369.5055739733,13394.6274423982,14757.5507377133,13349.1101056084,10727.2591190918,10444.8432623631,11431.82100653,10403.7997287972,13424.7297983864,14858.0450411798,13443.2379762963,10778.8057537769,10485.6829179306,11455.0424002649,10420.738791337,13441.2048505187,14897.7643447448,13479.4218191221,10799.2260726778,10502.0240072773,11465.4391439313,10428.4618513041,13449.1262138255,14913.3263600474,13493.2713560659,10807.247143491,10508.4962921178,11469.9065979174,10431.8196824016,13452.6833440978,14919.388527218,13498.5613588009,10810.379119798,10511.0409158313,11471.7741103622,10433.2348538657,13454.2151757637,14921.740144557,13500.5796127261,10811.5965701154,10512.0356838913
