"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"272",2021-02-02,1.3085415394035,1.9524279387809,-3.33275350202949,17.9709046482398,6.89903868198393,-26.4524682226683,4.50258605311602,6.02958576034114,15.2516188681921,10.9906704595376,11.611540464157,21.5142883148443,32.6756454771503,26.5585862879985,-8.61916475146393,-0.587875421825443,2.20235297817902,13.0614628741868,0.689064129190362,-11.1207268851951,-5.66948239425165,-8.69517043234038,4.1456192699163,16.3879225498153,9.09909911115635,7.38804311252852,-38.6392561874166,-14.2571066785418,-15.5769374815965,8.74007516905282,-24.2460973996498,-64.5739552457383,-76.3719977754724,-39.0651588468398,-28.1999685750173,-4.5897347032414,-3.92511643656682,0.978043923711317,-20.1442986575118,-34.7388685123044,-83.5929479280761,-52.6360849042772,-44.0222426559512,-26.9681526467236,-30.4587100584172,-46.9812915270267,-84.5620114034448,-62.2059417178304,-50.9321660831752,-44.7143880875031,-30.4181785908495,-14.1012281040137,-38.370667643833,-98.5292759412007,-26.5335491501409,-16.0438848331017,-12.1907252539224,1.96330271048222,-23.569604650918,-48.6595688634819
"273",2021-02-03,1.68840956106418,-3.44883349942123,17.8702061753143,6.89802804380033,-26.6287165878005,4.41411003485636,5.46140357978483,15.1901242349904,10.9372681935188,11.590869189442,21.611775340668,32.6272498802174,26.5341358248413,-8.89531683942967,-0.515042362059061,2.21033192202208,13.1283016673909,0.911917652730535,-11.1169726973497,-5.63853998548648,-8.79115673364772,4.29638917506644,16.4346888827594,9.22751178933509,7.65150789930225,-38.5663859097127,-14.177264097846,-15.5900769191746,8.92452458720261,-24.1421782449593,-64.2831907208393,-75.8137744260982,-38.9542109289342,-28.0815826072866,-4.56493093428956,-3.69187896568301,1.07536280910847,-19.9104161387496,-34.2908625800985,-83.4210096833998,-52.4776264657799,-43.9653566216963,-26.6696292147579,-30.3209487974013,-46.6823625281546,-83.9341892689877,-62.0431266459248,-50.767063076355,-44.6470709684594,-30.1050489343403,-13.9767202136243,-38.0836013657913,-97.8468481520249,-26.402554550626,-15.913907147801,-12.1350706620991,2.20091165690393,-23.4327260308671,-48.3483789880826,-27.2805096461874
"274",2021-02-04,-3.39859156976459,18.6701710110106,9.70746817761401,-26.1662290533163,5.27974972183679,5.97783145583748,17.5799376338973,12.0664829903732,13.9117877893372,25.6110158447483,33.4645700873661,27.7925479279249,-7.58297354702425,4.07650636726199,4.06399810569755,16.2478498629513,6.93214939287765,-9.21954409335828,-3.4553713100357,-7.14583713450397,9.25403828432604,18.2140867431976,12.8744906248587,13.6155470821344,-35.9589971025069,-11.6923080745976,-13.7260319600107,13.8133422596226,-21.4208297288618,-57.4196941828853,-64.2298872824479,-36.2747273457395,-25.2720957212586,-2.85957042719785,1.92012186485455,3.24865077362718,-14.8394280651553,-25.3933959974506,-79.8778113380554,-49.1461339360957,-41.6255955188796,-19.8107021010782,-27.4695940059116,-40.461007526644,-71.7358583618813,-58.9239298406122,-47.4899564141859,-42.3091863373232,-23.0679188279419,-11.4931276826707,-32.2259242907654,-84.7288961290093,-23.9779333832994,-13.4039512129031,-10.3302907460645,7.48518095798127,-20.750561757855,-42.0578455663393,-18.8445851192254,-17.8011180156051
"275",2021-02-05,19.0943214534724,9.44082256620889,-25.8901020251005,5.31609122347565,6.08867740144154,16.7929680683681,13.061669367601,13.6593591974143,24.8004974987675,33.3341889818562,27.5489173708695,-7.78510968817397,2.62686677095907,4.20355576901827,15.5657874954849,5.49545611843642,-9.72538380098301,-4.03437937908693,-7.54937718077776,7.66099614701613,18.0069692382866,11.9564772382445,12.1106188847037,-36.7502796675916,-12.4237628062523,-14.2475588496029,12.2199897950024,-21.9093395033693,-59.2276800344437,-67.2158786267005,-37.128864148629,-26.1359851513212,-3.36221742868641,0.0754665422796486,2.80867053598263,-16.1976354431245,-27.7065755780777,-81.0320531945735,-50.1911919559663,-42.331342661499,-22.0759137998028,-28.0714405945311,-42.1381994561913,-74.9185173738057,-59.9505889720097,-48.527808150558,-43.0220480894086,-25.3979361059835,-12.0255681058811,-33.8093439836518,-88.1568316186116,-24.780070933504,-14.202576703651,-10.8835008494496,5.73316204250763,-21.3290653975486,-43.7603055796323,-21.0506130286014,-18.5634042557835,-13.7793691982609
"276",2021-02-06,3.8232139601682,-30.8004032680407,2.08880263334533,3.26626091957425,14.5157190714404,10.9858745268493,4.61820345964059,21.5233542883714,31.4342721597682,25.7277816829718,-10.1846635875806,0.561205507700723,2.46176715366363,11.3187399032906,2.9826598500508,-11.4680050359047,-5.52295584299818,-8.92258484012436,6.43612406540308,17.1051769589032,9.52898339031223,10.6330849161471,-37.8715380035392,-13.2892845518696,-15.0426608048119,11.4870758199756,-22.7102692776546,-62.1129700819174,-69.2162442501612,-37.7179842338447,-26.6828013082966,-3.77570690711044,-0.507420904922803,2.3901867601819,-17.8508295024039,-28.9491261102643,-81.4800106742148,-50.6062849752582,-42.7038703745378,-22.6440540834695,-28.4870854674779,-43.9348601609606,-76.4483990916912,-60.216999646708,-48.8346010282664,-43.3084714550801,-25.915698559594,-12.3362801987386,-35.4149640190857,-89.7234222685884,-24.9445325499414,-14.4041909069956,-11.0762590527438,5.3652436609469,-21.6409491535117,-45.4484316832553,-22.0372051933124,-18.7023726973394,-13.9658946366094,-20.3051932430882
"277",2021-02-07,-32.328068344512,1.1484573863307,2.51438570671875,13.4297339045798,10.3600040510032,3.73506168172675,19.4766175987335,30.6772513616703,24.9727682945441,-11.078969425774,-0.869489593262969,1.71843864689907,10.3824117029869,1.0734797957881,-12.4566228795081,-6.41199660324627,-9.63968415396202,5.1965835390556,16.5635752358803,8.64249899471462,9.16984691695585,-38.8353797461676,-14.0542722069694,-15.6331017497194,10.4297232816978,-23.3783478754971,-63.554620031815,-71.694198322947,-38.5117959586688,-27.3970726863961,-4.20815948222332,-1.61821073383092,1.9304221845126,-18.8245314137888,-30.7228825365331,-82.3986301127816,-51.3590666488553,-43.2193973410415,-23.9361015751615,-29.0378089071949,-45.0710571145831,-78.797168473893,-60.9684237195332,-49.528159887695,-43.7841085198577,-27.2077870587486,-12.7925019750418,-36.4573148252398,-92.2078654363453,-25.5071766577356,-14.9178934337246,-11.4285498270824,4.40709324045539,-22.1212036831248,-46.5536274944326,-23.6227350099837,-19.2261623670809,-14.4682886282017,-20.6781840436489,6.56797338940979
"278",2021-02-08,8.70919364621035,7.32220006709508,16.815843785782,13.6697239358098,6.51810005966115,21.3316898108213,39.0848229082728,28.7436154900479,-6.90371870202101,1.88707406366581,4.42640648983218,12.1845567036589,2.44877945022876,-5.74898965932429,-3.4792099035673,-7.26402692093945,6.40335817820203,17.8292867457119,9.47954617844755,9.49915369453456,-34.532126934488,-12.4588283576197,-14.3383855424572,10.7235283409379,-22.505109392073,-63.2154216085427,-72.1897860769321,-35.9855833436775,-26.5124285345336,-3.63183151726707,-1.80108215607196,2.19642328724252,-19.031044156838,-31.5535138575587,-80.0822997476702,-50.8218496221459,-42.8276776739036,-24.4687139982109,-28.9652960863167,-45.5952601141359,-80.2366169204713,-59.3054166541984,-49.2314008288822,-43.5789118798723,-27.9028702297977,-12.8425276203575,-37.0700056971404,-93.9071466527897,-24.3363081497377,-14.7703325937356,-11.3354687811992,3.83435036766703,-22.2309034744075,-47.2697541743492,-24.7597340287843,-18.1641032507217,-14.3565037880593,-20.6089579898469,5.98640066377455,-3.99543814573809
"279",2021-02-09,4.19062694723315,14.183537400856,11.829465179654,4.06956584621237,19.0159999417886,38.1152544331556,24.9919372240971,-9.73728079513846,-1.34517593425026,2.44169207904094,9.79663385140984,-0.807055229521791,-7.40168361639217,-6.77172074565325,-9.30610124361512,3.71569603111009,16.4489996644472,7.32027659375106,6.63061212507861,-36.3282365649758,-14.910431154239,-15.9559903494971,8.4858375851443,-24.1789443740857,-66.6491800922966,-77.3026427941745,-37.5533908689967,-28.6661509060787,-4.81071486599176,-4.1200017346266,1.04657682134305,-21.3291922666072,-35.2813390015202,-81.9527479676134,-53.0480334757243,-44.2430845780512,-27.14586362398,-30.3467962346379,-48.2684066812903,-85.2035459860712,-60.856736411251,-51.2746880542504,-44.894764138109,-30.568871201238,-13.9901827100291,-39.5196457088937,-99.1703999917744,-25.5037758551475,-16.2840577223728,-12.3146517357,1.86217271425047,-23.4407823329284,-49.8657656624653,-28.1197207293541,-19.2522565460093,-15.837734601466,-21.6479173524369,4.07396456506779,-5.01088909974577,-9.94723418213008
"280",2021-02-10,13.1267670661279,11.2456046038191,3.6450116739093,18.7327538026891,37.7711892615167,24.6605602009417,-12.0517710427767,-2.11485584134013,1.92361970976999,9.50812197006528,-0.993763506346893,-7.85375833787083,-7.13694535182648,-10.453147837645,3.36102866069673,16.193580957049,7.19823592068685,6.64373332919472,-36.6273533822267,-15.1173760926963,-16.596964096962,8.37327607927836,-24.3529005448883,-66.6399619782958,-77.0327396969506,-37.6570539232043,-28.7456490653657,-5.14611463959096,-4.10482778384788,1.0064214148943,-21.222468072192,-34.9656729804942,-81.9347200012248,-53.0340062114836,-44.5473118453258,-27.0349128886515,-30.328510432027,-48.0707975546211,-84.6899290668976,-60.7663577326287,-51.2019527924515,-45.1262876908546,-30.4065509997882,-13.9417049895249,-39.3006260503996,-98.5726487328644,-25.4032392183991,-16.204532184264,-12.4672069178641,2.00228571751952,-23.3704898922649,-49.6124916119928,-27.7204989851999,-19.1424223181067,-15.7466143224415,-21.7994915017138,4.21959568480069,-4.94359072852371,-9.75485939774289,-41.0809262534257
"281",2021-02-11,7.80208145551209,2.73395904927413,19.7680997121436,37.2805844057108,24.4684975030034,-12.5085879393052,-4.66717296750604,0.757702128498497,10.8170966499358,2.95968869019563,-7.48360062927919,-6.13012883714315,-9.81360677559778,5.49842879862755,16.709324907027,9.96214694798956,11.6720499939244,-34.9475398177229,-13.2160120475154,-15.2135130189452,11.9865039855738,-22.5511872566268,-60.5094855856842,-66.3668202180221,-35.3744582069402,-26.2399922845129,-3.63096314799063,0.632839587704779,2.76356146819385,-16.4317163923963,-26.509561572928,-78.6168922552919,-49.9102093779691,-42.344647801024,-21.0034305701445,-27.8708729247023,-42.0819468350304,-72.973081187667,-57.7516731527371,-48.085599981153,-42.8893364603435,-24.142463547037,-11.7581880064697,-33.6308935420647,-85.9344788307688,-23.038520987289,-13.8125273295973,-10.735987114965,6.72047725680877,-21.0004644884978,-43.5171729187792,-19.5887641596649,-16.8974467223235,-13.371531044715,-19.9313558136696,8.83029047160637,-2.92954826812525,-5.28510514059917,-32.1013356475846,12.1839840877678
"282",2021-02-12,0.159463587339512,17.6159897805591,36.102754616971,23.2028497059513,-14.0751277455807,-7.22311110692299,-3.5365387322272,8.48552778874777,0.00502724682354858,-9.35397432496596,-7.86961434370314,-11.2793527234262,3.01538856532799,14.6090932974628,7.96763811152085,9.20475706067317,-36.7451879651282,-14.6814480735865,-16.39419802103,9.87858824221377,-24.6137607975113,-63.5207864764182,-70.5571113918246,-36.7591738132128,-27.5287430375121,-4.44185604135954,-1.53905778684702,1.50868245345311,-18.3710865792826,-29.4680765365004,-80.1192749870409,-51.1974216299876,-43.2547685127796,-23.4943081674619,-29.2892711780914,-44.2870523100242,-76.8466017292899,-58.9288632365354,-49.2316408778155,-43.6962913319387,-26.614942356393,-12.9060736015626,-35.6291102731018,-90.0056416957552,-23.8998828413754,-14.646485631841,-11.3212545520421,4.89299172441203,-22.1991639789856,-45.6247846240543,-22.179021896109,-17.6907954422478,-14.1806677996489,-20.545133950392,7.05783081933496,-3.93287763429261,-6.81843811668679,-34.9484299244526,11.5964232769916,11.4767992136661
"283",2021-02-13,17.4780234902801,36.0359207468182,23.1280864307559,-14.162425525974,-7.46829936357772,-3.63891389397962,8.29905358410969,-0.264194876767523,-9.49852398717432,-8.01211338105235,-11.3955858572875,2.74118737469212,14.5011918471211,7.76796000646855,8.93584876557145,-36.9187965373888,-14.8253813627508,-16.5082921660883,9.62671490248644,-24.7649455958594,-63.8640669649999,-71.0568242352105,-36.9125193976736,-27.6682929536025,-4.5293724386166,-1.80861116736932,1.40056694981844,-18.6069151069329,-29.8354805093034,-80.2978385803716,-51.3428224622933,-43.358127955712,-23.8079396130819,-29.4191204252103,-44.5625492248514,-77.3351543996685,-59.0727930592021,-49.3625672713298,-43.7893458466601,-26.9273995231552,-13.0128323386391,-35.8810749895162,-90.5215697158949,-24.0059860152523,-14.7416500456346,-11.3887313372518,4.66206000179784,-22.3107083514879,-45.8911448370572,-22.5075753900274,-17.7885172659323,-14.2726424958019,-20.6156072884157,6.83404472502606,-4.02598792428922,-7.01223573159573,-35.3094997209638,11.5241693453152,11.406563908036,10.8789809483707
"284",2021-02-14,32.2792052647078,20.0227682368807,-18.1595846718876,-11.4829187897901,-6.5781804881147,5.80818704072975,-10.6566741056595,-14.1311085688641,-11.6882366201571,-14.6676956662972,-0.518325377957808,12.4299254764838,5.50452039780804,3.75362979034819,-40.5533099892587,-17.4258782759202,-18.7696415968067,7.39422374103821,-26.8287821919928,-66.84834719106,-77.2411587655744,-39.2007031545375,-29.5463068894924,-5.832692484393,-3.68507928761626,0.299500633711135,-20.2267023492325,-33.3259288283905,-82.3530235211725,-52.8913207456051,-44.5841095407745,-25.6494808247738,-30.4715734598628,-46.160653216808,-81.3700519275027,-60.4614027483861,-50.5476451447858,-44.7300543907968,-28.583450585587,-13.7559125681792,-37.2006777922467,-94.5077711713757,-24.9294896340617,-15.5239491715506,-12.0086865759993,3.50276460271479,-23.022426069031,-47.2123890340903,-24.9720292849912,-18.5953611373508,-14.9919106642772,-21.2316613671623,5.73990099511281,-4.59442387808009,-7.94842074628616,-37.9837928134917,10.942196949815,10.8701541390044,10.4424710048188,8.55296739450894
"285",2021-02-15,9.70850919943473,-27.6829165195252,-20.3878669738132,-13.3001241662737,0.364805413414769,-17.0227942308062,-38.7195184052636,-22.3010616174187,-22.7945026058827,-7.84561251107187,7.50587280773704,0.513165914482699,-1.46551021794669,-55.9925847419856,-24.6079983315804,-24.4862835530592,2.55796438279415,-31.7595892898582,-73.207885773003,-84.4858657219106,-47.9588254921649,-34.5563191456544,-9.09198371883026,-7.43739564913758,-2.24694423557808,-23.4317950265035,-37.3666773582456,-89.8639034977608,-56.8187022760177,-47.5091347203733,-28.9636750600067,-32.7401555934245,-49.0275680600502,-85.6847866805906,-65.4274844887525,-53.3618443832781,-46.8115962869003,-31.276071224802,-15.2197068699926,-39.3544132618262,-98.4298130183866,-28.1888067941172,-17.2658027663444,-13.2757000105074,1.75735765459511,-24.3132989927303,-49.2196818874046,-27.2535067330511,-21.4154483787283,-16.5166066425707,-22.4139309067298,4.17145251749784,-5.56570492160515,-9.30705212128791,-40.3689457476231,8.92220463891999,9.76836944459098,9.6384554046401,7.09702948065644,10.3418015523024
"286",2021-02-16,-31.54720658985,-24.4473413348857,-15.1129574858703,-1.23757723476879,-20.326075897051,-43.1625438736811,-30.9699867761981,-27.0285538095362,-12.810069194773,5.18380391939921,-2.09093064170266,-5.459097651628,-61.7283063245698,-31.0552860227806,-28.4666793723869,-1.79140104056978,-35.1081947551361,-78.0815691320274,-91.8805278583728,-52.6329553550287,-39.749635766119,-11.9558096151324,-11.5895647355637,-4.49949187506779,-26.6777366421539,-42.4790347115091,-94.6263856586646,-61.4562055451918,-50.5637001141102,-33.1932645381672,-35.1680629395095,-52.5576303383686,-92.0078554544821,-68.7304299778147,-57.0010148343203,-49.2422117966746,-35.0142822709677,-16.9914118208655,-42.3509577866108,-104.703284511869,-30.3096128323312,-19.6275898693168,-14.8403618697853,-0.763568780522059,-25.9809396099503,-52.2011126916907,-31.0697486807873,-23.1682805683368,-18.6165783711918,-23.8984355829213,1.87642881244796,-6.85312383912481,-11.3853730593675,-44.4375252017836,7.71994175187465,8.25152965665992,8.63203567477301,4.96448775913452,9.31301664170424,10.2958693399304
"287",2021-02-17,-13.7081234717177,-9.94825071283844,2.69828319593207,-15.7521746952184,-37.6205222685431,-26.2253322759367,-10.8779355923193,-5.4397808387157,9.15160403085134,1.6272638613264,-1.60512959033719,-55.7645409970416,-26.5791357660278,-19.3051794573224,2.75245132667149,-31.0085863568646,-73.312199563909,-86.605223071454,-48.5410375773803,-36.3042326015544,-7.14094147674815,-8.26741847455748,-2.3649803685261,-24.3323113415421,-39.6899204940217,-91.115236635164,-58.7974609186359,-46.2545653490674,-30.4651962915479,-33.3029066395286,-50.5728953154993,-89.2645664678071,-66.6703152429406,-55.267721271316,-46.0597897800604,-32.9737842833199,-15.840354886703,-40.9664270324752,-102.423937359308,-29.1696008055946,-18.6919566507,-12.815740403114,0.460831660988677,-25.0220189625468,-51.0016554068095,-29.8422248851265,-22.3291197925505,-17.9023560666899,-21.9457245924391,2.91294376889839,-6.16893810565133,-10.619105524379,-43.2232946475303,8.25218055490768,8.71473666333568,9.98560105376843,5.88894551034528,9.83552300789775,10.865305481199,4.62113504323177
"288",2021-02-18,-5.25016553186256,7.04950787505947,-7.61726508560491,-29.1653757786362,-19.1110676722885,-6.889296773601,5.72371042598321,13.7814525335712,7.53347398317326,7.1598240779003,-46.1265986849986,-19.2158530592582,-14.5523205508155,11.6244701817656,-24.8956004009213,-62.9303075118882,-70.8422530933163,-40.9825094046342,-29.6693668016289,-3.41835098008581,0.28470599807385,1.68210068779138,-17.4474472956077,-28.6517654965355,-83.3086740866493,-52.5037760235387,-42.0555175630757,-21.2829583181503,-28.8284314926063,-42.8978439700226,-75.2031855386621,-61.006384534955,-50.0877260146027,-42.5380116257232,-24.3358119761198,-12.4206939968164,-34.2238357672665,-88.0322382257347,-25.3185648837451,-15.1870248327689,-10.4306849993741,6.61048597160836,-21.6395688460735,-44.0754272808076,-20.862363676066,-18.972318919612,-14.6786308202052,-19.5820751434501,8.73845550382995,-3.446371576638,-5.67118896598469,-33.475802984412,10.6507475961126,11.1013604715138,11.6414859552235,11.4452238801926,12.0777438227912,14.7959330062939,11.0549698505028,10.8508682700482
"289",2021-02-19,7.71521534447684,-8.27277737658724,-29.4582254067455,-19.3924133375088,-6.83629709067214,4.82099177720819,15.2171579109515,7.22735407786037,5.85892905128012,-46.8214648623711,-19.7901551059274,-14.8046824156535,10.3084002208653,-24.5235905388844,-64.3937860212358,-73.9028323903128,-41.8175866363856,-30.4305274439359,-3.79393404265039,-1.40063306673078,1.48450342807486,-18.7682735521881,-31.1427113742063,-84.4515784527142,-53.4361264591136,-42.6345343917793,-23.4009623779009,-29.2988600622468,-44.6102300315714,-78.6676483946308,-62.007161928419,-50.9988866497008,-43.1262935002763,-26.5164751927448,-12.8844784716023,-35.8565887691161,-91.7621791601837,-26.0861521749813,-15.8754698665509,-10.8808724401335,4.97663931512105,-22.1542945596824,-45.830099152305,-23.2568040163051,-19.6919158118529,-15.3555362464472,-20.0631336163116,7.14641461696087,-3.88482162383622,-6.95597063098124,-36.1157587042049,10.1146650993832,10.5806789861263,11.2892284813978,9.90339562924436,11.7061296554755,13.7616501794181,9.2977807458881,10.3183895552488,5.70013882645009
"290",2021-02-20,-11.0284813750107,-31.6196647009479,-21.1499802083886,-8.15917336744946,3.66398139122326,14.3650857748241,3.60328262672438,4.12259388436089,-48.7517233106858,-21.1940962509702,-15.939535228215,9.38010590681896,-25.5402786237822,-67.650743255569,-75.9730653385502,-42.9862758079883,-31.4015370661083,-4.43624458668634,-2.13250408680173,0.964509956163789,-20.1238954286666,-32.1839711377384,-85.3808677524753,-54.1474202010241,-43.1669666773402,-24.0294750827564,-29.7321760429833,-45.7309750960153,-79.7139259958893,-62.5423567426793,-51.4685359176227,-43.4686994163508,-27.0129764380288,-13.1437872441508,-36.6930785085138,-92.6895573877088,-26.3939635122179,-16.1478930290747,-11.0719451279062,4.65937961374297,-22.3705608015714,-46.6274707410534,-23.7939331429232,-19.9352793494478,-15.5852639004524,-20.2319258414366,6.86224396332953,-4.04278016936326,-7.5090332095342,-36.6792494054921,9.94871852134048,10.4173437834858,11.1774366707223,9.63918657159561,11.5820083107592,13.3266931491249,8.93112750055129,10.1603412111455,5.5348601779785,3.66493915958373
"291",2021-02-21,-28.0733110944897,-19.2479741346289,-6.42668427426026,4.5275233506993,15.3585448673489,4.31152932024972,7.95462905795991,-46.4232927166523,-19.9181161379329,-14.6637996693816,9.64979097018953,-24.6308555305021,-67.1973196403507,-73.6970481415439,-41.9904695378921,-30.8091823891093,-3.89218744469307,-2.39217762663993,1.21874731627605,-20.3249835940746,-32.022728986339,-84.9971303843326,-54.028328913304,-42.9289865263209,-24.7435807929316,-29.7653174527423,-46.35084182895,-80.3803855158692,-62.5991013199436,-51.6430422597567,-43.4896841566758,-27.9479668863707,-13.3346941219158,-37.4518559622386,-93.7959416996061,-26.5786397038547,-16.3868020610911,-11.1818891556642,3.88709682373133,-22.658608149608,-47.5296482029459,-24.6071037287174,-20.1690514795806,-15.8695451213857,-20.3957964982193,6.07761953160936,-4.31834478224809,-8.19908483547497,-37.6224937840126,9.75452432806978,10.181561508494,11.0422357787179,8.86553961996918,11.3367084511112,12.7605526369646,8.2906023510392,9.95888338811403,5.27943446309817,3.51193238740925,10.0763436323974
"292",2021-02-22,-10.9665193841298,-1.68103321433094,7.95731865526249,18.1740455358039,6.78293437321405,9.85238430771974,-30.707527444872,-14.42175795464,-10.6803573871962,11.9682673266826,-21.4637066608524,-64.1301215527588,-71.5431369050042,-34.5455116448967,-27.4819391896723,-1.76985713037408,-1.14332930741313,2.62577740269505,-19.3142307144284,-31.6476020447233,-80.0044789563003,-52.0407401314304,-41.4056821385787,-24.3492409585973,-28.901385986636,-46.1003737968546,-80.9964191597101,-60.079448205464,-50.7073977548485,-42.7484669136272,-28.1886788133004,-13.0621195185314,-37.7299572058565,-95.1270058937782,-25.2662867039678,-16.0616133518551,-10.921347640439,3.45817321680417,-22.6312345984451,-48.1102421784141,-25.6819124450729,-19.1966120543025,-15.7340994468197,-20.2797303744935,5.54023845550308,-4.40620603459929,-8.72580211483974,-38.9270782848948,10.393934387603,10.2180745896604,11.069850274337,8.28981890621644,11.2172931836114,12.2973626152385,7.38427592633866,10.5567743445748,5.28463131431569,3.51259837659844,9.48341598545302,22.6097440643849
"293",2021-02-23,-1.14259580449917,5.51275394710571,16.4532894369291,4.60052868110121,7.55054732819889,-31.6310590533952,-11.1140359870652,-10.8091781021947,10.0259478564196,-22.9098056914735,-67.2786319105542,-75.2402562527207,-34.9175235908507,-25.6802143097869,-1.58876458139756,-2.29892708253996,2.21162568367452,-20.5426861439534,-33.8722723613779,-79.2394280831352,-50.3462150770856,-40.357874980627,-25.1189219202739,-28.6059886286059,-46.9536795580261,-83.1814737479701,-58.9374945915202,-48.7488494881428,-41.3771828771019,-28.4297055682955,-12.5253648395249,-38.0558223463046,-97.1504432441535,-24.0310127249231,-14.5030182101332,-9.60690813423971,3.39266162435622,-21.7925566101345,-48.311135620551,-26.7765704779403,-17.9552818229165,-14.0417959489098,-18.8077537737216,5.60414798583929,-3.65203802717874,-8.7582315281002,-40.1040373431507,11.4086577273207,11.5313244781489,12.226359269126,8.35802751277552,11.9175692313175,12.2772050179244,6.65107243839787,11.5653460477913,6.71634243809438,4.76061012944063,9.59354517163749,23.2157060438801,17.6740822725201
"294",2021-02-24,8.63704729207616,18.8877299535345,6.79117123042856,9.6334751056907,-29.4792651722668,-9.28015813456276,-9.18454882272232,12.2932679985022,-20.6895001898222,-64.5540873468297,-72.8909536313954,-33.7103140525587,-24.9168475000933,-1.00822552741715,-1.3816212764039,2.84085486919315,-20.0160574541883,-33.2882760583038,-79.6931528744833,-50.7552729152245,-41.0197557001417,-25.2222918955918,-29.042719056711,-47.3344930784433,-83.813109226661,-60.3347723958584,-50.2834991955031,-42.7948193761057,-29.4696859134309,-13.4286067168458,-39.1241928966022,-98.5303270244123,-25.725725400719,-16.0587693987265,-11.1558237143556,2.32602615489518,-23.1843131424685,-49.7579191848015,-28.0089466753622,-19.7756656126687,-15.8927542435352,-20.653645372201,4.34168543982169,-4.95133618415809,-9.99701747878887,-41.5813300796768,9.90021356783203,10.0319588479521,10.7458226275222,7.07883081708996,10.7195538896958,11.2447718599087,5.58558567657296,10.0329661381463,5.05479715865616,3.13391606487614,8.26368391315355,22.1601269805693,16.6615704249622,4.33564427870805
"295",2021-02-25,17.2060260808358,7.5963303374786,11.4053242473733,-31.2250765082674,-10.4451989938783,-10.451111428933,10.7404555809547,-21.8133244297542,-61.6243741917983,-66.6772712680952,-34.3943129251407,-25.2224802938175,-1.52963233305986,0.224585296982676,3.00688441836884,-16.8835714844563,-27.0305582179529,-78.9108351033629,-49.7928664160427,-40.6906602083439,-21.2619125275839,-27.8559961567303,-42.6455751159818,-73.9713127784243,-58.5892568208418,-48.419311965057,-41.7187623894029,-24.3827985522594,-11.8805638660576,-34.2151801248209,-87.1674145166301,-23.8711423475961,-14.2077498417917,-9.9754793884979,6.53160545458804,-21.1990386641156,-44.1825746758143,-20.4286872281823,-17.7546838698948,-13.8192773781059,-19.1680424889559,8.63814400643685,-3.12221027698383,-5.78715325638698,-33.0511951037194,11.5210379687148,11.7334399063802,11.924344683245,11.3373111924904,12.3360810710839,14.6898728226576,11.3236779164284,11.7027873524581,6.89998145833927,4.45711305814094,12.5090151127837,23.5962325801227,19.9194780129821,10.174999282929,16.8529889129969
"296",2021-02-26,1.96236952448213,7.41978520060899,-35.2022963841362,-13.4312999095749,-13.0024242247586,8.12247096877537,-32.7530339527242,-68.7133770874954,-73.4466120515677,-37.6791445805912,-28.0161989104984,-3.42169486498822,-2.61086040831997,-1.24886700243213,-20.3521233062559,-31.0736150020594,-81.8447311766809,-52.1129583641622,-42.4508163049601,-24.1855119934402,-31.1132919301751,-45.7534512015368,-78.5203827332596,-60.4015175909674,-50.086597463379,-42.9542427841136,-27.0149026152668,-13.9016016522113,-36.6247839564006,-91.5112760144393,-24.973364351552,-15.2423890133273,-10.7217062993633,4.69957025465875,-23.0275306098262,-46.5200785209433,-23.0572571603253,-18.6637980808048,-14.7348591675199,-19.8693193732217,6.91522740486669,-4.55524205586803,-7.42190746358899,-35.8734224514162,10.884080399759,11.0631476409497,11.441180380689,9.69483371792555,11.1593678106325,13.3990100084933,9.46618580284435,11.0868759417082,6.21097575839852,3.94933434608169,10.9008552585324,22.5849911145231,18.7184679823181,8.30344200891188,16.2807960660806,15.3320358607356
"297",2021-02-27,6.79895842291628,-35.7478844431002,-13.8217550948579,-13.3355992242421,7.77216167499966,-33.1117822885292,-70.3863208122259,-74.4346195537992,-38.1776052792655,-28.4041114218784,-3.68579721851207,-3.00171073922515,-1.49011574084407,-21.0301578147608,-31.6646012658689,-82.3381818598195,-52.4485107728495,-42.7099292549738,-24.5892914451041,-31.3461369429774,-46.3065818147565,-79.1878328662093,-60.7344136410142,-50.3314341225087,-43.141617136252,-27.3737184523731,-14.0566429515102,-37.0348152581513,-92.1469494098545,-25.1879335441362,-15.3933490681268,-10.8354415663796,4.45374925636409,-23.1668045339541,-46.9095315586029,-23.4398529617839,-18.8459090928638,-14.8664641683556,-19.9752421912513,6.68685626122078,-4.66155977951155,-7.691522005374,-36.2822509529087,10.7551204047189,10.968080558448,11.3690188283145,9.47877464252723,11.0739080162841,13.1871792337556,9.19796568029347,10.9618190038122,6.1141117406163,3.87412587017706,10.6901970651932,22.5124804825793,18.521875726683,8.03368957717013,16.1645811232309,15.2459733861324,8.01765662884529
