"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"227",2020-12-19,20050.2424639365,14335.6511379238,13698.9361732015,14689.5263537054,14284.4150027449,17150.1613957189,18069.7623541743,17287.2564598763,12731.4231223414,12004.2556141904,12873.775287121,12693.3971100019,14868.5134945916,16585.4705814969,15713.2302109013,11774.2716870409,11130.544615837,12002.3431089777,11939.7908412604,13934.7041128116,15866.79982444,15031.0287594182,11351.1668801859,10760.7307972971,11642.1506370583,11629.361559267,13573.0947442506,15567.4749634727,14759.9857272291,11181.5637998181,10615.5423271928,11502.4856188934,11509.294620988,13437.9284246451,15451.1893918326,14657.4286340244,11117.1235313325,10561.0748180717,11450.5140641368,11464.7169381619,13388.8366970248,15407.9504865108,14619.941106107,11093.5195851044,10541.2972750096,11431.7524423551,11448.6555078193,13371.4205930902,15392.3654344329,14606.5910981478,11085.10380361,10534.2906366885,11425.1346857583,11442.9990958158,13365.3573149053,15386.8768046346,14601.9315757157,11082.1642164284,10531.8551065268,11422.8420765125
"228",2020-12-20,13177.9737161255,12708.7625870938,13865.606920569,13649.9351186622,16478.7303566667,17193.3847811712,15181.8136868372,12043.4352208951,11401.3046787503,12433.0446444677,12381.0317518728,14552.4129444043,15961.2275108283,14519.5532980618,11433.6722902833,10806.8795325686,11825.6077659863,11850.0209825889,13854.4899256283,15454.7050310916,14204.7176047499,11175.0142569899,10569.8587554615,11590.5412064094,11645.8217526736,13605.2072423962,15261.797204363,14076.5462650641,11075.0552134168,10481.1626131398,11504.0771658473,11571.044072948,13517.9675451268,15191.6698573552,14028.1733062719,11038.4418075681,10449.3172588076,11473.386405766,11544.5915166251,13488.0496200493,15167.0054024492,14010.7480821716,11025.5077156495,10438.2205916374,11462.7793578944,11535.4732962991,13477.9682637661,15158.5420839367,14004.6684171405,11021.0567535178,10434.4398881553,11459.1876052971,11532.3920393223,13474.6201031661,15155.6923435024,14002.5959604398,11019.5549583947,10433.1739011564,11457.9906005595,11531.3668372474
"229",2020-12-21,14313.7399094369,15450.1651585006,15079.282241957,17967.8652045976,18348.2389399824,16057.5803616175,14117.3576753918,12616.4147896303,13659.6070730532,13505.056075801,15706.4319663074,16827.1444393204,15153.6299388178,12681.545012847,11583.293561378,12643.7702447795,12616.1236071462,14651.4932893633,15995.9109813375,14567.2846054575,12036.6359204722,11091.4666713025,12170.1623533585,12201.5071349003,14195.6808301844,15611.5325980989,14278.922215191,11762.8542952233,10876.7317787427,11965.4191753691,12022.238507522,14006.3502868165,15446.1017110495,14151.0118996299,11650.4124564994,10787.1585916846,11880.5283304922,11947.9302170305,13929.7599827451,15377.7651978639,14097.2578994888,11605.2940866118,10750.8741564311,11846.281609534,11917.9653962365,13899.3666087138,15350.2827912675,14075.4063561725,11587.4965089657,10736.4723553041,11832.7281349518,11906.1114237966,13887.4755776201,15339.4333953018,14066.7180085304,11580.5641377385,10730.8388190038,11827.4375768834,11901.4858670921,13882.8719622245
"230",2020-12-22,17079.7138320315,16559.9671264105,19566.6123258293,19756.4592616102,17297.1081235437,15227.9173200285,14983.7677927799,15143.4496855515,14848.7295438235,17121.3512585143,18147.2925396235,16350.2344845046,13642.9752371418,13110.1435925852,13713.5676547215,13586.236304787,15679.4858856668,16997.1154107112,15501.7861566573,12726.269996764,12173.3006216618,12934.5333397357,12896.6036647706,14948.1440691647,16370.868488133,15009.0544187109,12263.4319499615,11730.1629312766,12550.5197895342,12556.0567124501,14599.3992439966,16061.7048022808,14758.630496363,12043.1990747032,11526.6257234824,12370.1045505989,12395.9236267281,14438.613877829,15916.3894417465,14639.0668734043,11941.8331703079,11434.9234305637,12287.718640215,12322.7741070345,14366.0654842901,15850.0533618922,14583.9759724798,11896.1605763472,11394.1697499444,12250.7935018919,12289.985406828,14333.8096078929,15820.3400018892,14559.153852325,11875.8774092273,11376.2372060922,12234.4548792233,12275.4770791874,14319.6158822495,15807.2007536318
"231",2020-12-23,18027.7596975121,20968.8249619691,20960.572620013,18195.2212938381,16059.6045178665,15639.3889719944,17123.973093216,15990.0150372965,18193.9665358969,19022.654769697,16962.4721091423,14306.968101671,13632.8335054169,14914.9746645178,14363.6639992986,16405.5542933827,17528.1522586221,15822.1140703578,13196.1280573777,12544.6552747327,13800.6848347026,13466.9187322092,15474.7952628672,16703.6904942036,15162.4071530039,12617.6035686859,12009.7978914018,13269.3641223669,13021.872414199,15023.873196984,16293.5005569552,14827.4222004038,12336.9183644766,11757.4307954198,13022.5791612534,12810.8307181744,14812.7124925564,16098.7396488012,14666.707675181,12205.4065247044,11640.9954180588,12909.7639796307,12713.2256015123,14715.7710188942,16008.6326429965,14591.9208653969,12145.0344831869,11588.0343245189,12858.7439133762,12668.779014315,14671.8302310847,15967.6035338258,14557.7514448091,12117.6773232923,11564.1727700224,12835.841780538,12648.7431473637,14652.0812665614,15949.1120815274,14542.3195348431
"232",2020-12-24,5171.65934695167,6627.50850234393,7245.35790581284,8074.75984991015,8739.81039316609,10553.3251471357,4796.65105375694,7814.93178766943,9282.99252879535,9192.44097287151,9368.69227925221,9410.68737574015,10986.0084100683,6530.04321681035,9459.59943887289,10784.2735892181,10180.8812168639,10004.5112361975,9775.31329190237,11267.955597921,7145.43711779849,9999.42772904792,11255.7151734845,10476.6248697644,10190.1434302481,9882.03234471712,11351.8354099696,7308.13830338281,10139.29499583,11376.2649415766,10551.2127518197,10236.6766894829,9908.83874386154,11373.01701793,7347.39402775616,10172.9365490063,11405.1640415476,10569.0340003507,10247.7841697357,9915.24797119121,11378.0930188439,7356.62460032356,10180.8478299761,11411.9546838762,10573.2184628705,10250.3922500771,9916.7542355303,11379.2871373831,7358.77916165083,10182.695121891,11413.5400106538,10574.1952039237,10251.0010904907,9917.10601042389,11379.5661290473,7359.28095534137,10183.1254477217,11413.9092957933,10574.4227187806,10251.1429179705
"233",2020-12-25,12648.515159685,11517.338106251,10629.695293168,10670.1899393394,12101.2314986514,5403.0431156419,12933.1089686174,12577.8944305327,11592.2033991317,10206.3493923979,9971.78598937446,11219.489490683,7440.55999568187,12603.9647340826,13116.651170792,12053.0350834408,10411.0921826613,10054.4937096324,11258.869201068,8347.15928437473,12758.6849818659,13504.0928220927,12367.1688758546,10599.1284061046,10185.6960957928,11378.8623818995,8694.16405255624,12900.6417748155,13708.2847213153,12529.5460177536,10704.3415508088,10265.7414434329,11456.0115192717,8821.79364754418,12979.6768845974,13803.0729100721,12604.215148759,10754.5000502619,10305.2329846059,11494.7905687442,8868.67387423239,13017.2501435688,13844.2966006629,12636.5235057581,10776.6432109911,10322.981266009,11512.3810068026,8886.06424916047,13033.8167683403,13861.5729652136,12650.0234538592,10786.0104106509,10330.5689770623,11519.9416160497,8892.59041324431,13040.8216034802,13868.6524111444,12655.5453393705,10789.8725608747,10333.7183924833
"234",2020-12-26,12695.630989236,11391.4556354871,11404.2405119416,12839.7642565941,5741.06148510839,13512.6200006758,14191.356630287,12583.1128673004,10701.3656448284,10432.851802101,11648.116814507,7893.04929259232,13010.1740047148,14186.9628575469,12854.5280556287,10724.5563299183,10348.3821356832,11503.7769314619,8819.03608262511,13030.5329512266,14348.2330497587,13065.0106054282,10822.9397343299,10400.5538403631,11537.8704554883,9168.78217533022,13105.2990797807,14464.2386427227,13181.8768753014,10890.3417739376,10448.0421904671,11579.6832990336,9297.19007494266,13156.0205733799,14526.9229767061,13239.0014396909,10926.1500757365,10475.377756933,11605.1983158662,9344.64172213828,13182.851922916,14557.1626282159,13265.175274474,10943.283017004,10488.9450747189,11618.170183376,9362.4725784289,13195.6623615831,14570.9213040236,13276.7314234772,10951.04292193,10495.2154766081,11624.2415636048,9369.29509146203,13201.4580887226,14576.9718566,13281.7185879258,10954.4461628275,10497.9994435739,11626.9573734538
"235",2020-12-27,10064.494507411,10234.2689133686,11822.0535874319,5261.99337061189,12604.9303720471,13097.1771174172,9408.75054575279,9725.64448160773,9592.98449858317,10986.7982792279,7147.08478201729,12358.65263369,13224.8599842466,10612.3104336448,10085.6245822778,9807.0236400708,11150.342226032,8051.11954869319,12633.9503471783,13588.6439079416,11221.9320776323,10384.4626222789,10033.6280779912,11361.7605359694,8437.46440158557,12857.9923686391,13831.1390941104,11502.5587893817,10552.0869951791,10167.6530184541,11490.9123032452,8595.99632213446,12982.3020769183,13957.6151172035,11625.3268857347,10633.6569196538,10234.3540988594,11556.0037354113,8660.2280656207,13042.4578913286,14017.0674450726,11677.5594058989,10670.6554246888,10264.9752075835,11586.0822703151,8686.18346991598,13069.6702788171,14043.5343871746,11699.430910204,10686.7908833251,10278.4262591499,11599.3463947785,8696.67826599377,13081.522945629,14054.9521084699,11708.5021079545,10693.6640676221,10284.1823563009,11605.0364873834,8700.92780631312
"236",2020-12-28,10889.9892762936,12620.5930189613,5453.2016165645,13172.2285178587,13564.6898819024,9609.34402357457,10397.3789880113,10028.1965808425,11528.0353557668,7355.48956072489,12810.7905012514,13627.0533856695,10845.2173479307,10534.3126800892,10123.2192054211,11546.8091951785,8260.11210542164,12987.6138690092,13911.0948691202,11447.8405079018,10743.9806691461,10294.6971836068,11690.1780357819,8649.78791219617,13158.278563452,14106.5455540502,11719.4807143807,10876.67595335,10405.1933238529,11789.9074953101,8811.01454484659,13257.6954551262,14210.1481854969,11836.7462680921,10944.8618350998,10462.3461379888,11842.8927075426,8876.58095753907,13307.0398344345,14259.3718600191,11886.1142701927,10976.7522498898,10489.1674428903,11868.0944489927,8903.03790134718,13329.7002342598,14281.4294644941,11906.5780758184,10990.9121863925,10501.1013027046,11879.3967753203,8913.67315404023,13339.6538587618,14290.9719217153,11914.9749190765,10997.0025615661,10506.2412514013,11884.2895429873,8917.93965992047,13343.9057657447
"237",2020-12-29,14757.6654428318,6099.27129506682,14673.914384017,14794.8411729755,10250.3412567637,11135.3720392655,13092.1495392499,13146.1346230043,8006.1502866214,14038.8027777519,14669.7937961875,11467.5731120806,11167.1124276525,12076.1622273563,12686.6139727228,8792.04234559008,13881.6786902702,14679.9810421742,11950.2234988337,11212.4226922918,11763.5337568247,12555.8951384143,9094.67388068741,13848.4579223352,14702.4413983665,12135.4452247071,11240.3144949385,11666.4380018321,12520.1135237478,9208.26254148417,13844.3928608487,14716.9359295086,12205.4619133655,11254.2997454104,11636.4974775492,12511.0348024538,9250.42781175468,13845.6179203445,14724.3357546371,12231.7118050335,11260.6748947983,11627.407770425,12509.0608664095,9265.99204177562,13846.9749716104,14727.7414177686,12241.5001921456,11263.4249814785,11624.7106802852,12508.7916396399,9271.71710491295,13847.7754028792,14729.2193591697,12245.1353980937,11264.5693495683,11623.9361891041,12508.8452076313,9273.81754163448,13848.1696616169,14729.8368913384
"238",2020-12-30,6586.50759093475,15829.239944368,15709.0140782718,10698.9704333524,11713.5444985832,13667.217855676,15678.8311980284,8420.44332470787,14903.551114224,15337.5014687671,11771.0981494851,11613.3048695216,12506.816442097,14233.2230016612,9024.49417453409,14442.5063406644,15085.4456668593,12081.5011098945,11505.7472294322,12046.6241033049,13682.3714864922,9209.34368288455,14238.7746425243,14960.042176109,12166.8361321501,11445.9810164722,11866.6131771724,13472.3160362151,9264.62132410908,14154.105176213,14904.6225714616,12189.3350642449,11418.2333046069,11797.2635738282,13392.8113210372,9280.99998595864,14120.2404474649,14881.6230661731,12194.9468909423,11406.397413244,11770.9178987164,13362.9968826082,9285.82524869666,14107.0477850047,14872.4426268427,12196.2201954018,11401.5909267281,11761.0265709686,13351.9126484723,9287.23911605149,14102.0050951591,14868.8732640009,12196.4549136706,11399.7002150571,11757.34828629,13347.8220156289,9287.65080137996,14100.1046903367,14867.5112398422,12196.4725406202
"239",2020-12-31,13001.9794244604,13133.5403811858,8268.88407073306,10556.6692810748,12775.351296631,14886.2748429421,4049.45116555206,12707.8329160556,13096.5147976622,9123.56221813024,10612.7251178459,11811.635396962,13631.179946671,4904.96311853778,12758.2788519078,13231.1973813052,9652.63101578472,10702.5886314002,11448.8482684204,13146.7462866555,5433.30237761836,12811.7759987456,13320.122182948,9933.93483918394,10755.6725045896,11290.8818254008,12934.08666508,5720.57093997283,12841.9365190594,13366.5335972594,10074.4290133395,10782.623670299,11218.2370989177,12836.0973675152,5866.54575103793,12857.0398001965,13389.2956699587,10142.7354293728,10795.7268405068,11184.1336855054,12790.0855386105,5938.24781802311,12864.3473595334,13400.2404274222,10175.5563576301,10802.0085799172,11167.995102945,12768.3145560753,5972.89043042661,12867.8443115642,13405.4679976759,10191.2441822473,10805.0057822569,11160.3333311549,12757.9803043159,5989.49564453171,12869.5116278537,13407.9590444325,10198.7249160568,10806.4334605234
"240",2021-01-01,14071.8097844123,8780.89089874384,10840.2398760806,13190.6501198898,15319.1383991948,4438.38848156062,14496.2922877038,13915.484895584,9789.88811478863,10852.8002538937,12114.6858853007,13928.2244398424,5548.91551109796,14017.7725855501,13944.226848195,10374.9361469927,10905.6619213039,11685.551085821,13365.0309649943,6211.14679345035,13823.7122986756,13978.2559634111,10678.9885301163,10940.1766620647,11497.2113825868,13116.1706697739,6562.53809956319,13738.0703292902,13998.4628862661,10829.2107823101,10958.4298032005,11410.9994488015,13001.9377886114,6738.27562109997,13698.7653582467,14008.8480864507,10901.7216430437,10967.4541503455,11370.7964282378,12948.6103685544,6823.66312029825,13680.4098641494,14013.9274098616,10936.3503454151,10971.8024606378,11351.8940199117,12923.5272435427,6864.58141883246,13671.7725833801,14016.3641332006,10952.8072857272,10973.8758994687,11342.9741549162,12911.6891162866,6884.06145091783,13667.6949163013,14017.5239272981,10960.6108269907,10974.860314076,11338.7581197051
"241",2021-01-02,8297.95885078864,10193.0131237469,12541.8950698533,14719.9083193367,4545.6774465517,14110.1382543571,11601.0283749328,9409.16969333764,10343.5726483869,11661.1859866485,13530.4670316674,5745.5989712281,13757.470044992,12369.7377761407,10147.0193235212,10570.8217281433,11426.6837309239,13162.0062360961,6445.2593726025,13695.1232117101,12805.5282922064,10547.3412963969,10714.4997377747,11356.8177149073,13031.7493474294,6803.50361700518,13689.957015089,13025.2154674461,10745.2475809164,10789.6885061303,11333.7850574262,12981.3112779187,6975.36623384546,13693.1996017214,13130.0046329899,10838.7348818454,10826.1637602114,11325.4393067709,12960.5387955612,7055.23877804869,13696.0203888702,13178.6430952461,10881.9081676234,10843.2412923982,11322.1701497379,12951.644461412,7091.79560358313,13697.6238991621,13200.9107196109,10901.6204021709,10851.096525629,11320.815804969,12947.7471130799,7108.40454191403,13698.4279539712,13211.0339726863,10910.5689023351,10854.6769454431,11320.2340988172,12946.0167351904
"242",2021-01-03,10159.3914369122,12559.2297076526,14766.8076996952,4654.93837442157,14120.8026182125,11636.1905631039,9458.45793227192,10320.7394133263,11680.6471819286,13576.1342320105,5912.84841734322,13784.8210058743,12430.4893886959,10233.4134519542,10567.0557069992,11461.5370007836,13219.5207214924,6635.17456909431,13739.8298433902,12881.1967104553,10653.4750111788,10724.4303221927,11404.6831891307,13100.402419675,7001.02479105801,13746.2981139982,13108.3644844364,10860.7505637088,10807.2816282151,11389.6149761098,13057.1096020026,7175.01742636047,13756.0288917492,13216.4878428992,10958.3175371863,10847.5489963936,11385.528005098,13040.2814576695,7255.2247372579,13762.1408679463,13266.4640850953,11003.1397999526,10866.3731433687,11384.382193775,13033.4058660834,7291.63152339018,13765.3262801566,13289.2097526155,11023.4695041525,10874.996082577,11384.0453689998,13030.4990388071,7308.0296361795,13766.8665305155,13299.4762894175,11032.6274948959,10878.9028118242,11383.9399754809,13029.2427895594,7315.38672467731
"243",2021-01-04,15026.6478675418,17186.6874414928,5332.9367554577,15589.4040529403,12528.1792693125,9995.43453296347,15353.4184014168,13709.6179848888,15617.2791669183,6482.030563714,15053.1821818692,13140.5016221275,10599.6868408752,14030.0579359763,13012.1244882358,14833.725847938,6963.66143691481,14730.3249191733,13336.0510528663,10815.8723814406,13441.432482659,12683.0008540441,14472.2538677675,7161.7342846907,14569.8610815972,13402.2764410499,10896.8436152077,13183.1635500528,12534.4972696911,14310.8783489686,7243.79511568463,14495.6871977964,13426.2250338419,10928.5427311078,13070.7483721832,12468.9562323829,14240.0501665523,7278.15399376616,14462.5599203312,13435.3850813986,10941.3720577741,13022.0873951894,12440.3831652571,14209.2661227702,7292.66111533211,14448.0303470012,13439.0372603542,10946.6814617854,13001.1029283137,12428.0151992289,14195.9640244052,7298.82124374429,14441.7212864242,13440.5347372611,10948.9098240738,12992.0760531852,12422.6841810007,14190.2359924547,7301.44642779851,14438.9972801697
"244",2021-01-05,14961.7475862703,5062.2716312041,14146.7791735993,11709.6484827848,9525.53716512962,14406.3341465827,9381.9540925768,13850.0102388214,6362.16162467386,13889.5221356692,12494.9704180123,10295.0793548306,13275.0906699302,10061.6304201682,13617.2653962178,7031.22761546065,13934.4201126373,12930.1166712748,10700.1884607732,12933.2056129047,10404.6492134126,13595.4072256131,7346.83160835525,14004.0452894453,13146.1104488659,10895.5548762267,12832.479658952,10565.9936455423,13611.4684877398,7488.5460724939,14049.9786169751,13246.8418291817,10984.9947468743,12804.5862906136,10638.6719445573,13626.5626816259,7550.27799546073,14074.646910908,13292.009559939,11024.5879341214,12797.7627980328,10670.4861497755,13635.6222113774,7576.63101367708,14086.6945386408,13311.7297836603,11041.713135133,12796.5531184373,10684.134496102,13640.2953844707,7587.71999225434,14092.2653395217,13320.1761674611,11048.9961430705,12796.6017462144,10689.9028733987,13642.5276221652,7592.33566855799,14094.7516299543,13323.7421038682
"245",2021-01-06,4822.93431789851,13742.9723795487,11450.5567642711,9340.48777004425,14073.3059938289,9194.61249597443,12749.1999842625,6134.71418697215,13510.3848588963,12266.5901342581,10137.6871378098,12955.1230354846,9873.38381527338,12797.1909235495,6862.03247631379,13624.4092189927,12766.9766541071,10594.6579944544,12655.0468316128,10245.4021705634,12911.4789018523,7220.69177045572,13742.8283586597,13028.4392709912,10825.6341334098,12582.9062426286,10428.9941400052,12990.6688212176,7386.32933705057,13815.7785992449,13154.1524626439,10934.5055534112,12570.5511408791,10514.2939406787,13034.0435111674,7459.87079203522,13853.876175148,13211.6621139605,10983.6599471243,12571.371860678,10552.4456909498,13055.4556323898,7491.70308610531,13872.205827285,13237.1299317105,11005.226364646,12573.715153255,10569.0755788262,13065.4247825115,7505.24174060008,13880.6044584866,13248.155717445,11014.4991757967,12575.3558138892,10576.1916861759,13069.8960726459,7510.92624347283,13884.3307262596,13252.8505258434,11018.4268518924
"246",2021-01-07,18617.0397924043,15515.5772985224,12187.6284317256,15429.5856113512,10400.5776079471,13563.8949318043,11708.7060130516,16286.7773531233,15723.8202835553,12931.5692630846,13199.6316940258,10713.1815236092,12778.1201995018,10276.0384397384,14754.4846537813,15126.9810873621,12805.645097644,12170.1226379998,10618.1528567391,12270.912839838,9681.20417705975,14036.6397608319,14728.39294878,12639.7011739117,11728.9631931829,10521.2744712373,12024.3177281824,9436.12531533479,13725.106239118,14530.9442985587,12544.0960597013,11544.9610704837,10467.4920543668,11915.2376355639,9336.297685372,13594.7236082458,14442.820873603,12498.5720843468,11469.8087919142,10442.2367787618,11869.2890456337,9296.21826210141,13541.5292720865,14405.551081745,12478.6481074024,11439.6651383301,10431.2658481962,11850.5269441858,9280.34820005578,13520.246698014,14390.3059626788,12470.3306890432,11427.7529969424,10426.707553669,11843.0290683123,9274.1371230022,13511.8581554745,14384.2088075833,12466.9604368656,11423.1002583792
"247",2021-01-08,15231.1854121968,12262.4848166842,15457.3655955037,10603.7500662055,13748.3224137331,11983.8257466401,16398.0907671505,15665.9822156241,13034.6600032373,13480.8713895688,10964.5729993114,13122.8596128937,10595.3779559983,15078.7302913568,15226.4091056481,12912.569704573,12507.6432275414,10854.0284898334,12650.7838802251,9984.85380337269,14413.7860235067,14871.9363128257,12728.3490890552,12066.7105448737,10731.2227145842,12399.7831913341,9721.93679422794,14108.1451899414,14678.5463344205,12614.4990078367,11874.4097383678,10658.6630203046,12281.2481289369,9610.82811250574,13974.1400372583,14586.0573255951,12557.0575152056,11792.8356154084,10622.6892636565,12228.6031247637,9564.75738434948,13917.2588209057,14544.7100970163,12530.6162511531,11759.0113590361,10606.2875560255,12206.1211782927,9545.98548095144,13893.7020802251,14526.9887942863,12519.074801897,11745.2479857746,10599.1724646183,12196.783434505,9538.45147178455,13884.1333562605,14519.612355993,12514.2105303146,11739.7333271533,10596.186815346
"248",2021-01-09,11800.3567079546,15054.5325827366,10434.995686141,13562.6870681131,11872.6602272595,16245.6150705707,14347.9395330221,12619.2405314875,13361.2112726614,10877.4800362946,13120.9513392011,10589.0927900075,15107.4040801221,14506.1237434386,12633.1100290257,12561.8507452006,10852.6491642442,12775.6455003634,10042.2392089604,14557.9171351006,14418.0960529321,12530.0213179024,12200.3450537791,10774.4139057287,12584.4647708161,9808.67305514576,14306.720984859,14332.9929837645,12453.3076111852,12041.2342359643,10720.8061610619,12490.8407579823,9709.72591022635,14195.7588796144,14282.657315654,12411.0589171851,11972.7437216436,10692.0840361711,12447.8338154411,9668.30969940185,14147.9807755799,14257.2140004585,12390.4014684382,11943.8104128447,10678.2326271848,12428.8575511171,9651.18605541849,14127.8176285289,14245.3222603625,12380.9303226592,11931.7777700607,10671.9347379471,12420.7156166544,9644.18460870211,14119.4437235999,14240.0205960072,12376.7603657515,11926.8379102088,10669.1774431473,12417.2935580106
"249",2021-01-10,14243.9615664726,9916.68084701325,13062.6391285478,11325.9927845131,15788.0108138488,13769.4943332942,10565.8517568076,12877.3367298731,10455.5371805381,12834.1714109522,10175.7599630058,14864.0713598069,13975.325403024,11226.1882735016,12363.2260600925,10597.031692025,12701.9095259561,9766.13845096584,14508.9806867027,14008.4804232603,11436.4470386109,12163.3108688571,10626.7144857952,12635.8712032358,9613.80364050804,14370.0418641887,14005.1418820405,11499.5829960865,12084.7642441091,10629.457340943,12605.2464687828,9556.20935225776,14315.4313712075,13998.3119584412,11517.4785522162,12053.8550419775,10627.5168172126,12591.66703504,9534.29780959947,14293.9767845628,13993.7775515323,11522.1314617858,12041.7112579331,10625.7390752107,12585.8251935517,9525.94213175537,14285.566251715,13991.3777668456,11523.1492634907,12036.9523086278,10624.7005223975,12583.3662027575,9522.7530996997,14282.2776606852,13990.2294923158,11523.2743346333,12035.0923433632,10624.1791247499,12582.3479518275,9521.53562687897
"250",2021-01-11,9203.7171547195,12243.9309579485,10778.8582763192,15052.1661795315,13219.0165084736,10251.0252532657,10839.1150715206,9859.55294655478,12204.160060737,9826.99085610739,14324.6538330268,13543.7148738758,10985.5216926523,11158.6422070659,10207.8180835242,12311.3662986724,9608.14414328699,14188.7287117973,13742.5669660763,11308.3230300377,11325.8577213062,10374.6122385348,12395.1315027279,9569.08221423276,14183.4321937395,13844.7326678638,11444.9013065169,11405.412284983,10449.8926986993,12442.0764085778,9569.17394591558,14197.4088952736,13892.8710202901,11501.4697221473,11441.2371082274,10482.6405069767,12465.2127057536,9574.3767865183,14208.2842054567,13914.4326538662,11524.5928347393,11456.8165899285,10496.541901736,12475.8646983161,9578.15200278294,14214.359072384,13923.7796968411,11533.960578339,11463.4329749423,10502.3423757334,12480.5685101981,9580.21428669984,14217.3476883762,13927.7412570586,11537.7309133253,11466.1955029146,10504.732199432,12482.5885374383,9581.21787103372,14218.7225013293
"251",2021-01-12,12916.8998988445,11289.4006635976,15682.5679106178,13471.6589668043,10404.0681632303,11191.33838434,10938.2345844754,12901.4305293769,10291.0490883056,14959.3920917748,13733.1786309729,11049.8893389361,11532.6968502858,10964.4770102021,12944.1829617123,10013.8371755577,14767.8019224382,13852.6348954691,11290.6374173602,11669.2151856408,10994.4387303273,12978.4864751996,9940.74893711614,14722.8372734635,13906.0903148414,11381.0518650256,11724.2739696855,11013.3275011618,12998.3472518683,9923.96469035488,14715.4969362818,13929.6918026135,11415.5086531676,11746.6986525972,11023.3706550817,13008.5185520441,9921.45590411498,14716.2029865057,13940.0173938102,11428.8576237602,11755.9161061849,11028.3000948988,13013.4095749384,9921.89395230699,14717.749559307,13944.5058924733,11434.1126504954,11759.7348757254,11030.6126424657,13015.6755190556,9922.57034706336,14718.8136506855,13946.448042877,11436.2118276474,11761.3273210638,11031.6673715914,13016.7005606291,9923.01782630322,14719.3988991166,13947.2855730004
"252",2021-01-13,10953.3957330019,15267.5172195422,13240.406771487,10256.5508677877,10943.9355422018,10732.6609132814,11970.6126389285,10004.1458471325,14566.0435423948,13550.3483095178,10959.1424208195,11291.5531704223,10765.5935885618,12287.3888811798,9794.0256836545,14439.2897364664,13739.3679036245,11264.2486071889,11468.3616790944,10828.9030566977,12442.4812145281,9764.21523533701,14439.9374214265,13838.3257088747,11394.6605552454,11552.726371952,10871.9214925931,12514.8211690159,9770.76562700424,14457.9418290011,13886.3504189233,11450.0097927412,11591.4699413208,10895.430423583,12547.5618898232,9779.80738401251,14471.3619033563,13908.6530036691,11473.4224215329,11608.8311183736,10907.1035378094,12562.0895408476,9785.68295889919,14478.9342229012,13918.7251193696,11483.3090014463,11616.4829932687,10912.6015108347,12568.4485471956,9788.83737959935,14482.7545840655,13923.1893350522,11487.4798846229,11619.8166238309,10915.1079084199,12571.2051891524,9790.38931520029,14484.5709306141,13925.1422354453,11489.2384430963
"253",2021-01-14,15454.2378240629,14039.584043035,10836.4188150204,10935.7001349172,10792.5424259295,11659.9577219834,10595.6224565232,14242.7079933645,14241.2285831848,11723.3989172858,11056.2605984965,10617.1324115165,11677.8893645619,9852.16417719889,13740.9164564254,14243.4463321317,12042.9594331456,11067.8816699914,10525.5709094794,11658.3623801006,9577.80814333366,13535.365776182,14222.8354548008,12153.6802902894,11062.4105574843,10483.7779651662,11643.4808855261,9473.00436473083,13452.3508570472,14208.9274195013,12191.9750352352,11057.5193302242,10465.9050981112,11635.7145434882,9432.63999349034,13419.2996553443,14201.9220494692,12205.3524597,11054.8627357811,10458.5488427808,11632.1659719344,9417.10313392971,13406.3019506034,14198.7734704054,12210.0849005837,11053.6272841853,10455.5950909461,11630.6490377772,9411.14088644125,13401.2404594126,14197.4399359505,12211.7795414599,11053.094065819,10454.4288608135,11630.0253613727,9408.86035347167,13399.2842505866,14196.8948171119,12212.3928938917,11052.8735570759
"254",2021-01-15,13819.6902348512,10753.923755834,10929.2763767277,10773.4591881651,11732.3964754871,10667.8368151384,14032.8760035186,14099.7811392922,11606.5306360958,11118.511280183,10660.2217240217,11836.2860929871,9980.45339011949,13794.5485276304,14179.987503055,11920.2858505822,11175.5926128936,10609.9023038858,11864.3012025442,9740.13360424631,13701.1460076314,14201.2570320484,12030.8198724094,11192.0595213407,10588.443280557,11871.0673040192,9653.0567824527,13664.6601943928,14206.2497139993,12069.1681878506,11196.5543065248,10579.5522861255,11872.351728022,9621.12587536011,13650.4994126253,14207.1248258513,12082.4020023445,11197.6758216136,10575.9466778226,11872.4164541767,9609.37660457233,13645.0411222441,14207.1214547515,12086.9604905989,11197.9080621285,10574.5083996374,11872.3025084253,9605.05170630801,13642.9506536518,14207.0103507498,12088.529676111,11197.9324791939,10573.9420902105,11872.2141193969,9603.46078346013,13642.1545641332,14206.9324255844,12089.0697142956,11197.9208430228,10573.7214377806
