"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"392",2021-06-02,-37.5648568933462,-53.1934867452742,-25.8094744869813,-14.8915133003759,-27.6717589331272,6.21575926460705,-43.7944861455239,-35.5517281720578,-42.6929936896166,-23.742030744023,-26.724188127634,-22.0112682869693,-12.4206763262252,-49.7361003744786,-30.4603313309202,-34.2096633752665,-28.8829975345312,-19.9274622128475,-10.0924562217901,-43.0960484737121,-39.90289502172,-25.9163729730282,-29.9692989311384,-36.5946395465418,-37.3551536137587,-18.1683011034325,-31.5901973383002,-54.193420714826,-22.2999840063508,-53.9320271332314,-18.3500968870667,6.90819070143953,-9.35640035466655,-35.5407279112892,-32.929253320806,-21.1019667517646,-19.7175766309971,-16.8114421531405,-35.6945421347266,5.64146109645161,13.4242397771064,-27.1106456721537,-0.254293832712033,-15.9204251305027,-6.94326587906991,-14.9392829126621,-4.39025370949078,-22.7380326675754,-30.2154890665857,-19.2756691465729,-37.4523750067511,-22.3668685998553,-16.98890094849,-15.9471743923125,-3.95146313568617,-27.9905878855462,-25.1276750236597,-39.7505544340956,-29.6695992868849,-10.4147242272603
"393",2021-06-03,-23.6237999158703,-8.47268323559622,-1.76038630476767,-0.0723044431235158,24.0994162100625,-35.58358262158,1.70000229293949,-14.8358514217613,-6.3885155806973,-11.9098644398408,4.63028861475112,9.28090992566724,-40.7266607851991,5.61833879598416,-7.71538640654246,-10.4966994461867,-5.59714795114043,14.1840767827333,-15.1400047554194,-31.0601355074136,9.12233478380191,-4.03028091554707,-16.7801654856993,-20.5895590909285,8.14152865675448,-5.57884387208364,-43.9834825953873,11.9413207891834,-22.879327123537,-0.900026656348236,18.5082190691966,15.2229613898098,-8.43921905598043,-23.7311387588279,13.0093360686584,4.68872578680391,0.6882439972476,-18.4427744417926,27.0477370290162,30.9308162527278,-17.9398319024722,28.153624670072,7.9574991927135,9.32937507630787,-0.0379250160079162,19.5087709751156,2.35575528975247,-20.4397131829653,14.7216469371215,-8.84994843490614,-3.46181318818735,-1.53058347063134,10.8364906405492,17.532006027869,-18.0108049740636,10.7455462686225,-10.3779666126121,-9.33584497591647,4.44769716234276,10.9999620549361
"394",2021-06-04,6.77807130487588,12.2759389356736,16.093324343059,35.6643919268901,-17.9360697716161,13.1474674160439,7.30799747412106,8.76778967723988,3.73929540709941,20.2352201673715,23.2942708580245,-22.130555300399,16.828400664216,13.2412143238329,5.44987492132122,9.36886244542549,28.403097328114,2.88522583756736,-13.4831654483854,20.1249967267634,16.3876035433947,0.28860329963967,-3.2721837614051,23.5497975930916,11.1672932749378,-24.3915246133482,22.8030969054662,1.44717843426605,14.0326750726601,30.3630641468655,29.6153412801581,8.98223590836872,-6.65439536667317,23.9355223155032,23.7187249080253,15.5669126526465,-0.992781319498668,39.5792645660775,42.1671464424004,-1.43460946587339,37.3381741629335,26.4894732897825,23.0777631395305,14.8850152993186,33.4956180641805,18.4368352114179,-3.35357248928521,25.8120789271452,13.247745550844,12.412520080818,13.801155821578,26.506288869106,31.2778954355202,-1.04430200652564,22.5488895457243,12.2129921531,7.63562889980731,19.0508117440732,26.8151369752125,22.2614895097195
"395",2021-06-05,7.20470570533147,10.4411073989039,31.5646471634896,-24.6586862325713,8.3388149900633,3.59223186969805,2.06047010508116,-1.90668812054307,14.7837650184752,18.3320693123068,-29.1979193964578,12.1421497817282,9.68159918773391,-1.57792752531648,3.97679767115981,23.4400397901491,-3.4906743352483,-20.1479688947064,15.5467367469735,12.8786885809387,-7.20334922942739,-9.50297325654482,18.1761772250281,5.25015062143415,-31.8038565768503,18.3035884200518,-2.78073812404701,7.50416288652357,26.1033567589609,24.6001966002354,2.83292807806328,-13.1011369619737,19.4287468799018,20.3753460283195,9.08708468774483,-7.25477216213995,35.2161502868122,38.2051140783175,-7.6524281814714,33.5654472709719,23.1994854190398,17.1127189636692,9.53672737685127,28.6297769336283,12.7722596249303,-9.7769617626267,21.2746568899222,9.28514475747851,5.55041783893316,8.31327737645274,21.0593733942586,26.4407379354452,-7.40987119575061,17.7384117920464,8.12252968746737,0.325636940749275,13.8302134764596,21.3220838573741,16.7172140380662,-4.24918690019229
"396",2021-06-06,3.81571611332242,26.869365147416,-31.8208006581996,2.59451946199599,-1.54387671051821,-1.72742768840237,-9.90247412066194,8.39867204346966,12.6514836847293,-36.7337560236452,6.55197708777251,4.78630053157245,-5.595022671591,-3.63596060918261,17.6312402849867,-10.7867548650636,-27.2605759823318,10.09267751688,8.0763998282454,-11.535989577197,-18.2737879692461,11.891173052548,-1.51853442106532,-39.7208512280834,12.9501141707044,-8.54048029818129,3.68587823153131,20.1243474399762,18.7382501503555,-4.19903648987588,-19.992521659701,14.0730301143641,15.8405381930655,5.25571195085444,-16.0198432092556,30.1194140240468,33.6757215804539,-14.3045762607102,29.0871153863542,18.7556930876561,13.5482884114716,2.07068183900379,22.9490061216739,6.29824778040881,-16.6546540734205,15.8943630381744,3.95412864248418,1.40779199953695,0.672264836961858,14.7035831599409,20.913698166897,-14.2311775883425,12.0400996343892,2.64037444120382,-4.13134772622086,6.57962045349316,14.9156348184245,10.3835516011454,-10.9586772482775,16.2940319527611
"397",2021-06-07,24.71743096423,-34.7075460302768,-0.074081512801481,-4.03005500328067,-3.71970095555549,-11.6347861175565,4.73579009291604,10.0503903052284,-39.7748150996286,3.95833807883783,2.42181356212732,-7.69851102907841,-5.30541068850992,14.3116333750742,-14.1246074687938,-30.1342446840011,7.56531494589473,5.76163630431569,-13.7951483062881,-20.2198542398062,8.31266841941907,-4.61249517516991,-42.9232223471583,10.4722845339878,-11.3112524061684,1.70292812182416,18.7826247244575,15.4125533782422,-7.41075536163795,-22.783206015134,11.5969496833395,13.6631654044402,3.27361231900899,-18.0084247622814,27.2378730428098,31.6085917549111,-17.0013781849315,27.0188937136081,16.6258940177973,11.7110632637925,0.358775646985082,19.7480707783332,3.345787468116,-19.4459333331205,13.4121352674394,1.40354885283734,-0.719946965372676,-1.097829153618,11.1339831942825,18.3948553100498,-17.0025344203741,9.41372395944896,0.0218556010230431,-6.41284257950577,4.88318629620603,11.3289815217336,7.49901696629779,-13.6874673632549,13.7659096634788,-23.4854323115904
"398",2021-06-08,-63.0400209028273,-23.4730980831536,-25.6733555579389,-22.2226796080534,-30.3814496109196,-11.2649935615671,-19.7636136057946,-69.6072916479959,-18.8153541344165,-18.1929197127197,-27.2393768595546,-23.312389563177,-0.381028839278448,-52.3068715531274,-58.3125215697008,-14.6574789315666,-14.4495957531627,-34.7882470014273,-41.1454221760421,-7.72826837175917,-39.9371539548783,-74.3128609892335,-11.3453229332374,-35.539853358653,-16.729479002269,4.39754963140037,0.320317377214573,-44.0128784370001,-50.1286377624823,-10.2355023758561,-5.40451684969785,-15.1574264994811,-39.2699932620797,14.0043339822702,8.09182939986283,-43.4196219343288,8.75747231980012,-2.05242285252907,-5.37939400668331,-17.8971074264709,4.8765908950937,-30.1869426143647,-46.783472447873,-8.53493764610677,-20.9975125082687,-20.5210264601218,-19.9280169982153,-5.63769455416159,-10.1674792302338,-44.1399994493063,-13.839714122376,-23.0091400881581,-27.6541319562449,-13.1217476487132,-5.70777312836274,-25.1603396042136,-40.4043781783983,-8.64821195137506,-52.3208773896284,-64.9059467445823
"399",2021-06-09,-2.54893202786765,-6.94524779618704,0.261505494723947,-5.11967335403315,3.38946079299695,0.207727866912095,-16.4380851147366,1.59419711539921,-0.302164757098823,-3.57368618870474,0.825720472284124,13.1070785562912,-26.5592728096747,-8.46701235512938,5.30040289316354,3.14083845107035,-9.44634192220601,-13.2368523362797,7.03058901137777,-15.9625137499922,-19.1917243479236,8.28858606043555,-14.3952357549663,5.45132429096238,23.4891390339678,14.2359506456995,-19.0154970064289,-2.45114203555115,9.45041894855513,11.2800318379729,6.95419377564588,-11.1857250358732,26.2310227913009,24.2502455915569,2.32111457816918,25.2547632973088,14.3330487142689,15.0634353396893,6.10633372816063,18.6433118695576,-7.01055665188375,0.227613019086625,11.3283971003123,-1.29797001394349,3.0963635442939,4.72046113978513,9.91690910316284,9.686701592193,2.21753685696442,7.24337444674957,-2.70754113227927,-2.38926580268704,10.3448905895898,10.1207538484601,-2.33188567505051,4.93897829268763,11.7088707885507,-26.8443841450915,-31.9477944252688,-18.8161297610085
"400",2021-06-10,-6.08402712772737,0.939724548197821,-4.43388502685241,4.16507760879309,0.882723487242347,-15.7472954052211,3.01667469200761,0.516985206592337,-2.85788550878827,1.4839475140009,13.8153561570416,-25.6876960015417,-7.81027597158341,6.67819222690912,3.94284342564522,-8.67785382481564,-12.472533213994,7.79973789667487,-15.1497766867725,-18.4555942220944,9.63146378692644,-13.4351393989666,6.12561577565443,24.0141476071112,14.9558761467783,-18.166945864544,-1.80604710627553,10.7846993757178,12.0345853531781,7.62796670618564,-10.4103695733614,26.8591306902793,24.799440899667,2.94787148516493,26.3630744806633,15.0711888247829,15.6877578578548,6.77153715024148,19.3457425629155,-6.22191529907214,0.879696269780413,12.6513699406786,-0.413910108978241,3.81918248828269,5.40602421707989,10.7053691503743,10.363025924439,2.86820464631555,8.63579629665261,-1.79984434938993,-1.61444557648328,10.9998595941674,10.9180197334885,-1.55346542504997,5.58274138914382,13.0423139041283,-25.709445113788,-30.9350688788263,-17.9350967178034,9.20025585611155
"401",2021-06-11,2.65975632947201,-2.69440018099667,6.16377372035096,2.63466463861775,-13.9018135364565,4.63673984662003,3.86840913281181,-1.04425340742656,3.15188128586072,15.6382204238,-23.4289624125595,-6.05973268618117,8.2656191739928,7.2008879347551,-6.7325063051893,-10.5376083539516,9.77684591165013,-13.0466061303816,-16.4976759729687,11.196084746768,-9.56176661653965,7.83100060444345,25.3420161371048,16.8042661380111,-15.9741895458986,-0.0938273411245144,12.3562462070348,15.0582688355277,9.33057226942451,-8.45106870531113,28.4699335164167,26.2166978030716,4.60809387484275,27.6822502499818,18.0097254431576,17.2640829596624,8.45102931625104,21.1451472707883,-4.18941333554131,2.6036857062719,14.2421595226097,3.08305523375219,5.64271128479705,7.13546290600862,12.7229766938612,12.1038513033006,4.58526842975869,10.3267047674212,1.76824994391968,0.338723626851889,12.6507687819208,12.9560257722785,0.447691438306146,7.27855477374501,14.6771864405032,-21.2751978893471,-28.38415643215,-15.7161379733182,11.3030788374011,-3.02830749969013
"402",2021-06-12,-6.51023626711145,10.4369414514609,-1.32523139062583,-13.7656465390719,4.07681565085937,5.40856312533395,-3.77315118632235,-0.412577097671015,19.4887195124173,-28.3950562762903,-5.90463310895442,7.75585444894236,8.70764259814489,-9.58135931150314,-14.5671887904015,13.9042693361715,-17.5461146174184,-16.2964221559763,10.7303081652828,-7.75936616256096,5.39976767586705,22.6463813292806,20.6188719737564,-20.5405416358516,0.105456750749128,11.9236762801823,16.4737478255267,6.96715263280106,-12.3293644144024,31.7571077508149,23.3428950174886,4.82298527059643,27.3475231772279,19.3934025219209,15.1330928548231,5.20860602414321,24.7771479348062,-8.20365145168885,2.84842403432477,13.8713431532433,4.73907523068939,3.24145514168209,3.87813262752118,16.7519905190982,8.75404726729951,4.84968770589121,9.96605634669578,3.46734529466011,-2.16699696294557,9.61650913028601,16.9833523056425,-3.30514614347073,7.55932544420855,14.3596193357405,-19.1522102870167,-31.5729573856662,-19.6967976758579,15.4161285712859,-6.86990836574651,-32.9111513543004
"403",2021-06-13,15.9572068167712,4.1588035736729,-7.97708212022833,9.13798388324721,9.80817329829708,-0.108339033040836,5.78952639220858,24.5105457113433,-21.3534430629021,-0.439823790889388,12.6918615691516,13.0209764704824,-5.63355755739024,-7.41745051685437,19.3375423416663,-11.015352394735,-10.21217051525,15.5734290241948,-2.58919497700782,8.87476594480283,27.5230640109125,25.6861725194837,-13.7576519086411,5.40267738333221,16.7670051943884,20.5419704536878,10.4500722284843,-5.17636996224168,36.1626981233931,27.7106471360878,9.93736115316392,31.3959133542761,23.377684043928,18.3697737824836,11.3047142486131,29.6872974220379,-1.96238362596244,8.13722629518622,18.7333393083325,9.51615888036534,6.99916234924437,10.1202971508955,22.2452602433674,14.0809469564713,10.0960820541563,15.1136000717397,8.37717688652249,1.87170349133326,15.5426644487967,22.5200545187351,2.79753499058367,12.7205988476358,19.3174857485795,-13.0072523031986,-26.2808639375741,-11.7739642588893,21.1167462299572,-0.482822263466884,-25.3983593678506,6.44445512489292
"404",2021-06-14,0.952608613035814,-15.7343235910054,2.94602517369589,2.32205799832273,-3.25750574928325,2.87408605607745,12.5849155559671,-25.5921640073737,-7.79227410282047,6.61601480576431,5.68531248213769,-9.09358079308082,-10.8840112743221,6.49467012622395,-15.055966254028,-18.4293538206241,9.57682962183224,-11.377921733086,5.77210258962883,25.0883310753103,13.7623710864326,-18.0642700311268,-1.7779784106376,10.736222785934,13.6295442361542,7.28557562642338,-8.84809326538923,25.8414120872917,24.8688322512813,2.97985434809872,26.3275338731495,16.6107784985194,15.3802006506064,8.09192642698388,18.2330099034955,-6.11821874414516,0.917662698413915,12.6144736915484,1.40605738157182,3.47395549013521,6.74701440220208,9.48387094230643,10.4552925832721,2.91057212916571,8.60266542567459,0.0449330461136096,-1.97326680763653,12.2627468781232,9.70973575200034,-1.44357529410792,5.62891181002802,13.0159392946186,-23.4317317988587,-31.389855858433,-16.260031118187,7.97906687384404,-5.0104073641185,-35.7532489739006,-0.992983998363337,-14.1344323794753
"405",2021-06-15,-16.1017432489531,2.64881167248123,2.06377759374602,-3.5162517256162,2.63364335214055,12.3625968587942,-26.2902961025467,-8.13875073208979,6.32614143417395,5.43204020962867,-9.3712019067723,-11.1629125648163,6.25269730300047,-15.6992027960219,-18.814688645035,9.29239561177431,-11.6815786837584,5.52865507271144,24.896950360173,13.5353911113185,-18.7280781544694,-2.11312505340875,10.4517555267375,13.390547032231,7.04245511725613,-9.13045366931813,25.6429669393642,24.4440334711129,2.65659013790566,26.0897344445196,16.3766503229768,15.1550490570457,7.84991105244679,18.0106376856958,-6.72156852818845,0.583681598257044,12.3288522606557,1.12526358280372,3.21342366650367,6.49782185224619,9.23378221685853,9.94336001829765,2.57955878294255,8.30023101395484,-0.243747442872924,-2.25239539019728,12.0248874085407,9.45638431604016,-2.02671017836136,5.30353922069615,12.724607515298,-23.793142352067,-31.7545038105616,-16.5797116664509,7.71692389782107,-5.61732106186581,-36.2264913611483,-1.33527640558509,-14.473153396566,-31.5343286460998
"406",2021-06-16,12.5617444646176,13.5255582803276,2.49436028506146,8.21306296629476,18.1412824469744,-23.5191457058677,4.74130799343852,15.9440537562954,16.5712341982403,-2.91936915762327,-4.68790181351618,12.5312218276474,-13.0232936128589,-4.57400121217957,18.6821628365548,1.55757718384112,11.1885631339631,29.3421078570112,19.4148993097344,-15.8424508331358,10.20192418693,19.7964613624355,23.7224848476681,12.6968688094373,-2.56931852509582,30.7748820732647,26.3685886568492,14.4686336241786,33.8640269463734,26.4147436185445,20.3933698727559,13.4758140232785,23.7521561288728,-3.87951546057873,12.7206677451866,21.6230488463986,13.0675178929518,9.27685709771736,12.2927352335255,15.6809369991039,12.4451817521752,14.5444683353879,18.0968283804125,11.9379097202468,4.24580514177534,17.5581855063816,15.977838463792,0.92411165116091,17.0031469778583,22.1197799732473,-8.65874239768406,-23.2630075516386,-9.14059744362857,14.4548256446028,-2.44296755843848,-19.2967610942749,9.65566320062295,-0.394410783603928,-22.9393648366001,-17.9237534610384
"407",2021-06-17,4.09926347050329,-1.49653224841257,4.50826255708699,14.134318272887,-24.0000118555809,-1.34633430394912,6.99329203590736,7.43011513845616,-7.20163256392807,-8.98576725527613,8.18290672817924,-13.5586781691832,-11.3284051709581,9.97647308511058,-9.28365009233751,7.43328261894744,26.3926647233962,15.3476650938656,-16.4883857459072,4.34080642425035,11.1643680805862,15.2796566989857,8.94656107166698,-6.92119151973602,27.2287968071171,25.8965934564224,8.82807343890919,26.7084374778096,18.2289563890163,16.9202390737392,9.74556851168361,19.7891583072528,-4.63158372317085,6.90597387815504,13.0986969078147,3.34870437921051,5.25801812183658,8.45174254850496,11.2355711639151,11.7390726344666,8.79389349504351,9.14277387264719,2.04406055625967,-0.0597693523127308,13.8918249186535,11.4858318986466,0.0438048634685775,11.3625233128467,13.5617607777383,-20.9266359429244,-28.8874714875629,-14.0681353001117,9.81832223498917,-3.43677902656898,-27.483841166257,-0.322613451522172,-11.7845251712604,-28.6305491083318,-23.3273334277606,17.4893102939594
"408",2021-06-18,-2.75581672716925,3.34893118173812,12.8742112449683,-25.5710343482717,-2.56732360358782,5.89542646625026,5.17089535045203,-8.55189923602383,-10.3298646830194,6.81639463715699,-15.0208867383798,-12.6925393335186,8.89461781244148,-11.968809025908,6.2499782455945,25.4707987843356,14.0703209749964,-18.0122571943205,3.14911639614259,10.0779562145141,13.1841071241323,7.7655780166678,-8.2806552311938,26.1158123790391,24.9120496606909,7.67374863641324,25.7966799066211,16.1929681529336,15.8272027727271,8.58089119498146,18.546049692021,-6.04298660552876,5.70848896830017,11.9994348575524,0.926450739852728,3.99396870983915,7.25306899515782,9.84192829305207,10.5306646217276,7.60234863400556,7.97455964115535,-0.426811651235837,-1.41326608765768,12.7481734896184,10.0783077286764,-1.34481194037899,10.1868015556796,12.4324793750236,-23.9965133641293,-30.654656218365,-15.6045227550189,8.3662451891383,-4.89442075365837,-29.2002102427293,-1.65392525281285,-14.6403586616409,-30.4178169790091,-25.0114622890984,16.1443447760864,5.68070453390736
"409",2021-06-19,4.2419227248443,13.8001717692457,-24.3475151045,-1.63442033639169,6.74443064039724,5.90354880343275,-6.89122292085372,-9.29514294978912,7.82082009237511,-13.8830477409092,-11.6507605200496,9.73060540703966,-11.0868799605445,7.6955685130928,26.1800867016398,15.0094546374062,-16.8273712571305,4.0587860801075,10.916854010021,13.8809119575761,9.19893562955901,-7.23523035098967,26.9343150871642,25.6769993293249,8.5545099930138,26.5002232499204,16.8780974510435,17.1454086990753,9.47606892529193,19.4604747355547,-4.94718831735906,6.62179741001303,12.847095290719,1.75105083762424,5.50900528014548,8.17392269319688,10.867332698041,11.4681975972729,8.5107588350704,8.87481128618346,0.423837309567012,0.199221605631499,13.6263396506546,11.1141675729772,-0.268198866330323,11.0827993675164,13.3021909719733,-22.9280633176581,-28.5616606854248,-14.4253322333981,9.4351356874927,-3.76503402226311,-27.8926848793342,-0.629229794314075,-13.635829768073,-28.313129568794,-23.7194539322302,17.1346070553248,6.70969991451311,1.15136757403971
"410",2021-06-20,12.3139629812024,-26.3486814868146,-3.15977704787405,5.34579544553439,4.67879908887536,-8.08727664301281,-12.0408317162495,6.21037900948323,-15.7414412201137,-13.3516141027616,8.35576373201648,-12.5580034967444,6.64267869652299,24.3118017932878,13.5052371744633,-18.759962270396,2.57573579434923,9.53948818815428,12.7209796658231,8.143546470235,-9.9691904430725,25.6246058020551,24.4309829124868,7.12056006679515,25.346913391489,15.7398494989699,16.1645255042818,7.15135288272162,17.9986706602794,-6.72984982220271,5.13682495136598,11.4596434397473,0.383683429201874,4.37007930792149,5.79876853165873,9.22962464226138,9.94487788926584,7.03563457937499,7.40342963584778,-0.984161668247627,-1.0250446279527,11.3762776012226,9.46123226977882,-2.01542188239098,9.62962190939506,11.8827239934601,-24.6934792742636,-30.1661230560798,-17.4272000425026,7.73096028740489,-5.59579914278998,-30.0107795657901,-2.29937969938121,-15.2928397481944,-29.9417162876811,-26.9878377834418,15.5571062077708,5.04352386860336,-0.507200634222817,12.4838314232817
"411",2021-06-21,-31.7578728405296,-7.38615069738844,1.40480962921678,1.12519293373305,-11.5301600876116,-15.3677114548306,-1.14743663394147,-20.7661348937604,-18.0634584150766,4.48378110311228,-16.8216427969292,3.61515802103869,22.0198390615395,6.6771823948425,-23.9867498869454,-1.53211305699164,5.66224569503549,9.36285394386966,5.11193495316236,-13.3636579395102,19.7168628511181,21.0601141731807,3.14924976909187,22.1018394576374,12.4478747539796,13.3496598760445,4.23117917917808,11.4452046083862,-11.5538835160192,1.02470441750123,7.55741407139578,-3.56708179667589,1.10467677461281,2.78130890767712,1.93126079539041,5.82147228590905,2.95122138692039,3.26679414275747,-5.04854493333048,-4.53206370221951,8.4861732069151,2.13769048256721,-6.74624881033824,5.60635282811625,7.89353624376745,-29.7850825227923,-34.758440063177,-21.3243300567979,0.222992877325369,-10.5542411107388,-35.8744643444613,-6.99141865638789,-20.0677555013013,-34.599413664201,-31.2752145742394,8.64541306696341,0.529565641787813,-5.09842583676184,8.41808826152798,-23.2499070249291
"412",2021-06-22,1.40930790193674,9.59723454478668,8.48047550737628,-4.13770960503118,-7.93182298539554,5.85130617307368,-3.84579149061666,-8.26474559344903,12.5270723195935,-8.00233422041873,10.1068568661954,27.1309402596574,13.2461521493051,-6.51164410796402,7.00453596373216,13.7109052673438,16.3048057324693,11.6037922384893,-5.81054337873098,25.4632519238863,32.2517220812058,11.3964904877044,28.8336582665567,19.2489549235351,19.3696421296195,10.7152051279874,17.8879229080737,4.35368290122117,9.55863730455114,15.647153096935,4.5901959776988,8.07950257080652,9.46769292527259,9.18073805005517,19.3287014503059,11.4220897416514,11.8369595729631,3.33845967134066,2.94980213370532,14.877741993806,9.48537321070528,8.6507193512749,13.9450509549431,16.1530158814307,-19.2843337938805,-24.9726927877122,-12.7220909611247,7.82924520664559,5.48189483673844,-23.7289349450222,2.71729771409934,-10.2256065715625,-24.6856592273045,-21.8289968717478,15.7139367928706,15.038455338223,4.4055774523607,16.8257959195679,-13.0167067950115,-18.32957553608
"413",2021-06-23,9.14985389871912,8.07212964896845,-4.54481635317464,-8.34137201866161,5.45224031693286,-4.25219008672243,-9.13401386100775,12.0886774734177,-8.4908640739293,9.75012048259459,26.85005521187,12.8727118229335,-6.9355759878296,6.25310221749258,13.273036785148,15.9211046900456,11.2477892458648,-6.22474334930496,25.137518276365,31.9775855207186,10.6760244795017,28.4680958636326,18.8738353158642,19.0401836923802,10.3603706913365,17.5237379289052,3.96036150217398,8.81863101369371,15.2086303731101,4.14120046743334,7.69853910415007,9.10252294050632,8.77205734404747,18.9916808898971,10.6928468715339,11.3731989575462,2.87774536434674,2.54192719365023,14.5293578958859,9.07224062065698,8.26314590043123,13.2322400270999,15.7068235277893,-19.8600324700313,-25.5051683983042,-13.1900766350853,7.4026593781815,5.07476332843916,-24.7600220690948,2.19368169577039,-10.7641690239566,-25.2241185805084,-22.3419422366714,15.3184844323545,14.6670247624393,3.60416397585975,16.3730792205051,-13.5756257421225,-18.8474001532822,-21.9223609389045
"414",2021-06-24,5.28906149158092,-7.32313603982028,-11.1593419591265,2.67091002829681,-7.14896306881762,-11.791255363722,7.19647208531233,-11.8217256124213,7.31465614499607,24.9169480771632,10.2700433239564,-9.95583458703679,3.92815533510665,8.41514749479184,13.3039753179901,8.81644959892728,-9.07598161091131,22.8673756815963,30.0254399669026,8.4206206112695,24.4353877862656,16.3142723215457,16.7893286142374,7.91725134951209,14.9856394585291,1.16073089341197,6.47556025626003,10.3977696131265,1.07642161886416,5.09488923215953,6.58769178439504,5.92386455203392,16.59380000034,8.35821237145399,6.31283644244547,-0.268171923012589,-0.246608364398807,12.1296061465821,6.19301134700908,5.50667855847863,10.9255897337736,10.8636913112671,-23.7925148173748,-29.1468038890439,-16.4143675070532,4.42964262189345,2.18028557740656,-28.1316022951891,-3.46077293864711,-14.4442822401153,-28.9079101781552,-25.8767506613741,12.5624051404853,12.0273015739218,0.956875896200546,11.5086376280096,-17.3961697861625,-22.3911910186157,-25.4945172118773,1.20985906053298
"415",2021-06-25,-9.09354049241766,-12.95897487078,0.878881997317825,-9.04269717372236,-13.5651702099248,5.78470723398565,-15.2882538342854,5.76325813110179,23.682922677217,8.5941428468119,-11.9284671910288,2.37832970552377,6.99696149146014,10.5978077759185,7.26817897288563,-10.8953987364614,21.406433740238,28.7515530553891,6.91923668928426,23.2448045564395,13.6842315918078,15.3564257813978,6.35883492117176,13.3531463860922,-0.664652219687576,4.91788000688266,8.9618843808509,-2.0535169262835,3.43787005533043,4.98408925694462,4.09286906195863,15.0316146640252,6.80809885110809,4.78641052012091,-3.46187118994309,-2.02081537737696,10.5998865504285,4.34297401324853,3.71225240470741,9.39590194886216,9.38768915024967,-27.761604459435,-31.463210449162,-18.4690535534769,2.52023469677227,0.297390870988191,-30.3649397092433,-5.20134972649839,-18.1376923289254,-31.2505757915263,-28.1286585586294,10.7931094173051,10.3113232702836,-0.794760413749583,9.99661616510127,-21.2094278384382,-24.6443233043524,-27.7695939549901,-0.814290682937517,3.04593773835537
"416",2021-06-26,-9.72450025625368,4.08192388429408,-5.68615929235596,-10.3526860850326,8.40552179946034,-12.5280908574361,10.2005843827379,25.8994051135015,11.5879400859704,-8.43356039304708,5.18261142223256,9.62599563366019,12.7778149134773,11.667264821335,-7.62951097060031,24.0148137935414,31.0075713301242,9.63363719555617,25.448924266076,15.8269847619268,19.4014818885998,9.15452655592592,16.2662776229975,2.56676717973498,7.73182705592108,11.6166699148149,0.52459961518613,8.08622670333966,7.85914885570282,7.35854772845808,17.7960367995152,9.6062293871593,7.60505555376051,-0.803134071569822,2.92581373099522,13.3409150694759,7.64097278638247,6.88645463093556,12.1551130725724,12.1099269475415,-24.4231071390402,-25.0434416562414,-14.7894105034261,5.92242484543342,3.62687299500203,-26.3393975278552,-1.99489542049896,-14.9998103124611,-24.7958421946134,-24.0980009331311,13.9441638621296,13.3445741471768,2.36032846115942,12.7788908796386,-17.9380539861364,-18.4715601716424,-23.6996102389654,2.788999316116,6.36591380054681,-9.05063800481777
"417",2021-06-27,7.4234876134324,-2.18339222284173,-6.96237552738563,11.2130420962258,-9.51010019510176,12.277261780784,29.6092553859855,14.708192015635,-4.78998669068374,8.13856882780617,12.43806211116,15.1567043293769,13.7488807715546,-2.20157320945389,26.7308002245753,33.3572949706954,12.4915052290681,27.8030337779674,18.1607160714597,21.3361268435759,13.7691966402689,19.2967830383718,5.9292429005933,10.6911258746836,14.4480707636763,3.32726391667771,10.3325381647207,12.5731457118298,10.7527300029965,20.6699312367096,12.5456233366109,10.6070510739982,2.08195767784626,5.34036072361813,17.8058737320496,11.0657072503776,10.183388072182,15.0504780709964,15.0053353539965,-20.8067164478669,-21.8791991294669,-8.83362933663199,9.45228358754683,7.08204372741158,-22.119689692341,1.41105610449628,-11.6064965206449,-21.5842014953419,-17.614594633981,17.2106758099614,16.4896136285504,5.66417382166031,15.7304926899818,-14.4062023945224,-15.3719559648352,-17.1926674369954,6.52119235933222,9.80533219218751,-5.31325008728911,-2.46191303624592
