"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"338",2019-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2019-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2019-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2019-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2019-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2019-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2019-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2019-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2019-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2019-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2019-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2019-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2019-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2019-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2019-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2019-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2019-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2019-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2019-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2019-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2019-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2019-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2019-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2019-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2019-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2019-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2019-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2019-09-03,15259.6571748095,15262.1124830916,22182.914446964,34979.0629477581,29177.3108455326,13036.4160226019,13154.5355701227,14344.4209743907,14232.6446234363,20531.873508124,32151.0931081762,26648.883216193,11839.5224095805,11888.1529811872,12910.0220027887,12767.1815867258,18372.9305369471,28725.7742921894,23794.3401054441,10574.0808689934,10629.9238628363,11567.4516343142,11473.0283903398,16572.8296522467,26029.7133307855,21675.6561994558,9690.30095666073,9805.86754557359,10746.9919452109,10740.314911031,15638.0873033293,24764.1174045953,20795.5135317837,9375.9283767666,9568.33851364453,10574.588498712,10654.4717964701,15635.4587136344,24945.9058453256,21095.9543524181,9573.48548420065,9827.99347228575,10919.1187031443,11052.3921574252,16282.6588454074,26060.6080005828,22091.7427172336,10042.010515297,10318.4207149203,11466.2064528514,11600.329607188,17070.062964082,27272.3893751787,23064.9637776055,10454.6079493899,10707.095722271,11854.5577418332,11945.6221691016,17504.2235789972,27843.752055276,23442.9809893462,10578.2211214265,10785.5103142966,11889.5848259884,11931.0377237911,17414.1491158864,27599.6337030601,23160.7815637231,10420.462083853,10598.3084638521,11659.7141039825,11682.6862477069,17034.9098833741,26986.9264315153
"367",2019-09-04,15554.9832578767,22678.4734244833,35864.5704350078,29997.1474000179,13448.669698827,13599.7110034964,14890.2668070084,14771.4741975213,21338.7234617272,33451.0323723193,27748.9615796548,12346.5362278804,12399.6789196326,13494.3055637878,13317.5409010964,19157.270084717,29934.7466701303,24778.0537399782,11012.4859511006,11059.656941494,12048.7929664532,11916.3407013134,17196.0793686447,26982.3801134124,22448.5096945486,10036.8508503222,10148.1258984155,11138.3207689206,11104.6943646198,16161.7566812815,25585.4226551737,21481.2265233787,9693.52293820418,9891.98479434599,10956.7021633337,11021.1888079292,16177.9618162728,25819.5566304798,21842.5577485881,9925.3507901085,10192.2094427235,11351.7028502147,11472.5996835242,16906.4210353722,27064.8443879413,22946.7689513341,10441.4622009218,10728.1889049854,11945.9602026183,12061.5182598594,17744.8718555101,28342.3009601352,23961.6179373056,10866.9881916101,11123.6958066943,12336.0025755049,12401.5718433866,18163.2826639435,28877.7067966618,24302.0114812625,10971.2873879545,11180.8103752864,12346.8288930324,12362.9125327566,18039.7547822582,28585.1671153946,23984.4307128408,10800.3246383696,10983.4929327456,12109.2534448672,12111.3607766496,17661.8063904924,27983.6599771308,23489.9704314659
"368",2019-09-05,23322.1531070002,36942.7409831299,30944.99122676,13895.133275653,14067.0751681002,15416.7180840918,15351.9367796207,22135.3016204275,34715.4981792164,28805.9091595954,12821.0173549332,12875.1722578469,14008.6794820093,13862.201831962,19882.0895104582,31051.4187887293,25687.3192828646,11411.7797170497,11452.5390043329,12467.8053483735,12359.1853473762,17778.3762900731,27878.6068144018,23180.7465564362,10361.1075376495,10470.8868899246,11487.8684264428,11484.0586812965,16668.1683720535,26383.6036803489,22150.1094810779,9997.66367422502,10202.7851189759,11302.0844962537,11404.6858702546,16702.3250583475,26662.9340976122,22561.8270594952,10257.0595009411,10535.0851423377,11735.8836818068,11898.7715870766,17493.1619658697,28007.679056773,23748.0114467802,10808.6835205848,11104.8102840734,12363.9381006886,12519.2773689105,18368.6553170802,29332.2265712567,24792.189676876,11242.8641793847,11504.4495189011,12753.6302670346,12855.4696082154,18774.3092334571,29839.483605909,25103.6159540947,11332.3615500015,11545.3538968823,12746.0395618974,12798.3742756076,18625.2452010039,29509.6257629129,24758.3023113987,11150.8233382771,11339.5260418985,12501.7394445572,12542.0652278185,18245.266370678,28910.9623065754,24270.9865765679,10943.5321448823
"369",2019-09-06,37121.1332405025,31102.6017580508,13969.7499157854,14145.5062977585,15505.3832913977,15442.4677736572,22280.454061233,34930.3548650202,28985.8994170418,12901.9979717375,12956.4508092246,14096.7002926696,13948.5797389043,20015.3881854268,31242.7688661513,25843.0982512199,11480.1776660872,11519.7871565703,12539.4417444426,12428.6349816226,17885.7660570844,28031.0821448221,23305.0753310131,10416.073698656,10525.4863696441,11546.8696257333,11542.3011454359,16760.9499369157,26517.588341295,22262.2270772159,10048.6111029571,10254.8047870074,11359.8538496287,11463.2351633549,16797.6735839784,26804.0319664152,22682.2240547758,10312.6524234381,10592.6019865859,11800.3879485872,11964.5670658525,17599.9186874323,28166.528845874,23883.153158032,10870.7135575458,11168.4913943023,12434.6664651445,12590.6120347086,18482.7659640353,29500.0332258799,24933.0189650747,11306.6292884823,11569.0396549741,12824.4523105741,12926.0484644627,18886.4270697072,30002.3134273374,25239.2181527959,11393.4152320019,11606.9382787532,12813.4081797999,12865.4796552139,18732.3928736533,29665.2016009834,24888.4304399689,11209.7489095617,11399.3506074697,12567.6551811348,12608.2248517781,18351.5838710599,29066.6595660739,24402.1426867196,11003.2976665849,11207.6687324732
"370",2019-09-07,30079.7879810784,13483.5738404149,13632.9798267477,14924.3331718236,14847.6508950611,21403.482339017,33402.057953418,27796.1760738041,12365.4671240371,12417.0478529852,13511.6174977885,13373.6384600216,19198.9451541028,29868.3241933564,24804.3215411021,11023.713705816,11070.9686471649,12061.3882593444,11965.3877072588,17234.2275512035,26927.2468154422,22479.0528057845,10051.2286238852,10163.6931154898,11156.5714790919,11157.722301031,16208.9772491212,25551.7179301062,21526.2347335094,9714.4063980954,9913.99491612912,10981.7065535564,11080.2430640071,16233.4274150108,25796.3747332251,21895.4863569317,9949.01798766151,10216.2157494796,11377.9632553454,11533.3317783298,16961.7771037488,27034.1932193053,22995.3377265596,10462.5399126261,10749.0377772848,11968.2901172396,12119.781330703,17794.7131570731,28297.3733729378,24002.0299431419,10884.6455829241,11141.454923701,12355.47203732,12458.640368411,18211.3852390978,28829.3493825329,24342.547474074,10989.6743546664,11199.9687666627,12368.506026168,12422.6633869792,18092.5016406375,28546.1372913142,24032.4610791974,10822.1823824637,11006.158359062,12134.6468836891,12173.8099609061,17718.6373093692,27952.6009494237,23541.9916081925,10611.0611348373,10807.0750533687,11938.6818383469
"371",2019-09-08,13438.593390427,13585.4217689511,14870.2568138025,14792.1438833518,21321.4473303816,33271.5744453515,27674.8986783511,12314.9512779754,12366.1675640011,13456.324472824,13319.2152715161,19121.5600768484,29749.4984772556,24697.2150496378,10980.3442552855,11028.3116666067,12015.9428081783,11921.3580352614,17172.3419240874,26832.9033806433,22393.0949566717,10016.7036195097,10129.5161567993,11119.7643268313,11121.5242554611,16157.1345328318,25470.9117184954,21450.0217108218,9683.18964862077,9882.21288459225,10946.4833501117,11044.6040284576,16180.9673276716,25712.4814955952,21814.8963304174,9915.21884735519,10181.2234416799,11338.6651016991,11493.1844751648,16902.3230997164,26938.8752815353,22904.6009015701,10424.3906755918,10709.7941574716,11924.6030296554,12075.6284562683,17730.1315489661,28195.2328104148,23906.3066095255,10844.9456464409,11101.2093214374,12311.3073500154,12414.6124652455,18147.8029882441,28729.9412487475,24249.8213410501,10951.6831857277,11161.6996350022,12326.6942867021,12381.0802364766,18032.4723266383,28452.1359190727,23944.1005196357,10785.9211073283,10969.4043849668,12094.1957073901,12133.2518877609,17659.5809760968,27859.3049920065,23453.7377595328,10574.483160708,10769.7187457404,11897.2871592388,11965.3556563801
"372",2019-09-09,14115.3143553102,15475.9171964561,15416.8638734862,22248.9865812484,34753.156211323,28928.908080114,12944.8952875761,12949.9239488938,14092.2903119476,13946.5515908157,20015.3046902743,31124.0225397139,25821.2803930274,11529.2982762152,11522.7665389223,12542.601333105,12431.3285656748,17888.5384524454,27923.445677928,23280.0749379666,10456.406154171,10522.2703911389,11541.6604335261,11535.3486813883,16748.2951939456,26390.0208890887,22215.83704706,10077.2034719666,10241.3469410025,11343.7545247369,11445.9860785521,16771.2469147781,26655.9555382665,22621.3488733708,10337.0866553916,10575.0910518886,11781.2524668307,11945.7412383813,17573.3302975662,28016.1430472602,23826.1767099575,10900.8076866987,11155.3944646109,12421.290394718,12578.2610415479,18466.2964503123,29360.9586052522,24888.8744884483,11344.5847526006,11561.7206566529,12816.8023639304,12918.6158219959,18875.6959518502,29867.8267685603,25198.0231270581,11432.1540415853,11599.0060927618,12803.9700241235,12855.2211475057,18716.2170647167,29521.6754832547,24837.7146554884,11242.9005826928,11386.3022052878,12552.5323032183,12592.4024306654,18327.7649056617,28914.4967144854,24343.8678640041,11032.5973444132,11192.2809545355,12365.5861041292,12437.8506033719,18159.3190489022
"373",2019-09-10,16062.7725817145,16044.9463581019,23216.4094480078,36356.2808482087,30336.8006460515,13608.6249969549,13696.5415956713,14887.3629792377,14762.0986699088,21224.1512670269,33059.3529375454,27469.6722998221,12285.2470135038,12342.5235406076,13408.6124509806,13305.7850200971,19168.9112123649,29955.1136065429,25000.710159396,11243.1382411881,11369.913003849,12444.7587747652,12452.0718360927,18100.4705110797,28555.3285864734,24069.1827538656,10934.3525037125,11171.1245720999,12351.87028658,12482.5374088141,18319.5095115706,29165.1816261406,24793.127229166,11351.3689404727,11678.5902797397,12992.276508995,13198.0589926209,19451.5451601492,31067.5534221792,26469.3440016355,12133.9691000307,12487.4601806765,13883.6563364852,14082.992698327,20709.3937483021,32979.6404013567,27999.0565295929,12783.2535636595,13096.9664842947,14491.7865301024,14626.5337095682,21398.9166072575,33903.0539577294,28637.436107328,13010.5383460608,13267.3978947767,14615.8945636128,14692.17399057,21416.6721616807,33822.5842739166,28491.5569134562,12915.4128815692,13147.8263529278,14466.961154153,14532.8875021354,21181.7295213637,33464.700156534,28215.6529489609,12808.3643669061,13063.5765650889,14408.2857423266,14514.765289864,21224.1559801605,33654.6917395519
"374",2019-09-11,15859.4613534049,22908.8599023985,35811.1273916322,29827.3102156493,13355.9932603033,13416.3610176346,14546.4768068521,14400.4217235259,20662.7183624039,32120.5496148981,26636.5740362629,11890.0871110325,11922.086102155,12919.8768025863,12800.7251999437,18406.6119393087,28710.9913624239,23919.3346091484,10738.7720314836,10841.0925071456,11839.5393385226,11830.8811707306,17169.3508856768,27042.9543726569,22758.4989795763,10323.6441051215,10530.8392115649,11619.760740565,11728.6559435274,17186.5545391349,27319.3859495298,23188.2884303475,10601.0119016577,10889.5212982774,12088.8646692388,12264.9725051458,18047.1669655776,28777.7794103392,24478.5452321965,11203.8411139782,11511.1322988619,12770.0505637434,12936.2026492255,18991.0849644184,30192.7143032946,25590.4398766127,11665.1765743676,11931.7141245484,13173.7600685406,13279.189789695,19396.3364894191,30681.3997505149,25875.5552154204,11738.5093455433,11951.8895114467,13139.714558286,13193.0355224734,19202.8052154878,30281.9134516186,25472.1284170607,11531.0697368794,11721.7993073936,12872.6559402959,12917.4255697607,18800.4547267954,29660.6114840942,24973.0540321456,11321.31737799,11530.4928086808,12692.4827608192,12772.3456544843,18649.3260246643,29529.1329975731,24962.3291669861
"375",2019-09-12,22732.5026084262,35526.1729169251,29583.5639725205,13243.5751716864,13301.9214331597,14421.4116023561,14260.673140193,20482.060936234,31841.4420178915,26407.5001154215,11788.3704517093,11821.9897081285,12813.7397315132,12684.2294529617,18260.3352227172,28488.950080153,23739.4916953315,10659.4890318547,10763.3814685829,11757.0684598443,11737.8442922295,17053.4451142816,26864.279310927,22610.8788127393,10256.8946764401,10463.6223789407,11546.2691717658,11642.1478225356,17076.2492774414,27143.7308831865,23038.5070559276,10531.2532996555,10817.3545092613,12008.0669983041,12168.9203692308,17921.7015568088,28575.7288093862,24305.0652565937,11122.9140612616,11427.5087742264,12676.8771317794,12827.5281173145,18849.3411673029,29967.4442857683,25399.9231981156,11577.7917528539,11842.9659711156,13076.6225781362,13167.8651580126,19253.6622715546,30458.3656205332,25689.8076866493,11654.4474661563,11867.5426102911,13048.3199444063,13088.2403836129,19070.1690189376,30075.1725274741,25300.0233162233,11452.9771367018,11643.1141765909,12786.8583406044,12817.7724511319,18673.6364041004,29460.8169930756,24804.8145164696,11244.0750051501,11451.742105279,12605.6230121936,12670.8480188098,18518.3517297351,29320.9873876547,24785.7429433922,11284.5553381827
"376",2019-09-13,35153.2603915997,29263.4608021766,13095.3927095155,13150.5994206181,14255.5514433044,14095.7591098713,20213.4733479912,31468.596909576,26100.8295818912,11651.9088564052,11687.475462447,12670.9156631602,12546.1569458674,18038.4768926628,28189.8105710487,23497.250488843,10552.7426270833,10658.8590373715,11646.3132789011,11630.479173292,16875.3216230308,26626.1365521451,22414.6917196145,10168.4105268462,10374.7860361776,11449.4319192634,11545.3310450936,16908.4459666753,26914.0927732111,22843.0513823912,10440.2896042747,10723.3420467004,11902.8743625094,12061.3450010499,17733.9533399898,28312.5574790694,24078.9208470017,11017.2456189762,11318.1827937583,12554.9005406428,12703.5904569878,18637.6092996535,29671.2685852496,25149.0564613486,11462.5056486193,11725.7175428282,12948.1321360996,13039.6713114635,19038.4290231753,30162.6703842109,25443.4243215932,11542.8703422503,11755.5804532745,12927.0305571165,12968.3633977118,18868.4519153135,29801.4845099478,25072.4225478142,11349.7740803111,11539.2550455526,12673.7612184421,12705.1756291623,18481.504139706,29198.5162483165,24584.1686027084,11142.8022151102,11348.5618859555,12491.8792879124,12556.2584201705,18321.7254195923,29048.5709794169,24554.5666264375,11177.7153068204,11437.7454378904
"377",2019-09-14,28933.060006728,12941.836270266,12993.2597855527,14082.5400521993,13923.2067537368,19965.2272960151,31028.0769288882,25777.5216370592,11507.6844203449,11545.0128858663,12519.3816613932,12399.4495634104,17832.8478739642,27828.2128459211,23239.5404629968,10439.1803706102,10547.7306876102,11528.6911643371,11516.6435605731,16715.0686564307,26333.894448868,22208.3878671068,10075.6102733826,10281.9123719858,11348.5239402559,11444.7691468245,16762.3272928782,26635.4461464801,22641.7420719111,10346.7159763664,10626.7734599848,11794.9335469927,11951.0255967941,17570.1765994973,27998.9881932076,23846.8862554971,10908.6580824029,11205.7076592324,12429.2431377596,12575.7238040054,18449.2677064329,29319.0438445247,24889.0456946871,11342.7636441547,11603.7419451226,12814.2619312386,12905.9293421669,18845.0526554166,29807.1351405219,25185.7468506768,11426.0671280172,11638.334475314,12800.0100376352,12842.8494976774,18688.5505755836,29469.4261190481,24834.7521544495,11242.0711946586,11430.9968750851,12556.0300154725,12588.1289726345,18312.3638040674,28881.6177477373,24355.7983947505,11038.0359466971,11241.9183767896,12374.4045876491,12437.9750399219,18148.7025797088,28722.7388191597,24316.081240201,11067.3993814532,11324.6002280166,12528.2435175952
