"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"398",8.27440480336934,-99.7425777094906,12.0366272953069,4.73076578225204,2.80152978612299,14.0913873954743,37.8481745335896,14.2724396815031,-122.578810153167,9.59939187309052,17.2104194329454,-1.16761005353615,39.7662122122198,44.7547950143971,8.48876911118661,-194.813808487034,15.7726858456174,8.7424877980998,5.25383034724286,43.2451734351008,48.4306233396942,5.50927831901188,-112.582868825849,19.6937550680722,18.9203259836482,61.0153827483965,59.3388725823334,48.9787728570615,6.91205947385233,-121.305864594398,13.7369677465395,7.78999151500128,10.7802978572602,42.2805753372184,44.6919728759145,6.92868775393028,-147.027458404558,16.4217018272469,16.7255702050271,6.19014908087608,41.2798012859897,43.9557478167345,11.194047236101,-138.025908734704,8.30177210225741,15.7188947916096,19.0412824688639,42.9305150866132,41.9244883432093,4.58147040129748,-147.263546638662,6.45977276024755,22.280956937799,15.3380406722243,52.2151023295703,48.6230916975373,11.5785056543381,-103.533666416397,12.7041323981686,22.8941238906743,16.2630936999536,45.6742798262859,39.0791222460509,5.85972298468792,-74.9587252033448,30.8668345823885,36.6728236479078,21.0743418023367,46.4366120950441,49.907824296742,10.4772036294956,-104.01789838529,29.2477769877838,37.166228108849
"399",-94.4935980774534,12.5515461122138,5.22402867990423,2.73234190269028,14.0913873954743,38.4881379485514,12.2418738527979,-124.65741713035,14.0951565641078,19.2484671561353,0.935051647856155,41.6688178433918,44.9366232967074,5.51136663303321,-195.253347413133,23.0878176678819,11.9308765248757,8.50796013531253,43.7669157313357,48.6230690916404,5.21921890823033,-117.036741563462,19.8920607315095,19.7775248679649,61.1524658644083,59.8284396897801,48.3624973408957,5.92502491329177,-122.451925979762,13.973176980822,8.49498924280125,10.8464049251035,42.2344342459313,44.717008910232,6.81728978534549,-150.136322784157,16.39095076326,16.2452814947264,5.96892918374531,41.2397116033273,43.9357989528054,10.6157571437718,-141.098740129001,8.34885658962229,15.2461799660441,18.847855717371,42.3773936243881,41.7504769490386,3.63985756788744,-150.674905558016,6.46059826793478,21.9749584487534,15.5028825648195,52.0663354122938,48.2686456901439,9.77709872138691,-106.792676648985,13.1964912768987,23.4081237530835,15.8726286663867,45.4901985574401,38.7510699228451,3.61510116548642,-75.4537614175389,30.2400943070019,35.9580228281103,19.4926833650905,46.1403396678028,49.8024003408879,8.22758510989544,-104.164440168682,22.2447252513874,34.4430161021105,37.19659017568
"400",13.9761819542511,7.45858302576517,3.30208955560316,7.99509031870508,23.1349689955233,16.3760573056798,-86.3568132350042,11.109993100276,17.6323664375537,-0.85150869418931,24.8545279856549,41.1172193189782,14.0013678175528,-183.487123508718,15.8203558408623,8.76535007729317,5.19780091814054,41.1112867199061,47.5760490594096,9.93252517467143,-118.958996709883,10.572510776322,16.5690916307553,59.2271873706092,58.7968963375649,48.5691116194619,7.83151716336719,-124.742870986377,4.83914130427276,2.71459181435966,7.42444443484048,41.3954476801992,44.5588378467586,8.39107509736104,-155.360946983906,15.528504558985,12.4874191386285,6.53951835409263,40.7407919277394,44.3144530243701,13.0161554963632,-145.276677316294,4.3033162577514,13.124377019552,19.4298934205028,42.1422028001083,42.2051916550152,5.06320270892235,-152.224998382417,6.32120629186949,21.5127675648451,15.5946807750783,51.8472881746193,49.2513134596118,11.2643273297878,-106.910812279106,11.8327016951406,22.203929199713,16.6709198795169,45.5489197657684,38.7479816631354,4.97285731776191,-76.0165039789878,30.724209346257,35.6149836167988,20.7276111720467,45.2195848395412,49.9388873586598,8.80561133708064,-104.258027854487,23.1175480229119,35.2581226012744,37.3349771645357,52.5773185023297
"401",2.36421802724238,2.58613499836578,7.13072824658606,21.6629177992642,16.6785366264816,-97.762135238762,6.21020413813077,15.2727290478794,-3.10550902836113,21.8219354546245,40.9810374914729,12.2040538238801,-198.791097393853,14.2872087494056,3.8053862053393,-0.787442580051601,34.6744277187775,47.1812231384428,7.08668167993555,-123.261924661146,7.93344287482395,10.9310906263163,57.040792939825,55.9882915984093,48.2244080559126,8.05898237410581,-127.845396097725,3.02725809904626,-2.5397853486,4.51390389507863,39.1907528967096,44.6824349621135,8.76913309205993,-156.490122577218,10.472464938196,8.3486159415069,2.098940651505,39.1181706597847,44.5088618682055,13.1909631662706,-145.484037615287,-0.300123777543572,7.1144969604031,16.7609977231276,40.844395092439,42.3486770777593,5.32190369737217,-153.618677115426,4.5169028952806,17.961672122891,14.8533616317868,51.0244302880845,49.6091019693157,12.5800928347478,-107.359162022427,5.78047518983936,16.1669860738469,14.3199564765715,44.3339001586689,38.951768810068,7.39144309416704,-74.7885772935755,27.5798084984282,32.0616457786164,18.817265686124,44.6499003506771,50.2230191184468,11.8164526061095,-104.273679803005,21.873701511556,30.2808510342075,35.2238221421078,50.6074310823643,54.112233975022
"402",1.8477802698164,6.51665774951047,20.7824834679425,16.4106151095038,-97.6745402389028,-1.19056973832158,11.464207607592,-6.58278420053972,20.9431850091735,40.3344765018525,11.880749135171,-201.015644002539,2.55478284989699,-6.50179988883678,-6.59160393959976,25.8214829520267,46.5743512623561,7.08668167993555,-128.903532098791,-7.33075839699543,-3.3769535257968,49.9811838073222,46.1647469241893,47.8995322972564,8.90851315646212,-141.9242802035,-16.8992387253311,-19.6571440829051,-13.4812067281512,21.7742287606999,45.335350674659,11.052515433211,-165.970648433232,-13.0102496091819,-8.66196398980869,-17.2785757269538,20.8344565331918,44.4022666675254,14.1247544045192,-155.012538429079,-23.5586819938397,-8.71451886740785,-0.849003917157781,22.5169980726806,43.1424961798868,7.89184035768296,-164.743650363085,-25.6506251344577,1.39338873499538,-4.86954480985275,35.9466277793165,49.6635715908297,15.0216988562324,-114.138307807817,-16.472623470964,4.07131133846351,-3.20891346151915,27.1212648001467,40.8816336291697,11.1613967669699,-78.6354370471741,8.82190256763036,22.1321270112451,3.51700102197051,29.0073772445672,51.5949813194341,15.4636924994505,-111.93540829653,7.16767467843656,23.528214401919,26.7210471996111,39.0946645022329,54.9138453824773,26.9952041709998
"403",8.04454632656497,20.7824834679425,16.3277982634385,-99.1118755356001,1.82906572625984,11.5094118565961,-5.22663028924174,22.276872604586,40.9734232743309,13.3762743312868,-198.275459323814,3.62994993924025,-6.50068717106977,-6.57822312970635,27.1560787412704,47.3406642480021,8.52930515954498,-130.07667731139,-6.64468723770503,-2.27442649774811,50.6551634808039,46.1947755808391,48.1831014294746,8.86795165782476,-133.518745457595,-15.8921554409155,-21.3044176017644,-16.0449062029106,21.1485135961076,45.0008271468815,10.2093029282407,-166.600263330807,-12.5445778605758,-9.34631554510516,-20.1618354471102,19.8849478447562,44.4118828571797,14.1622484550723,-155.235071432877,-22.9093115027329,-8.56260109169907,-1.22888620715243,22.3583292901621,43.1381191809546,8.20071380432639,-162.718218219464,-25.3194464595726,1.5735230420549,-5.56247427799828,35.6466634853789,49.7257861827544,15.0000888135716,-115.371447639627,-16.1413903152934,4.23522127546659,-3.73480648551329,26.8133964637685,40.6373041127189,11.1669694588051,-80.7572074977696,8.92478127885292,22.3285182446388,3.10808648191338,28.74853782128,51.5594741191177,15.4629072093147,-110.182340215538,7.4471232421352,23.9944650445442,25.6432692006972,38.7983602518997,55.0299287162939,26.9940702776311,-18.0993478438446
"404",10.8165882565881,12.067728808256,-96.5048098393501,-0.0428464342907741,10.4480199953136,-6.90545455377763,18.7167485792789,34.1712209526681,11.8761493947278,-194.904279112261,2.69436519258203,-6.63006096607785,-6.67759553355799,22.6600877615661,45.6422806424766,7.14614127016329,-130.688576224124,-7.18172506508471,-6.61289408029031,47.02175981861,45.4548202716757,46.4621553276466,7.16231996562423,-142.634125342427,-15.968179317362,-22.4587905540037,-18.975840154547,20.6322668870367,43.7830571823657,9.62846715801357,-165.379551330626,-12.0810866419614,-9.91229966138106,-19.8706754624005,19.5567112160799,43.2507148745427,13.6467775790129,-157.916185424076,-22.6157177054993,-9.50282052686346,-1.71243844047913,21.8394240022302,42.0546989241213,7.80491814057467,-162.331709113714,-25.1419289529727,0.629997481742631,-5.28602695835841,35.7923742529257,49.064793457748,15.034499978332,-113.456508277565,-16.028116790443,3.37580957435308,-3.59857473832694,26.8553836817518,39.5483628065714,11.1478955288133,-80.9345587475365,9.0253183907753,21.5062982890073,3.2221550475235,28.5156305676448,50.4538000296629,15.3397496304369,-110.427412842573,7.63207416504308,22.6002946407255,24.6851842901104,38.1251346630144,54.0835877338664,26.9818674251873,-19.1086969240042,4.6220624996414
"405",10.5473802407464,-97.7687776852422,-2.49170897361636,6.73217865604416,-8.97548109678548,17.8153005959914,36.0019610493945,9.74692781433649,-200.503698913759,2.04700956305806,-6.6106291143418,-6.66190743806675,25.0593547019255,45.5969134300947,6.97162899626424,-131.477559741303,-6.45491016175153,0.0270347989501952,51.7916033565447,46.9726943196172,47.0170542217588,7.44104685416534,-135.903583608207,-15.3465177112804,-18.9156362318979,-11.2181862774757,22.3469944001189,45.0374748986646,9.95232569156901,-165.379551330626,-12.0769305890711,-8.40628049699042,-16.3516722870044,20.901013821858,44.2926364701942,13.8308729429571,-155.690349026463,-23.0660065197676,-8.41184256165909,-0.0997596200786705,22.5109031595708,43.2136378245041,7.85415913275035,-163.136799026464,-25.5561336888853,1.22686141190297,-4.73162386185456,35.9709323731628,49.7000666922951,14.8572633628522,-115.019690967284,-16.401090638921,3.63039839084302,-2.90545509712396,27.4490931848209,40.5481474599566,11.023740220143,-80.7875295350304,8.86598651093212,21.7456237091057,3.80243681938825,28.9920550860474,51.2669590581322,15.2571887917772,-111.237201790503,7.24092558564715,22.7472901458301,25.6446410344622,38.7294162976812,54.6642009632097,26.9711980285374,-18.8352726184931,4.09428307491044,-63.0661895528057
"406",-99.8459885819121,-1.05221855940578,11.1035060142154,-7.3884014914134,18.3046041058303,37.4939688407588,10.444609873706,-206.42810106607,3.95367728641623,-6.50179988883678,-6.83647276064915,25.1173602143284,45.5958764898853,5.97931021018294,-131.15908143789,-6.11134821390465,-1.2241599974079,51.353398279851,46.7651737097876,47.1153736678262,7.14671123770231,-138.606675239,-15.1374510918817,-21.09364324235,-13.5026265634049,21.5829140007742,44.830911784983,9.59472451289793,-163.029009186368,-12.0806952647834,-11.0866043572899,-19.7283162830834,19.8853583543492,43.9366080168994,13.6161605876241,-155.835925412422,-23.1096350400745,-11.463305767019,-3.18088442627113,21.5303224440233,42.6923228671686,7.78850721612204,-166.233444656251,-25.601077996301,-0.370506169730542,-5.74591594134872,35.6889768377777,49.5858379348105,14.9973318135505,-112.978972224087,-16.5619013160031,2.20792424644476,-3.25164820370411,26.9034774418267,40.1287950539671,10.9942100877176,-81.1466541220746,8.99149865995004,21.671564627585,4.10450303409189,28.9287554442607,51.2502207061183,15.350279543217,-110.877580826862,7.30281289147023,21.4052825977886,24.4344206596743,38.2916474541584,54.355872028315,26.6349478895005,-19.2078228934628,4.6220624996414,-63.5962873744744,48.7192389664697
"407",9.01727202516837,15.424119347028,-6.24371043630785,14.4884375825055,25.0463165836095,11.8761493947278,-146.328524053321,14.0529402440957,2.95533496604311,0.340948460736716,18.5830940128109,43.7232056005369,12.3409155151354,-121.846644609756,5.94404314796637,7.91765220490554,55.2615120673573,48.2261552069032,46.6503524998577,8.79221857538358,-127.746631631911,-0.470622900854737,-6.24096284079028,-0.316354489899996,35.4050169898329,45.5833324758445,10.1285270849513,-156.561896586014,5.95091235611297,5.50108397356545,-0.272501220578396,38.8673116684615,43.2313235000515,13.0520643134242,-145.939905961782,-0.307311453712102,7.82589407963197,14.803946839131,39.9913150001206,41.9367377754324,5.33360386941943,-153.644290926104,-4.31936474265006,11.1955846554184,8.81563829678684,48.9788622335532,48.2259461180619,8.66923759910587,-110.150996298851,3.47725715946814,13.2115851441263,9.52988936958007,40.692754328628,38.72983921264,3.85478089039319,-81.8404615364512,23.2204027308143,28.4139690695362,14.8059067149326,42.6961510705032,49.6942178528296,7.67637415738117,-111.298214481542,20.8771395242184,29.3619099773064,33.5065066146554,49.837259527825,53.9535035094062,17.2490726372092,-18.6672800407984,17.532011988119,-49.9966015632809,52.8906398497183,54.1712880007863
"408",10.8682437709912,-7.33179064975057,13.0858632030184,24.3950970657293,11.2961368232567,-153.205107289263,4.67249663179584,-6.51053879422646,-6.61056310064467,18.4964374971892,43.2739732813224,7.83161257956878,-128.903532098791,-4.80455913106569,-1.02172808054952,49.9431741549454,45.4270020705108,44.9224496567883,7.19680378465939,-137.514899088724,-15.492257957089,-22.5222492873555,-18.8268737088674,21.5829140007742,43.6244389055066,9.30435555461978,-169.827433565195,-11.5466107854605,-7.16233077240484,-15.4380040799488,20.33324484571,43.8664086248647,13.704316540658,-152.693013442643,-22.6990367410966,-7.80082151267867,-0.693020585581894,22.0734968114792,42.5607457584209,7.65056874219212,-168.294457412762,-25.4681941894265,0.424040963653152,-5.97657724763528,35.812796785787,49.2324561403509,14.830619291366,-120.27575832182,-16.1959879764539,3.64195437882675,-3.43575873633362,26.8715666504416,40.0739117755601,10.9847195289081,-81.6008253771396,9.14342963008797,22.117114389168,3.64998820803277,28.6542180784268,50.8004746064369,15.1879992111974,-116.619139242525,7.11080126932535,23.58021740711,25.989852694907,38.7294162976812,54.3932238481945,26.9419284610475,-20.0750840583806,4.37052493603977,-62.6001483761914,48.6676579959477,44.5423619144105,48.9658681439666
"409",-9.88118589794942,12.780697081997,18.8978653775331,11.0668832810098,-140.425419576064,2.67206239763301,-7.91502382482531,-12.9267664658099,17.1519722795092,39.1355208766932,12.4769092472512,-122.888112215492,-6.45491016175153,-3.39182941548132,47.4381871565102,44.3907664548593,43.8203726341462,8.18041475886399,-138.229753452228,-15.78922682394,-24.9928497201857,-23.1693000728941,19.7281626737992,41.6496620043022,9.25717928763068,-171.031974804831,-12.1862552807963,-9.58979296432384,-19.6964790571458,20.2544817384808,42.6621509351332,13.4821376455798,-152.800048224727,-22.274810657124,-6.8554685360644,0.71020452796881,22.4594364936189,42.8151596775789,8.20797581475881,-158.438011716281,-25.2328181831827,1.87658860068832,-4.44044570064181,36.3091129064253,49.427545665292,14.9566060668362,-112.957505966806,-16.5657746420073,4.23033188863009,-2.83542276600832,27.5702536806771,40.4844610642711,11.1275557960339,-80.988122730302,8.69801012590039,22.3023497462835,3.80056039920489,29.0071253566365,51.1215402108891,15.216137938094,-109.74151023026,7.05931418264865,23.9220372596247,26.744357711696,39.0946645022329,54.8942538024743,27.0032062184872,-16.7710819301526,4.04761585996776,-62.6058679674017,48.4917109504224,45.0098097031005,49.0016053793367,3.54922393628283
"410",14.0030743988143,25.1953124392999,11.4581177205001,-145.567532613919,4.21473292122366,-6.67478679242006,-2.48351448056781,17.0049277541134,42.0911190106691,10.9202078429475,-130.294061441619,-5.25172314455209,-1.43643885882773,52.285912755115,45.3517170055981,44.4069860288412,8.34096454402927,-135.732766813887,-15.8921554409155,-24.0335205117694,-14.6406869905699,22.2661403412432,43.060665089415,9.04171967636215,-173.404595449865,-12.0680705552412,-9.24536664068624,-17.1253392072485,20.8861807419003,44.6780005409861,14.0266454222237,-153.163270842124,-22.9969076039445,-9.04832320134362,-0.114572634051024,22.6930915829663,43.4368360010423,7.98183846735487,-164.026272872214,-25.7085982879471,1.06510198942331,-4.50610695590951,36.9824780748834,50.2731544581906,14.8572633628522,-115.390960569232,-16.4183911085134,3.62663757604348,-3.11101588826173,27.7747375008692,41.180986212942,11.023740220143,-81.4735619157588,8.6861535045734,21.5815088163296,3.81191250734658,29.2629677231215,51.4660818837355,15.216137938094,-111.067981297417,7.1354306133944,22.5138850859919,26.0323297859939,39.1851475204811,54.9558641659046,26.9574995167454,-19.7643274556858,4.16739185733604,-63.3596212408959,48.6077561279416,45.3248566346859,49.2831693716626,3.51315775958146,-16.040367692674
"411",27.8816315558021,10.9826728699758,-145.905388489763,4.3335909018862,-6.72559185729422,-6.49808292775015,15.3912756694015,42.2901369796168,10.2614709608124,-126.472897398528,-6.20481413512014,-1.2241599974079,50.0938451715009,45.6713526798495,44.8658612951261,7.66778759164309,-135.706155308324,-15.5780174170068,-23.5034861586472,-14.9991212375281,21.4805865878763,42.1545810877021,9.11395998014313,-171.726648272112,-11.9097938970507,-9.25770188871205,-18.157369454884,20.5925466509943,40.7368279535267,13.0656281523069,-153.592243856371,-22.4326760459815,-7.62970772404477,0.00744474776706438,22.4854780904795,39.9302310480056,7.35742816753239,-162.508274561137,-24.9853347308595,1.33187274406112,-4.29150638245768,36.1172085793918,46.8668818876541,14.264196565976,-115.305237970248,-15.0748224532302,3.80596750891883,-3.00285534588668,27.3099902438613,37.133613255258,10.2660858323558,-82.3478656374399,9.78039317029492,21.8795380511003,3.993321628714,28.913416902786,48.8442503407703,14.2166216567464,-111.156177202655,8.37409394361905,22.8782387146775,26.9007550535134,38.8105036098461,52.564905164508,26.0429605199927,-18.7579707361299,5.20382479903453,-63.4375020823755,48.4176898438543,44.6687382340266,46.4034677948185,1.96802157536456,-16.5324798854196,-35.6025855172725
"412",6.40685914678273,-145.337944863345,4.83264648385904,-9.47145363277925,-4.07260138133356,15.1587760495302,38.0143605436795,11.579998709753,-128.247770709436,-4.80154496180274,-1.12369584939895,51.9559597342908,45.0864501517897,43.409858111192,7.74258980213152,-136.867792251356,-15.7037819720398,-23.6684510587181,-16.5449004405337,22.0476063555503,41.6718676659973,8.88305905961679,-174.071784078808,-11.9437430716921,-9.40244274298073,-18.1444937722117,20.790081586501,41.583378683858,13.0828690129151,-155.99172945928,-22.2341111301748,-6.91538419409606,0.277937249970373,23.0431721336597,41.3779696807544,7.41863370372806,-162.363314204373,-25.1436925375773,1.67877109040544,-4.27295082803588,36.5929343894616,48.8923327159199,14.8314948294124,-114.513021167154,-16.2354982210533,3.93676720621911,-2.92693047303096,28.1944105543299,39.6124793219937,10.9666309898538,-81.3668111195455,9.21103876014137,22.2322589693245,4.19440742557024,30.1782414290524,50.7741734997281,15.1851842094963,-112.285807570758,7.30713118311341,23.4839383678018,26.7820096914488,39.3224379988673,53.615400528586,26.609775456716,-19.8752536101501,4.48634027667539,-62.785193810847,48.939727584129,45.462067257895,48.6815931854717,3.50770728082955,-16.0006495106528,-38.0281452103567,52.4067001589173
"413",-137.852563532131,6.84149957732341,-6.69183760906443,-6.8262744136493,13.7125969328425,35.6631241880999,7.81397354484331,-126.374631329562,-2.73238444795358,-1.77134635323849,51.1363832856877,43.4604208036484,42.7446713047438,6.71851013943963,-141.76863084922,-13.9624956549563,-17.8011757443441,-10.9768687388174,21.0355962781752,40.5117070966036,8.75351969531203,-172.381692047292,-11.5444526198788,-7.235687291638,-16.5748980958977,20.8344565331918,41.0838587553884,13.0460415832587,-162.443245524142,-22.2341111301748,-7.63248808806615,-0.0504648126234375,22.5366364925467,40.4329694464925,7.23731836412652,-170.511909146563,-24.7432295861955,1.35284814908085,-4.48693747470315,36.1057922797042,48.0277355490319,14.6689407980069,-121.022180442714,-15.6670122508431,3.72574225314739,-2.87629379720815,27.464941115487,39.247952845113,10.8309985426483,-81.6166486694536,9.65078625566139,21.8179456613203,4.03901082240549,29.2054594558729,50.3451702438714,15.1417737220344,-116.32494242675,7.81206043761561,22.8282879847534,27.0228316733908,39.2182693583128,53.3140865393601,24.4780494442303,-20.7834483915763,6.09197776549469,-63.5312422952109,48.6129983944611,44.6687382340266,47.7761731294882,1.99147268640337,-16.1230913527649,-36.0890776753724,51.543528752992,45.1102129087347
"414",15.8543350768743,5.73372790486282,3.23005517956684,10.0978483639471,28.0548332504028,11.9496424516164,-88.7967932291271,11.6046850326491,12.0048682888896,58.5427990572097,41.7910909192354,41.8554331119161,14.1042338328182,-126.359583310039,2.613471822248,-3.78586461183515,4.15636641802009,35.3877659809569,42.7407347016744,9.80550469414183,-156.51707664202,7.35278440634045,5.51327731165822,-0.666038399963673,39.2945255809053,42.6621509351332,10.873010454827,-147.845429702413,2.22584499620088,7.15438961607975,14.7781172257306,40.6934329070357,41.4753157809511,3.26701911697022,-155.92587154563,-0.788484918224719,13.9279979853941,10.9361193024703,50.7441849729757,47.7257199273083,8.40439048946481,-110.150996298851,6.38017390537951,15.3054417155605,11.2135119548771,43.9114741040894,38.2501696822361,3.38387592368057,-81.6166486694536,25.5147074881434,29.4166273554836,15.6572290374386,45.3877599667754,49.2537113940858,6.91338199623262,-110.059791440278,22.6858050397511,29.1444074725508,32.8837201478074,52.9370398209499,53.4142785669189,15.7401326979211,-21.1352462364143,19.9289090008435,-52.6909843694123,51.3169867634034,55.0379062804781,47.678157995352,-11.6919545769184,-20.2944448292555,-19.9657198548798,55.6576657886124,48.8698781135671,48.1114605527134
"415",-8.26252648811074,-4.23415838683849,8.97258147070224,28.0548332504028,10.9749577486548,-93.1806617533632,-6.44305265104634,-1.83294080560326,48.2154090942102,40.3763811154538,38.0258378800272,9.97120530464031,-134.237776038464,-15.781071953923,-25.7775214270052,-22.8519227611005,16.8128627165249,39.2554411621532,9.10058034650189,-170.432148260783,-12.5071286557424,-14.938967812644,-25.513766988748,19.5102529332051,39.5304509988923,13.0329624426944,-157.108758816083,-22.7472119414692,-10.4750095843146,-1.50999988283676,22.4594364936189,40.0229001296249,7.34497254914854,-164.886246559525,-25.1728667297054,0.727292873331656,-4.6218074956889,36.1956061891991,47.9439151289579,14.7879320874742,-115.565564664302,-15.9468252642907,2.65004766537922,-3.49182077028028,27.1866161791758,39.4951147000302,10.9763861626626,-81.3439062505568,8.93540795391538,20.5191068286712,3.42157967439197,28.913416902786,50.6364105063175,15.171267262584,-112.181761990689,7.2537281045993,22.1209491412156,25.6498156198556,38.6647464685831,53.506876709027,25.1344041606327,-20.0994626445219,4.61853376965904,-64.8147602103033,48.4506473718905,44.8306243242835,48.8929754419362,3.50043997582702,-16.0654945951705,-39.5303732789508,52.0354626149982,44.9375565932021,39.0520613182443,53.4558294805448
"416",-1.93425212483645,10.2004510147833,24.1650912322546,10.8816206860549,-90.7698966916937,-3.71694549955187,-0.161732900236535,53.1410922068895,39.2685435110631,35.8400946990693,9.65777573133705,-130.967071057192,-15.1951759080854,-25.2378183066231,-22.2157995730079,15.8164160493315,38.902245486113,9.1554998756921,-171.347512329471,-12.5911629269645,-13.9747225660809,-26.5787093282466,19.5013471556474,38.5996589855222,13.0356912813701,-157.396618241003,-21.9963418221035,-6.91538419409606,0.295772099265899,22.6798920808348,39.5444797618255,7.33915773555133,-163.184623501247,-23.9003549683055,2.31367413749685,-4.19912315609386,35.6637490030667,47.5234296731204,14.1138503064257,-119.378226297081,-15.4832090158041,4.07131133846351,-2.21055212061175,28.0029205201307,39.8481075161703,10.9456988376731,-81.5472257563284,9.21943302965338,22.220911849453,4.18343434494687,28.7002644208912,50.0664613805491,14.9494917943453,-117.022610585503,7.48400262236955,23.6827525342763,26.9781238716134,39.0487518712457,53.2951877537158,24.0912686970917,-21.0474899494215,4.91613767593445,-62.4627088206092,48.6536929416951,44.4037061398535,47.434909397683,1.09373368280311,-17.779301882029,-37.5265058476237,52.1157345883726,45.3771553810053,39.1405470089503,53.3677360223774,13.8967952605956
"417",10.7666608844259,28.0548332504028,10.7164634103209,-90.608545095791,-4.35575377349096,-0.487760425104491,53.3697018741682,39.3029839319704,38.5967569413859,11.3428305821357,-133.194806283893,-15.5780001519326,-25.7894623942951,-23.2758248122185,14.9160687522351,39.1788212404987,9.73828934507147,-170.584790757743,-12.5911629269645,-14.938967812644,-26.0880935890303,18.9595908040378,38.754679959469,12.8207764327078,-160.367412140575,-22.137037672492,-8.639998539533,0.0700766377793998,23.0376099809591,39.2765375595827,6.64558813860215,-161.801079550262,-24.7016915402973,1.8921514312096,-3.97314367927511,36.0899451654251,47.6438107220242,14.5158413177364,-114.887587009557,-15.7241573389864,4.26453630267352,-2.1612851802659,27.6620667421029,39.4208932382597,10.9456988376731,-80.7875295350304,9.21103876014137,22.3425826172323,4.46104470590584,29.6398739823113,49.7254204010142,14.7564013690643,-113.561999661041,7.59199992613044,23.4014296830163,27.3607482109298,39.4823808140208,52.6649962266875,24.0544236420007,-21.0474899494215,5.14173891478325,-63.0580016525732,48.6187613489762,45.1260872893465,47.1748247862967,-0.151329428904528,-18.5669206041357,-37.7188633751718,51.9840806653233,45.2622106890982,39.3455279278661,52.2693292285963,13.6642346417253,-36.9070716028288
"418",28.0548332504028,9.08417079135432,-90.608545095791,-4.13558960351671,-0.582189838965759,52.3079372894182,36.9961251477575,38.2810725703277,12.4448229805689,-130.62363727847,-15.2240738055063,-24.0010979651893,-18.9531706038107,16.2809342867819,39.7531223805366,9.69896431674789,-169.948063914365,-12.5043890154963,-13.0790743979198,-24.8573910278973,18.5176224926416,39.422996419187,13.0411489587215,-160.36497679185,-23.3742657091269,-9.84590612848457,-0.959379828915632,23.4207819895262,38.4230556466574,7.35078736274575,-165.218971017883,-25.1604153220897,1.06257030135146,-4.20544949304272,36.9308655735347,46.3388915099835,14.7825843766723,-119.318156384228,-16.0776505223965,3.67920380798879,-2.66465459557974,28.920343129508,37.1507922375431,9.69788585262975,-82.8404740097672,9.50781372274251,21.6907288293342,4.42473293377906,29.93536002772,49.0955728118313,15.0099679160056,-115.841042997996,7.47553840140105,22.5409849168081,26.6774044052212,39.9702416670351,53.2994170216029,25.4162733136576,-20.5665468618572,4.65622137090683,-63.2705177840416,48.7675972321642,45.9712866147011,47.9617311486723,3.14368078298577,-15.733543932242,-39.9525655181738,51.9005217390733,45.4218563932485,40.2893017256077,53.1037131134577,14.0837364658082,-35.2422682084738,-35.1776724196739
"419",5.77544057266595,-79.3501039529759,-3.60119073022918,-1.41810852261068,51.9594211592095,36.0696028223096,32.9479654481228,12.5550731274721,-118.110952088109,-13.6172920076519,-20.762887187652,-14.5885014650843,14.9571872283602,39.0738184398084,9.75323058832867,-164.187790614246,-12.0508536868103,-12.6894879671293,-24.9113803322244,15.7551016079661,39.115529924906,12.5208452418696,-162.130146482609,-22.2521998088188,-10.9723789181591,-2.78776268975565,20.8888722098768,38.2377010439862,6.07868696166744,-165.566709968129,-24.3910504960551,1.67877109040544,-4.51108639531442,35.8982966762217,46.3806761259057,13.8281899567346,-115.677402847382,-14.2764998121321,4.23249402954271,-2.60778210690099,27.9601957970639,37.9994356829054,9.38525626088571,-81.8645290966824,10.8158835654914,22.220911849453,4.42124525669678,29.2770816387214,49.9600610208276,15.1665617940543,-109.672066755062,7.93128283732998,23.7996123365463,27.2765391785298,39.2475723811509,53.3607776568341,23.9078204085688,-20.7999095944666,5.78816909597573,-63.2625381213531,48.7390781901492,45.3245140511239,47.2550681664828,0.85340544714042,-16.8748318028576,-36.801768558788,51.8771170901176,45.3603387311508,39.9925334111088,52.7633872907632,13.5875694676185,-36.8405097480459,-31.6809332150897,-29.3397675162632
