"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"375",2021-05-16,11452.2714,11351.34,11266.9758,12280.00635,15924.2301,16846.3665,16094.4345,11349.4599,11263.7898,11436.97995,12234.159,16169.6583,16810.4349,16690.293,11318.9157,11275.065,11436.0687,12236.2947,15903.428625,16832.20095,16585.6815,11479.7169,11360.3985,11444.859,12218.646375,16161.66225,16835.7375,16673.6151,11533.7025,11344.239,11606.5521,12081.96945,15776.7075,16889.85,16678.19835,11384.307,11275.065,11719.755,12040.916625,16143.0885,16960.34025,16673.6151,11300.517,11221.1865,11719.755,12037.0455,15769.377,16999.0866,16690.613625,11104.9515,11162.718,11543.5584,11982.954375,16097.3379,16995.1716,16737.8211,10983.816,11071.9575,11572.4385,11862.7416
"376",2021-05-17,11255.9841,11102.4,12283.8858,15894.1818,16811.81865,16226.1,11027.691,11243.826,11262.13425,12321.5049,16225.429275,16807.4838,16759.44,11027.691,11159.81145,11325.528,12073.0851,15962.123925,16827.6285,16759.44,11027.691,11159.81145,11493.9,12039.6888,16213.3893,16872.55785,16759.44,11019.402,10989.027,11439.8865,11937.764475,15771.98925,16896.994875,16772.457375,10964.754,10888.115175,11472.576075,11844.0279,16198.113375,16924.5585,16785.5625,10748.3733,10750.559625,11480.8743,11819.2986,15623.060625,17060.0175,16837.736625,10486.7505,10700.5545,11457.8388,11720.1141,16071.2505,17108.226,16869.6648,10438.61175,10562.723325,11488.3245,11704.2489,15566.309325
"377",2021-05-18,11631.655125,12397.5225,16193.239875,16797.99465,16418.2977,11133.018675,11450.6433,11358.468,12360.9915,16183.3653,16803.7551,16626.2931,11057.0661,11480.9238,11348.022375,12358.305,16193.820375,16799.6484,16653.735,11133.018675,11509.0254,11407.5324,12358.305,16229.529,16800.984,16659.995625,11139.23475,11510.06625,11506.51845,12222.95535,16194.21525,16846.92,16657.8525,11130.429375,11417.5116,11531.295,12127.40775,16186.4568,16889.85,16667.0865,11048.2146,11383.26075,11539.110825,12085.9578,16173.027,16925.8599,16599.30975,11027.691,11358.05355,11531.295,12066.8823,16166.0151,16927.2099,16691.4,11027.691,11381.16825,11684.5605,12073.62825,16166.0151,16945.8858
"378",2021-05-19,12638.0277,16257.78,17057.784375,16548.03,11688.8778,11822.3577,12238.407,12405.2175,16462.612125,17061.910875,16556.862375,11452.34025,11384.307,11999.5776,12368.2572,16162.805475,16889.85,16665.733125,11237.1759,11412.594,11947.435875,12389.5305,16200.504,16839.88785,16759.44,11064.669525,11291.4945,11962.6029,12206.7675,16113.7926,16956.57375,16759.44,11027.691,11275.065,11910.4965,12174.9129,16132.29075,17037.675,16782.103125,11027.691,11219.617125,11883.1347,12120.810975,16113.7926,17122.266,16793.51805,11027.691,11137.536,11835.847575,12007.0404,16134.0336,17139.39075,16810.78455,10976.0346,11119.690125,11859.54075,12034.98,16091.3871,17177.157,16920.0225
"379",2021-05-20,16095.425625,17093.1195,16034.0445,11788.524,11797.34625,12269.6235,12005.6715,16318.0143,17110.139625,16648.1622,11480.964975,11503.0629,12125.7855,12095.532,16192.096425,16996.533075,16086.191625,11062.2402,11341.053,11892.1878,12037.734,16189.9776,16905.594375,16759.44,11001.8628,11336.716125,11961.945,11998.688625,16133.33925,17120.9025,16653.735,11008.25775,11289.26925,11950.956,11947.5144,16133.33925,17149.374,16784.145,10983.816,11251.9908,11928.456,11974.381875,16113.429,17160.805125,16817.8572,10975.061925,11231.9487,11948.0562,11965.1562,16088.211225,17207.7993,16798.5486,10983.816,11246.9553,11953.084275,11912.4405,16090.630425,17217.576,16848.7317,10978.171875
"380",2021-05-21,17017.975125,16048.697625,11788.524,11665.9188,12121.695,12037.734,16547.7249,17086.653,16612.101,11595.6054,11676.90825,12009.9735,12126.186,16485.4899,16894.39275,16110.363375,11352.4515,11384.307,11784.816,12079.35225,16265.1861,16872.9345,16694.586,11159.3538,11378.73015,11959.7418,12000.5361,16257.78,17006.71275,16463.7,11129.366925,11301.34275,11984.481,11995.327125,16257.78,17089.1739,16728.87465,11082.03075,11329.686,11900.4012,11974.105125,16257.78,17094.4425,16753.4424,11027.691,11280.6135,11897.1261,11899.791,16236.59175,17117.3952,16730.49195,11027.691,11300.31,11900.4012,11973.555,16229.529,17124.98895,16758.2574,11027.691,11320.45875
"381",2021-05-22,16746.426,12243.07305,11947.45725,12477.6315,12184.0416,16652.982375,18725.067,17146.785375,11659.06305,11577.8268,12009.9834,12163.15575,16257.78,17928.488025,16788.562875,11101.2246,11258.541,11794.02975,11969.994375,16215.4035,17260.968375,16759.44,10987.923375,11259.38205,11588.082075,11949.221925,16215.4035,17313.9228,16759.44,11000.69775,11247.0255,11736.19125,11850.72255,16215.4035,17513.6283,16759.44,11005.7535,11274.426,11827.3995,11902.896,16215.4035,17581.8915,16795.458,10999.64925,11279.701125,11822.2155,11903.189625,16203.895875,17598.151125,16774.95375,10989.5859,11275.6455,11796.739875,11903.189625,16203.895875,17628.4755,16778.221875,10998.441,11274.16725,11777.60925
"382",2021-05-23,12798.8055,12330.3411,12603.5046,12315.2859,16523.436375,19536.975,19849.2336,12322.3302,11275.065,12086.6067,11918.853,16213.3326,20592.576,20090.2275,11569.905,11026.0413,12121.5825,11918.853,16206.9282,21452.252625,20138.874075,10503.5832,10650.15,11946.84525,11796.2703,16087.5936,21744.855,20174.5611,10051.29,10428.41475,11899.0485,11725.8003,16027.135875,21769.398,20085.7005,9863.775,10384.78725,11844.5193,11643.4584,15944.383575,21523.8627,19926.9855,9797.085,10384.939125,11819.169,11605.0023,15761.3661,20821.455,19843.1613,9862.10775,10432.808775,11818.8774,11564.1486,15887.0241,20522.6595,19783.078875,9940.6548,10396.3545,11794.26555,11628.3465
"383",2021-05-24,12207.5856,12555.693,12346.911,16690.455,19665.8766,19352.152125,11730.5928,11270.806875,12034.836,11972.5317,16179.2802,21353.076,20220.094125,11244.555,10948.7835,12013.254,11865.9789,16173.027,21583.2771,20120.9346,10329.871275,10537.3593,11926.6533,11785.2597,15973.9668,21746.4345,20111.3496,9957.63375,10391.6709,11819.169,11715.986475,15973.9668,21629.82015,20079.64575,9822.7485,10332.87975,11745.02565,11693.781,15774.2352,20598.73335,19941.071625,9903.68505,10375.2252,11719.5714,11669.9751,15820.5393,19616.805,19536.859125,10066.1913,10380.2391,11721.3885,11684.2878,15871.0995,18555.966,19506.366,10083.7845,10399.4928,11577.270375,11664.72225,15841.996875
"384",2021-05-25,12008.32425,11918.853,16336.4805,19310.265,18750.96,10525.113,10496.1825,11819.169,11768.92875,16170.15825,19081.5327,18413.5275,10441.250325,10409.2965,11686.9689,11744.3439,16066.80675,17949.93075,17133.66,10233.27,10454.373,11540.0862,11637.4923,15947.6877,17506.7055,17003.7225,10363.7466,10383.464925,11481.8391,11665.037475,15842.530125,17080.2945,17118.7425,10459.5975,10477.2744,11432.6289,11676.0096,15868.575,17189.091,17092.998,10462.149,10465.4052,11465.9046,11684.5929,15900.6645,17181.1125,17092.998,10461.0825,10460.9826,11497.2858,11660.68575,15883.5384,17252.67825,17092.998,10458.288,10471.197375,11484.541125,11632.41,15911.5815,17250.5376
"385",2021-05-26,11914.0335,16197.084,19765.03275,19587.9573,10688.4306,10657.764,11922.113925,11796.249375,16117.238925,21444.769125,20112.024375,10247.6502,10458.315,11947.90095,11791.4103,15960.70575,21349.25775,20086.74,10011.456,10360.278,11832.684525,11693.781,16039.908225,21480.462225,20101.5405,9901.44,10358.587125,11819.007,11687.247,15741.385425,21060.0729,19982.45835,9879.489,10440.6021,11796.246,11624.5962,16009.9515,20429.091,19771.250625,10001.9016,10320.1434,11758.8465,11624.7744,15798.618,19678.6476,19595.44305,10058.1075,10436.3505,11746.215,11595.342375,15977.9619,18589.7862,18852.5637,10132.722,10371.181275,11696.976,11595.342375,15770.0565,17435.79945,17620.797375
"386",2021-05-27,16245.5058,18660.594375,19301.2605,10492.67025,10707.0057,11849.78835,11804.9265,16123.7106,18178.533,17225.32275,10293.0264,10478.0088,11588.43375,11799.5157,16019.7291,17188.000875,17109.9405,10225.8018,10456.246125,11482.9263,11705.4693,16042.599,17106.1983,17119.0098,10379.354625,10465.999875,11480.454675,11673.2637,15852.69225,17149.934925,17098.5789,10444.926375,10473.066,11483.325,11693.781,15979.2057,17119.74825,17110.5264,10462.8483,10472.9895,11475.83025,11673.2313,15962.18805,17140.2048,17092.998,10462.8483,10476.4455,11504.84715,11705.7987,15925.329,17155.9674,17092.998,10462.8483,10476.4455,11491.434,11704.5,15911.1405,17149.141125,17092.998,10478.9079
"387",2021-05-28,17951.76,17169.4377,10780.43175,10785.0906,11731.048425,11818.845,15984.6552,17099.5563,16802.143875,10438.203375,10482.4017,11457.331875,11902.617,15285.01725,17102.358,17135.553375,10461.2625,10502.109,11556.756,11733.541875,15966.839475,17316.639,17099.3619,10474.511625,10418.0553,11575.395,11730.18375,15625.818,17299.4364,17096.0004,10446.346575,10469.7279,11547.0225,11709.5886,15954.9183,17346.218625,17092.998,10462.1571,10438.8183,11519.2089,11711.4057,15897.09375,17373.96,17118.787725,10472.0715,10439.5815,11636.4276,11728.11015,15970.5576,17466.686775,17107.9074,10446.346575,10437.8166,11551.0158,11712.0582,15925.329,17512.8318,17096.0004,10473.9831,10410.197625
"388",2021-05-29,19056.582,10677.393,10797.435,11858.778,11834.59275,16019.7291,19895.5467,19554.904575,10470.168,10458.315,11789.67375,11822.982075,15526.242,20429.091,19649.8395,10140.3225,10431.385875,11819.169,11650.5405,15838.2405,20822.1597,19988.56575,10035.1611,10367.665875,11804.7006,11693.781,15642.079425,20524.1004,19830.7467,9951.8382,10431.385875,11819.169,11614.2417,15891.5493,20780.739,20043.1512,9951.8382,10360.7964,11814.426,11683.47375,15658.464375,20449.4805,19830.7467,9957.63375,10427.1003,11819.169,11610.0135,15872.4675,20907.86625,20105.84025,9946.7595,10361.9979,11819.169,11693.781,15649.9398,20524.1004,19857.5523,10022.74425,10414.4886,11819.169
"389",2021-05-30,10485.018,10791.781875,11816.6661,11821.332375,15987.2535,19643.5395,19830.9672,10365.006375,10458.315,11715.292575,11787.1452,15526.242,19459.107225,19652.841,10124.082,10458.315,11643.8445,11647.047375,15925.7637,18141.134625,18777.3525,10111.7133,10420.8039,11639.8818,11653.02585,15670.8486,17373.451725,17936.27955,10202.141025,10476.9207,11525.7951,11586.8826,15925.329,17274.854475,17120.646,10369.173825,10462.3812,11535.542775,11499.4701,15703.659,17298.531,17152.4925,10452.348,10467.1197,11543.2587,11608.781625,15933.2292,17289.477,17137.706625,10448.537625,10466.862525,11549.952,11635.4475,15855.22755,17377.137,17118.610875,10461.879,10421.605125,11578.062375,11635.4475
"390",2021-05-31,10723.2579,11819.169,11816.532,15997.7187,19047.15,19660.1391,10455.8175,10430.61435,11877.109875,11825.879175,15363.57375,18155.6046,18441.19305,10301.2182,10458.3582,11787.240375,11693.781,15664.61025,17695.61235,17144.65575,10306.4265,10455.834375,11536.8597,11609.7327,15580.377,17307.495,17107.78455,10379.38725,10444.568625,11534.994,11684.34585,15589.851975,17300.7945,17132.9769,10463.6115,10499.2848,11548.8666,11650.578975,15723.2718,17423.6886,17099.380125,10438.884,10457.775,11613.4668,11695.5225,15723.2718,17493.580125,17120.9025,10449.7047,10487.142,11547.7326,11684.34585,15670.23435,17467.533225,17092.998,10437.2145,10447.25445,11612.2248,11660.870025,15738.376275
"391",2021-06-01,12177.4455,12006.795375,16067.36025,19054.868625,19715.3676,11586.12525,11844.640125,11994.804,12035.898,15527.0655,19421.95185,19627.191,11244.735,10881.97425,12010.88925,11875.8177,15938.292375,18727.5807,19587.5955,10654.90875,10549.2213,11937.7881,11796.3324,15747.38775,18252.955125,18821.0601,10394.989875,10491.138,11848.77675,11706.256125,15793.245,18124.6977,17924.668875,10310.5764,10479.2103,11647.0458,11625.348825,15778.071,17641.634625,17232.6312,10399.83075,10449.6858,11549.601,11585.59065,15811.21125,17499.915,17140.47615,10470.168,10477.26765,11505.1293,11680.57935,15762.4434,17320.005225,17136.6894,10519.4367,10480.212,11549.952,11680.57935,15845.42115,17641.634625
"392",2021-06-02,13243.2462,16321.2138,19047.15,19745.1729,12973.23,12440.9385,12975.161175,12545.6553,16123.1607,19727.12475,19776.591,12845.500875,11806.803,12557.025,12040.85115,16478.937,19897.8453,19897.3287,12024.6633,10904.162625,12064.554,11918.853,15946.875,19849.77,19795.7376,10783.6317,10837.341,11991.702375,11795.45625,16160.657625,20547.513,19924.0155,10210.924125,10458.315,11947.8483,11748.148875,15704.559,20276.43435,19770.6042,10124.8596,10450.4418,11819.91825,11589.6105,16134.204375,20040.183,19813.662,10051.425,10403.8182,11774.23425,11672.0154,15664.0149,19586.529,19597.6008,10187.775,10477.3203,11803.093875,11567.016,16091.00775,19647.522,19617.0255
"393",2021-06-03,16259.31225,19418.076,19717.8885,12395.7081,12269.64915,12893.6232,12178.690875,15887.626875,19845.729,19716.129,12332.925,11440.906425,12240.153,12031.135875,16206.9282,20429.9055,19986.3882,11398.698,10914.496875,12112.5645,11967.2973,15887.88675,20804.920875,19944.5976,10648.3005,10507.5495,11986.821,11851.50015,16157.3886,21576.4245,20141.530875,10307.3256,10391.0391,11940.3855,11806.7544,15582.0969,21574.773,19834.1109,10166.472675,10440.23625,11857.3254,11693.781,16087.9203,21644.589825,19942.3134,10103.8374,10345.633875,11819.169,11706.5574,15585.048,21338.1018,19770.1236,10084.91175,10430.95725,11819.169,11690.3277,16021.891125,21574.773,19967.1615,10055.3238
"394",2021-06-04,17622.93375,18152.33625,11999.412,11974.932,12360.16125,12057.30675,14070.6792,17149.374,17089.3719,11547.117,11216.178,12035.9925,11930.765625,13701.4389,17143.714125,17034.0822,10994.246775,10921.66875,11721.339,11864.4678,13693.5765,17152.1091,17225.1495,10494.0207,10650.15,11512.2006,11768.3091,13471.326,17217.20475,17144.082,10440.5175,10525.4613,11464.48485,11537.8668,13358.192625,17130.85335,17133.66,10470.168,10507.00545,11481.201225,11529.92475,13075.799625,17163.13995,17129.984625,10490.0985,10519.20675,11462.175,11427.0696,13111.1028,17152.1091,17129.984625,10497.6405,10522.8234,11498.56965,11504.9457,13100.2029,17191.2375,17134.416,10519.5501,10533.225825
"395",2021-06-05,19551.2265,12371.4207,12246.186825,12829.53735,12144.07755,14064.0867,18226.1565,18704.6496,12200.55075,11547.117,12182.7015,11930.045175,13928.6772,17665.93665,17319.3336,11289.027375,10891.7559,11977.7859,11851.7031,13825.0584,17209.94175,16897.8384,10564.0317,10523.995875,11483.323425,11722.69125,13790.93175,17050.3353,17134.689375,10470.168,10542.9195,11469.168,11685.5388,13385.7405,17175.7557,17133.66,10476.111375,10502.109,11491.434,11565,13509.618075,17180.072325,17133.66,10470.168,10495.845,11473.8075,11491.146,13222.7739,17143.143075,17137.949625,10519.44165,10490.148,11491.434,11491.146,13258.9125,17149.374,17146.566,10552.097475,10502.109,11497.027275
"396",2021-06-06,12473.23725,12331.359,12923.0235,12231.9612,14384.358,18551.4975,19576.83735,12501.4635,11616.0354,12236.5944,12064.093875,13996.96875,17749.9035,18738.0135,11547.117,10949.04,11992.9599,11969.3673,13903.87275,17194.082625,17107.2945,10521.1494,10571.7393,11504.30715,11724.06825,13744.50525,17041.130325,17156.7558,10444.923,10574.62425,11463.08625,11625.7545,13281.544125,17141.517,17126.1756,10451.607525,10502.109,11530.121175,11535.3765,13273.1082,17224.236,17127.1233,10453.23225,10493.44065,11506.0635,11491.146,13173.282,17196.306075,17133.66,10470.9915,10487.765925,11516.2398,11537.148375,13201.248375,17210.4966,17133.984,10482.587325,10490.0409,11523.3525,11517.730875
"397",2021-06-07,12156.06825,13146.215625,12188.5965,14269.2138,18613.935,19610.424,11980.9584,11351.691,12290.8923,12061.089,14040.6975,17688.9825,19228.6467,11332.5705,10952.109,12023.7129,11933.01225,13884.928875,17287.28325,17688.70575,10578.9078,10589.8923,11587.3335,11775.51,13813.98975,17249.364,17389.1556,10442.681325,10491.93,11498.7654,11549.5875,13451.9526,17233.643025,17120.9025,10453.3416,10479.9798,11491.434,11543.4882,13270.862475,17171.14275,17121.04425,10480.219875,10502.109,11484.89685,11555.4339,13121.0307,17173.7685,17101.1304,10493.377875,10487.7792,11504.57175,11494.8828,13202.6733,17149.374,17103.1635,10514.63025,10532.56365,11493.9,11532.33315,13113.494325
"398",2021-06-08,15191.9415,12323.466,14283.4095,18719.9073,19617.94215,12366.639,13046.1363,13569.10515,12266.709525,14121.3915,18051.41475,19151.7264,12179.2167,12379.554,12407.0949,12075.5475,14115.1194,17479.3275,17924.976,11807.94645,11256.624,12002.3415,11946.698775,13933.215,17366.985225,16889.85,11132.3052,10837.341,11673.5148,11790.171675,13768.335,17289.477,17110.9314,10488.483,10581.165,11492.0415,11720.73375,13636.49175,17296.2675,17207.285625,10460.8179,10502.109,11482.4979,11563.99875,13438.575,17289.477,17140.47615,10458.288,10483.761825,11484.311625,11568.7035,13470.246,17233.4358,17285.21505,10478.966625,10515.905325,11499.937875,11580.21225,13362.95475,17239.2273
"399",2021-06-09,12198.6567,14194.12545,18405.3231,19507.0815,12246.818625,12906.28755,12858.2595,11980.818,13611.852,17765.0712,18635.265,12021.9174,11947.577625,12151.207125,11904.9534,13933.215,17457.9435,17092.998,11446.3134,10928.2689,11988.084375,11812.5972,13701.12975,17207.313975,17117.3952,10698.7455,10690.8741,11515.52835,11710.21995,13697.29575,17257.374,17161.9344,10447.9929,10537.713,11549.952,11644.3332,13450.046625,17289.87525,17139.411,10466.8227,10527.5673,11502.76815,11568.7035,13383.8784,17240.8221,17147.27475,10482.168825,10513.3005,11522.475,11567.5155,13305.741075,17223.01785,17134.092,10497.6405,10516.793625,11535.671025,11567.5155,13274.3691,17214.849,17163.84465
"400",2021-06-10,14308.1667,18891.1845,19623.1248,12425.788125,13223.07675,13221.8622,12248.3844,14171.790375,18253.863,19445.59305,12202.1775,12333.276,12353.3235,12231.018,14161.68225,17354.8395,18121.7655,11596.3488,11273.7069,12025.77975,11997.997425,13916.903625,17207.3772,16944.957,11212.71795,10837.341,11904.057,11799.4023,13844.3742,17228.32875,17104.9212,10505.0115,10581.165,11537.2431,11733.764625,13624.975125,17290.6515,17160.09975,10446.723225,10516.566825,11478.0375,11602.20375,13378.684275,17197.9209,17171.2143,10470.168,10487.511,11520.747,11556.1107,13427.1513,17236.681875,17153.1243,10496.719125,10482.4017,11506.336875,11528.618625,13383.4185,17196.075,17153.1243,10488.483
"401",2021-06-11,18808.235775,19606.4001,12383.52075,13157.34975,13244.225625,12245.596875,14449.27005,18189.92835,19151.09325,12205.215,12311.352,12420.770625,12240.1395,14392.647,17348.452875,18185.148,11645.639325,11285.8785,12009.9456,12011.4144,14206.1985,17092.998,16892.8686,11029.5405,10839.565125,11812.1571,11790.414,13946.874975,17123.4765,17199.2133,10473.2955,10563.2478,11549.952,11749.7979,13761.34425,17289.477,17149.1877,10421.822475,10502.109,11514.2175,11521.27125,13439.4984,17237.27475,17125.2495,10463.468625,10492.25535,11484.11925,11507.608575,13149.2187,17175.9123,17220.78,10478.0916,10508.9562,11506.0635,11521.27125,13083.5844,17182.6002,17126.8236,10470.168,10509.3189
"402",2021-06-12,19725.147,12229.1829,13159.297125,13340.4975,12278.064375,14387.6736,19627.40025,19725.147,12205.215,12575.169,12467.25,12293.515125,14450.1975,19547.082,19712.46375,11630.25675,11617.64775,12155.7069,12161.745,14333.385375,18770.724,19649.1852,11155.46985,10837.341,11988.97875,11932.0155,14218.804125,17965.8135,19477.351125,10506.6405,10477.512,11607.6222,11729.9367,13895.876025,17303.8275,17767.0854,10438.61175,10501.2558,11467.67085,11540.3724,13534.786125,17175.699,17139.9888,10470.168,10502.109,11470.9635,11475.27675,13196.4552,17205.0912,17155.287,10512.183375,10550.4498,11481.21,11492.6094,13117.92525,17219.4255,17133.66,10506.6405,10556.0658,11467.274625
"403",2021-06-13,12329.701875,12953.52675,12884.7825,12184.245,14295.501675,19524.671325,18931.998375,12326.096025,12180.2373,12239.973,12142.02825,14388.291,18594.424125,18573.62175,11681.241525,11186.2323,12050.5302,12030.0903,14016.483,17736.71175,17157.474,10980.6894,10785.251925,11887.128,11858.985,13848.26625,17318.910375,17133.66,10447.283475,10556.2548,11524.6674,11755.4733,13685.895,17304.4161,17204.8185,10439.7975,10512.801,11484.993375,11491.146,13324.7403,17191.81665,17194.63275,10490.31,10477.925775,11484.89685,11523.8268,13182.4413,17139.4695,17204.78475,10499.2578,10509.2028,11493.9,11491.9722,13107.899925,17160.9597,17136.4167,10497.6405,10505.280375,11466.3708,11459.9853
"404",2021-06-14,12990.91635,13191.51825,12168.4878,14353.554375,19370.451375,18750.96,12181.5657,12169.01475,12231.1539,12185.5482,14392.647,18611.20665,18135.39915,11738.6739,11271.82635,12009.765375,12058.230375,14160.2823,17655.4062,17120.9025,11184.37875,10823.4306,11626.4592,11857.149,13933.215,17195.766075,17104.8969,10492.146,10505.403,11506.0635,11728.995075,13737.3003,17163.0603,17137.659375,10491.6519,10479.599775,11506.0635,11500.9956,13528.701,17233.78815,17123.4945,10495.1925,10482.891075,11482.1928,11508.903225,13348.371375,17149.374,17133.66,10517.48145,10505.6316,11498.1174,11526.50655,13230.1836,17155.5561,17133.66,10524.87675,10505.484,11482.4979,11548.2078,13296.336975
"405",2021-06-15,13555.85625,12321.261,14466.402,19309.63725,19494.67725,12320.4942,13383.20475,12660.1137,12331.68975,14611.705425,19380.4137,19259.0784,12225.6216,12771.2457,12323.0835,12185.3997,14449.24845,18214.3026,18416.1195,11946.5469,11875.3884,11988.0792,12004.054875,14298.4602,17610.615,17206.24725,11541.015,10983.816,11984.4306,11907.4806,14088.41775,17299.4364,17117.8731,10754.127,10743.2721,11575.086975,11864.2671,13933.215,17255.005425,17226.030375,10478.271375,10505.797875,11534.34375,11710.5318,13739.1336,17258.2542,17118.9099,10475.798625,10502.109,11527.769475,11548.2024,13562.235,17235.4122,17095.7196,10499.87475,10487.4876,11491.749,11598.957,13311.123525,17165.1753
"406",2021-06-16,12187.3248,14391.691875,19547.082,19472.7078,12326.0571,13117.965525,12573.36,12243.9762,14579.66385,19636.1145,19509.6411,12275.2755,12597.1011,12230.433,12184.49925,14392.647,19326.67425,19543.15755,11929.2435,11685.576375,12047.37075,12119.514975,14424.6906,18519.593625,19282.89105,11576.932875,11326.455,11998.8,12048.78105,14240.151,17887.9401,18143.186625,11141.350875,10848.459375,11979.09135,11958.48,13933.215,17289.477,17220.3507,10495.342125,10457.008875,11512.743975,11748.1401,13881.89475,17205.105375,17149.374,10425.84075,10431.57015,11506.0635,11565.9486,13248.412875,17201.65275,17106.552,10480.006125,10457.008875,11462.175,11490.1416,13145.04675,17055.4977,17133.66
"407",2021-06-17,14618.529,19547.082,19580.4324,12389.1399,13134.2931,12708.531,12615.05745,14555.1015,19605.5883,19563.409125,12315.834,12698.494875,12558.348,12552.7725,14468.8905,19225.773225,19563.409125,12204.7155,12202.552125,12240.06525,12377.1375,14388.2262,18404.7903,19175.5017,11879.3925,11396.87325,11998.4112,12282.6726,14107.082175,17572.9338,18081.279,11367.3177,11148.5052,11981.390625,12102.4881,13933.215,17173.242,17128.341,11045.730375,10822.2129,11827.5282,11895.093,13819.48695,17239.0518,17309.58525,10519.3863,10560.1725,11522.0655,11742.7293,13762.7865,17214.7905,17133.66,10472.737725,10502.109,11491.146,11515.9509,13451.6295,17102.394,17122.1985,10487.8899
"408",2021-06-18,19722.8925,19590.229125,12600.7389,13311.1728,12892.4838,12608.571375,15731.955,19736.1144,19603.626075,12358.4508,13157.01765,12687.5808,12528.675,15731.955,19776.4524,19624.18725,12264.50025,12570.903,12366.8514,12411.3825,15877.98225,19809.9126,19621.1835,11868.948,11905.2612,12217.1355,12270.98025,15731.955,19834.5132,19655.838,11426.0715,11026.591425,12042.528525,12094.7364,15676.00875,19952.7462,19668.314025,10842.073425,10837.341,11996.262,11918.853,15726.40245,20194.47,19678.941,10408.3704,10502.109,11949.2874,11814.7905,15665.6295,21236.77305,19784.1915,10286.2008,10458.315,11923.976925,11737.6992,15654.627,21445.6113,19781.3025,10141.443,10447.203825
"409",2021-06-19,19527.003,12392.285625,13173.0588,12721.5198,12618.3933,15840.5202,19583.2692,19588.27725,12286.08,12564.423,12545.685,12558.978,16000.898625,19607.3865,19640.2185,11962.873125,11981.705625,12281.733,12427.198875,15831.0117,19612.32615,19621.88685,11599.407,11567.7549,12071.3841,12239.289,15677.0775,19607.3865,19666.3734,11423.74995,11014.180875,12002.715,12096.74475,15649.6698,19683.7929,19655.838,10802.76615,10748.0817,11988.97875,11896.58925,15651.3789,19845.729,19671.813,10461.24045,10498.7907,11850.5781,11775.51,15615.3636,19881.455625,19697.83875,10300.144275,10468.3482,11808.3636,11710.442025,15566.965425,19926.4392,19655.0064,10272.852,10472.03775,11710.929375
"410",2021-06-20,12448.7811,13202.0253,12718.960875,12565.107,15680.52675,19555.9002,19450.36125,12321.261,12812.20425,12502.0665,12382.0335,15693.510375,19578.030075,19469.6406,12158.99325,12408.838875,12346.695,12316.732425,15678.889875,19608.9795,19455.514875,11924.78625,11964.857625,12154.0617,12189.5334,15668.694,19670.2425,19510.551,11395.89,11112.80175,12045.6234,12034.98,15640.948125,19811.2329,19545.61185,10863.4392,10806.159375,11996.235,11892.879675,15731.960625,20063.082375,19612.4571,10444.16835,10488.8889,11950.959375,11786.428125,15680.52675,20819.7459,19678.541625,10262.041875,10456.8651,11883.9879,11693.781,15674.739975,20901.0294,19681.8984,10131.2937,10440.6975,11857.9869,11690.2917
"411",2021-06-21,13474.053,13039.2234,12653.840925,15720.3396,19548.7398,19494.756,13033.4445,13032.322875,12599.2305,12544.011,15740.703,19541.3823,19517.571,12932.2332,12604.060125,12457.2375,12508.6923,15731.955,19526.1516,19498.703625,12468.411,12305.99925,12271.498875,12385.48995,15729.741,19451.5992,19523.1735,12165.255,11875.8204,12112.97175,12272.050125,15725.10375,19470.59775,19534.0572,11685.384,11590.513875,12066.823125,12221.8929,15695.25255,19494.756,19574.827875,11617.4871,11382.23475,11995.1064,12111.9084,15651.2304,19523.5353,19575,11244.735,10874.3778,12011.1642,11918.853,15672.2796,19648.2114,19605.8151,10556.757,10523.6973,11919.6522,11824.6176,15609.9546
"412",2021-06-22,12179.16,12323.7396,15661.5201,19494.756,19496.61,11686.095,11547.117,12179.16,12183.7716,15973.534125,19475.6346,19609.2387,11547.781875,10906.8705,12049.32825,12033.8325,15826.640625,19561.8771,19591.9047,10722.08475,10635.4053,11942.3187,11890.126125,15875.787375,19773.446625,19617.0255,10446.3072,10485.80775,11907.5103,11795.2497,15731.955,19845.729,19617.0255,10367.172,10415.9277,11850.1515,11709.927,15723.082125,19845.729,19608.291,10306.4265,10458.315,11819.169,11693.781,15744.1563,19778.39775,19610.0811,10292.335875,10458.315,11810.3292,11704.208625,15732.5355,19725.147,19597.761,10292.335875,10445.041125,11791.693125,11708.145,15753.3579,19776.48075
