"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60"
"401",2021-06-11,4.96094574506594,-4.63498427054229,-6.44572457325109,-4.30054245829317,-4.93449807233915,5.11816442281644,4.34982100332646,1.33459565864186,1.32254994977219,4.34484821566646,-32.1948780244329,2.25855957372022,8.72259114727792,7.66005141751846,-4.23012232619213,-12.6246596781709,-2.25584840074626,-21.051874796709,-7.39510558873453,11.632575344809,-9.02617677244523,9.98304216910504,23.9329624927076,5.75002275983548,-24.1631879575548,7.69780385683296,12.7812797836444,15.4684921984272,11.4389172790043,-10.4971343326612,19.0006833978962,21.0216289012105,12.0061559404297,28.0282532314408,18.4008931840088,19.1800865523633,6.72447669707719,10.7442674271815,-11.5047307030433,10.1293568452382,14.6469344797701,3.53980304546545,7.81894454211204,5.38471754679212,1.25275604197479,5.94969949953732,11.9308335448137,10.7442263992036,2.22552612872307,2.62795895806931,11.0045599124274,1.55730672102944,-6.50336393277784,14.3908162258411,15.0690431047214,-20.7175992521515,-25.4470775808758,-17.8962484763578,-0.271001078372406,-10.2024361750573
"402",2021-06-12,-7.41567704206,-8.61676753055628,-5.53425728305846,-5.79561582160056,3.93827495257458,2.6291163085473,-1.99374242904208,-1.3232683441662,2.36760160954092,-33.7976282926573,1.42593253574642,7.55942851891273,5.97371453879484,-7.76914288655396,-15.671111377064,-4.39747271979176,-22.5551104117272,-8.34330868399192,10.4794781964892,-11.0468213955837,6.90683796207599,21.8574283711388,3.75046792317558,-25.7413492540391,6.85438375869009,11.6166832530622,13.8790038886458,8.39306418274746,-13.5381029356708,17.2603665697493,19.9948322741352,11.1751277040474,27.0455285400891,16.8446287872605,16.3828168168918,4.13559493796146,8.80257933259653,-12.9866236584397,9.25322158220737,13.4559115311751,1.6743281985691,4.60836974247126,2.7365436131443,-0.921794695854614,4.67274835864493,11.0455901370619,9.47216028448426,0.308631895159275,-0.784569198142681,8.49295243588676,-0.636696581665684,-7.97983170552777,13.5045297831674,13.8334771462177,-23.1162482592982,-29.8707152212652,-21.2508571687149,-2.53225545056393,-11.7615083607936,-24.4691759026002
"403",2021-06-13,-4.40455833739082,-2.52644636288076,-4.05656819988576,5.04202967928602,4.05667326357528,0.337943325248116,3.24803510988814,6.18519133166153,-29.9367577651495,3.08641859813571,8.66234544539401,7.38988190101392,-5.26796826945184,-10.4195132368763,-0.282012129130186,-18.9753716277704,-6.47443680691782,11.5867333810404,-9.33011865230342,9.0996127044308,25.4273897753741,7.57530126419181,-22.0243908439951,8.4985236476407,12.7482582678779,15.2444248066149,10.5823847513915,-8.31894113019399,20.5744729877971,22.3877456519993,12.7784483400283,28.0110138854934,18.1957102397781,18.4098633451897,8.56937756343967,12.4841161889852,-9.56802633994369,10.9272091062118,14.6382697802627,3.31029955254616,6.95341999767791,7.26238874999717,3.18384904049854,7.58994300701287,12.7215497518745,10.7473908611505,2.0060345182432,1.72731742445307,12.7765936268807,3.48864077994204,-4.63836969395148,15.1680091208823,15.0836002071087,-20.9724789362021,-26.5899478615487,-15.5409642100059,1.70250271756909,-8.2648566586319,-22.0269890914777,1.43824994871725
"404",2021-06-14,-0.519879528925432,-2.5858946531992,5.85058657763096,4.64930435435902,1.04013969039623,4.35957239950097,8.79713216635805,-27.3719083846011,4.47446612695166,9.45979652005524,7.98140884328735,-4.50605033333603,-9.13083508439076,2.52393635126237,-16.6070038442137,-4.92943555219782,12.3776074456768,-8.60893196080908,9.77492237786272,26.3112357345027,10.1742040267782,-19.5750321457618,9.84336200427725,13.5473185799456,15.8211274183628,11.2636997080998,-7.015565884728,22.8188119424097,23.958478792535,14.0765916756906,28.6855179313553,18.7692376890899,19.0469977253767,9.6859799488393,14.9690967364136,-7.33251831375435,12.2693637896629,15.4559970811746,4.00805457668474,7.69756987066061,8.41155560001179,5.94616583685056,9.49052677013643,14.0527038231074,11.6210092019014,2.73322022555015,2.5317197492353,13.8729792045759,6.25542841901318,-2.46921585726538,16.4773508355799,15.9323712716331,-20.0502041445978,-25.5300872550254,-14.0681221218518,4.5338562454295,-6.00294400130198,-20.1213855903434,2.44370134459305,-10.9507633024765
"405",2021-06-15,-2.30946042568827,6.03244008960383,4.73378093075129,1.10491079237842,4.45435932472191,8.94712546001831,-26.9401903825705,4.73419457579806,9.63717389876762,8.0656389744726,-4.43475072666372,-9.01970436741658,2.68702348743461,-16.2092358127941,-4.64160363024899,12.5516682693208,-8.50634057163312,9.83896970174902,26.388273640438,10.3270341958205,-19.164549130608,10.0928375998465,13.7214088941149,15.9030892509623,11.3291290257032,-6.90079697573023,22.9522995552874,24.2211583572135,14.3164082426331,28.831053614388,18.8506770252872,19.1089030409723,9.7852648327084,15.1185377549936,-6.95944034122027,12.5163122056496,15.6308044359109,4.1070522034466,7.77066852721741,8.51469232523547,6.11407775304747,9.80706613436755,14.2966678178478,11.8061083875668,2.83631306661423,2.61155294638964,13.9722603876344,6.42537704650971,-2.10866569409038,16.7164009020999,16.110674825658,-19.9195501414713,-25.4238797352038,-13.9336068026764,4.70954650617112,-5.62770966137386,-19.7747686423747,2.65319117339023,-10.8268751077408,-25.1513291387919
"406",2021-06-16,7.12407241063857,5.46310456503558,1.49798607727558,4.72316626327521,9.3719988993768,-26.0172685308552,6.1312953502706,10.6954532093518,8.77899101783495,-4.0085036356242,-8.7008726973372,3.15279781493753,-15.351885357165,-3.09840943875672,13.5840188120943,-7.65320392459827,10.2165453167208,26.611696003368,10.7669403807278,-18.2727027122381,11.4260908768942,14.7480016701963,16.5729389512892,11.7098504720628,-6.56456863786146,23.3394024475878,24.7963256758198,15.5940096220438,29.6844695034297,19.5053372729577,19.4647463244327,10.0788968218991,15.5549935291902,-6.13634335777069,13.8278529069795,16.6503010957376,4.89040014674869,8.18606763275408,8.82243777648602,6.60781689593129,10.5105864815014,15.5884446358341,12.8799244814354,3.63986765274374,3.06036476733065,14.2709868865084,6.92835528897666,-1.30156148972577,17.9784112277242,17.1397485008272,-18.915734033841,-24.8328173284968,-13.5256657659787,5.23275289112076,-4.78184258216712,-17.9501949745759,3.85620258728344,-9.88807242175143,-24.5485839693225,53.5046023118515
"407",2021-06-17,2.09926078854436,-0.730106394500225,3.50820134858566,8.36004665893608,-27.8554047444189,3.90818997832969,6.3176672284952,5.50571165799656,-6.39409379394331,-10.1241820785692,2.03333263273413,-17.0769852986558,-5.5756405194416,9.32495475221226,-11.548348586222,8.12889531680369,25.6257798244501,9.70063855891624,-20.0848462420334,9.26748710302832,10.5238211906316,13.5294772198124,9.62916249273939,-8.03230776032131,22.3935893879058,23.6166573242037,13.5081999683683,26.1819058433563,16.5449455810568,17.5415825453815,8.81003563278472,14.4805781674508,-7.83971103183696,11.66917138792,12.4766587688048,1.36437335978123,5.96490843689283,7.5051926017029,5.38377874301825,9.04211658277571,13.4453871094997,8.49476082435047,0.0390860264089614,0.68504743446388,13.0037516258007,5.67307589856276,-3.00018951282809,15.868499833044,12.9474658940046,-23.3942777787454,-27.9303031724228,-15.2416477395915,3.91873690262549,-6.57620236489341,-21.0237168671285,-1.03305693241119,-14.0587542935272,-27.6774971566087,52.3852175089159,12.1120431590856
"408",2021-06-18,-1.70630726064396,2.82787252252673,7.91906632705714,-28.2447233541397,3.47259416262999,5.61474118336685,4.20461730279989,-7.43445393620761,-10.911026710208,1.55088831236133,-17.4469073244703,-6.06592450468476,8.6353540383807,-13.0929965115415,7.22257087135718,25.0873768690148,9.24586310075151,-20.4779542126944,8.83614346224726,9.8342752033789,12.3253417625507,8.72982009103444,-8.82448342986521,21.9941252712791,23.3579609629724,13.0875523216226,25.6055954769872,15.3763102112704,16.71387232104,8.13285440268449,14.0309522353733,-8.21708034364207,11.2299727694429,11.7845872033172,-0.0244850339131989,5.01291167398846,6.80972748747121,4.87595806743828,8.71364860543865,13.0056628880613,7.76209500923546,-1.37615769077645,-0.328908384714554,12.3415784837015,5.15653746842177,-3.38359693000862,15.4320443541419,12.2418359295629,-25.1507948924223,-29.2473292671878,-16.1294354257966,3.3821955065667,-6.98470069699592,-21.6644908885948,-1.86195432510243,-15.691137909771,-29.002785966176,51.8137940719903,11.6118042791011,3.81891223663437
"409",2021-06-19,3.66266937602985,8.58097524698802,-27.7464233629331,3.73469987064275,5.99709631145494,4.78044246358498,-6.27297225148851,-9.94945538373162,2.26747180283231,-16.9788486389803,-5.76678512350296,9.01476676440104,-12.4030766448503,8.23232144417707,25.742734621783,9.91458877301481,-19.9858751142922,9.10275935398889,10.217819354594,12.8680017203353,9.72976323434824,-7.86394009343132,22.5758787380245,23.6785460173749,13.3507364813681,25.9295186309217,15.9075797290314,17.6323442928504,8.95088392183959,14.6797221466846,-7.75382686486246,11.5079160877693,12.1774841823012,0.612283178577952,6.06724375086486,7.64677560566184,5.60220736615155,9.1133073081764,13.2869399717217,8.18204395178272,-0.721898241436248,0.791901235947814,13.1357209426072,5.88896149716585,-2.92097693260473,15.7140664866905,12.6500258471278,-24.3321833325832,-27.7942339649135,-15.0684071355334,4.13674519294725,-6.49568099323568,-21.246476783678,-1.3782024124512,-14.9243607948767,-27.5432569950513,52.4951988944328,12.3097455698495,4.26774200565739,6.2767213345114
"410",2021-06-20,6.58474422069409,-29.6812049858233,2.90689171817588,5.42450078692843,4.00350711294834,-7.56419860814217,-12.6281915113712,0.116683185963131,-18.7727965760318,-6.69889717718152,8.43998112868773,-13.3433408212309,7.10051959915155,23.9220063704113,7.91677697651767,-21.8486349493297,8.28238919829705,9.63047028454981,12.1213056573445,8.59995250073793,-10.5254378236339,20.84575904555,22.4793070265136,12.5504172978387,25.4284295932924,15.1698176315936,16.5864642542565,6.69017828088401,12.7587936561762,-9.46713426674496,10.6720111312433,11.5638974683019,-0.279789503748665,4.85749859093547,5.33942213515502,3.46109136517182,7.65126358973894,12.449756035817,7.52032366103206,-1.64623225357466,-0.503687111583955,10.9521220159603,3.73865834945978,-4.595681310593,14.8828409452006,12.0013936840292,-25.4981045421205,-29.4861129500664,-17.9786793243599,1.93049698767059,-8.24818810031809,-22.4671981915711,-2.15304499649019,-16.0249724577533,-29.2546595631387,50.6330851558608,10.2771085089974,2.67479446861511,5.31389790122301,12.6162963327919
"411",2021-06-21,-33.9161095017191,0.613741811074442,4.13710762634919,3.10008722758578,-8.8253017800599,-14.7674670279045,-4.40879163754886,-22.6832339667701,-9.25085292796761,7.16262063660153,-14.4475554969565,5.98319495707826,22.4549660008426,3.72390686116998,-25.8927775557147,6.0614439135553,8.33930531885236,11.2362249687382,7.47307911982195,-12.6885804371711,17.2237721935386,19.8858581999379,10.4069304609047,24.3380442002633,14.2876495997209,15.5329885991761,4.83719691823487,8.74718480318184,-13.1582352613166,8.4561744122023,10.2414003542725,-1.35529589699425,3.62741557014807,3.4325626706176,-0.999642945787991,4.5131097120919,10.2523676349069,6.10682170429769,-2.76933643177763,-1.83304245674852,9.13297423858721,-0.7307094975393,-8.17737221155479,12.7217111484874,10.6275051185497,-26.9252094545793,-31.2372595963382,-20.4223101887962,-2.64461666960553,-11.9831572362348,-25.6121608286125,-3.78123951710571,-17.3815620549847,-31.0408979917632,49.0554532506746,6.07150106478405,-0.708545591674695,2.85503547538528,11.19517738873,-20.4512305877783
"412",2021-06-22,13.946605985779,13.7033408871775,8.03852036015757,-5.07510928165809,-8.90000131684226,4.90424787250896,-2.3257587496958,5.51239837511007,16.5342521132008,-8.46517883303545,9.34305033838033,26.5147522025774,12.4268002897265,-4.89812688952634,18.8469899705273,17.6973445464658,15.9913314116965,10.897089180119,-6.65117689141785,24.804734367458,33.3124205075437,22.687747964907,32.1489119870987,18.9898414912636,18.7653025622832,10.051278699789,17.2121548378059,5.89938817118943,21.0924663833571,19.6090662649664,4.33492231591068,7.43622561041952,8.84029440085185,8.4878287356124,20.6727916191849,22.726564647734,16.0114777942013,3.13105838768723,2.31861736762827,14.3306757579489,8.84870505290253,10.2181424726751,24.9356871033654,20.1549932797651,-19.4774583427896,-25.7239873154517,-13.3901029816777,7.23541357745745,7.15037123558013,-7.91486425240415,7.39728004228353,-10.346375001007,-25.3741838199201,53.622408571579,15.2203530725188,16.5799144307387,16.6329664804887,20.8582909952151,-13.0817431296778,-18.9253534852735
"413",2021-06-23,6.88663583774301,3.37680518205175,-7.79349405709407,-10.9082932168107,1.88823590694593,-7.58915411553097,-4.05393872322974,9.88774778811475,-14.0372986557604,6.93577148470942,25.1076833893121,9.58160656473713,-10.3690396734515,10.5844029884752,11.0910230233174,11.6186777943151,8.47044189295629,-8.76830896981726,22.3038332678547,29.7867995925984,14.7722501433667,26.6595608989098,14.7185903957935,16.4978483545273,8.20267677395116,14.3953882432904,0.857732001774606,12.9689273156974,13.0544368904371,-0.773309239184443,4.78998665863555,6.90316169628596,5.30459009749522,16.3666496932502,14.7276187686451,9.11070942375738,-2.10630923775243,-0.539727329890093,12.4506216501536,5.60903453766719,5.28141682329414,17.1231686804356,13.5446764382957,-26.0168671797786,-29.4873260091577,-15.9570914705118,3.8685749813116,1.98005551650393,-19.2069326149568,-0.326978123760358,-16.4593123232005,-29.2109558941141,51.94231213943,12.0798436595137,11.8766489222958,7.86293081366256,14.2077124086502,-19.421048154758,-22.6441064103142,-24.933134986479
"414",2021-06-24,0.158862027254947,-10.1612332604346,-12.2996114635214,0.913052519505258,-9.16900041084359,-6.48583387703536,5.70477625446611,-17.8673244934888,4.86397400643108,24.1440977362107,8.64917403549294,-12.0288583090513,8.46585822140182,6.94194364738422,8.62552871733086,6.40576736033219,-10.2025755285804,21.47381499228,28.7061242658497,12.725655973406,23.2189600323556,11.8065884704382,14.5896687861366,6.96293079728249,13.4493788279051,-0.702936930806591,10.8513287085188,8.95425719983925,-4.24235212103852,2.58632897320708,5.61630793478611,4.22349089768174,15.0209928167494,12.625814376537,4.8023364946919,-5.64956122341616,-2.89613575823113,11.2127667664632,4.49711337468018,3.72461148496914,15.0543081729694,9.42542541354019,-30.4246774934504,-32.5599231425264,-17.6331169002989,2.70144031302015,0.335259120440006,-22.2200546022626,-5.13151373137662,-20.5648836309512,-32.3145142766958,50.8434066288372,10.9808529870561,10.3677728562718,5.50531562134749,10.0784669173182,-23.6637913642607,-25.6254270886344,-26.8171123901999,-0.577533092954787
"415",2021-06-25,-10.2429097904319,-12.3617659037518,0.877764175311132,-9.19620547479087,-6.52424164095592,5.6508571043751,-17.9855498083006,4.79296176874313,24.1016954464491,8.61602709074963,-12.0575688433973,8.43224263991872,6.88818909123798,8.5334817232405,6.33543927950707,-10.2647825130796,21.4447974239154,28.687352103001,12.6930355769023,23.1741623721214,11.7173656544198,14.5250656019532,6.9099041832476,13.4168221123114,-0.730155788047147,10.8174298164104,8.90061147422822,-4.34825959847697,2.5121637726997,5.56199918621158,4.18683277889917,14.9974345697382,12.5920271783988,4.7456979680506,-5.75735174107855,-2.97498354774303,11.1611959226229,4.45993475086954,3.69725822577255,15.0209158735423,9.37102026061403,-30.5583035269186,-32.6621551433658,-17.7020791636963,2.66292963083043,0.306260588345351,-22.2688779523826,-5.19525994658397,-20.6889227839849,-32.4172072527647,50.8016309182379,10.9450437066078,10.3410836756294,5.46696935261518,10.0234350390636,-23.7915456799766,-25.7235441225514,-26.8928241500615,-0.61863826766785,3.10148103873597
"416",2021-06-26,-6.95996205667338,4.79618598365079,-6.7799211369182,-4.85839283939734,7.80713009007611,-14.0538115960569,10.4501453270746,27.781807043307,12.2723350973198,-9.51653615913906,9.91591170599909,9.06643879502309,11.6246672678021,11.9362171407531,-4.87305477093784,24.6252188558911,30.3432650586048,14.1566292318244,25.0125995803147,14.7423897180166,19.6681926879363,11.4998917040715,16.9632228160019,1.6632911626888,12.3621338236102,11.1291132408762,-0.724019442295705,8.41456141769098,10.256911488891,8.15632285297803,17.0628046375567,14.1543408164332,7.12620938872511,-2.03504613597685,3.29799707757027,15.6137879272193,8.46273504692643,6.08853393932588,16.5865014426568,11.6835464225668,-25.9027549044715,-24.5314433885917,-11.7553018392926,6.78620142225068,2.83452165625686,-19.9495735571979,-2.45615921033869,-16.3298167588173,-24.2524957858783,54.622952842447,14.7585652961743,12.662011501617,7.31140064410696,12.4129162903449,-19.2637505370263,-17.9251712111577,-20.3797393814963,3.7362062669388,5.66043672333679,-3.50667715505045
"417",2021-06-27,8.3915615086236,-3.92962432695094,-3.30816502216698,8.7553521168248,-12.4671634795389,12.3513706267095,30.7793495606086,15.6103431293717,-6.55763584573998,11.2803912001993,10.0364995136763,12.8847422925603,13.833063598,-0.493134499161259,27.5145409955041,32.2477176140116,15.4878161106956,25.8410482286825,15.9874203404562,21.4231780552031,15.2187017594023,20.1696304772438,4.38341384414385,13.7525380578754,12.1444957399595,0.781426775736005,10.4434230182866,14.0508821899691,11.7285260003323,19.3834045634214,15.546868888384,8.22215968110054,-0.475184250556559,5.46966862587359,19.2027805711278,12.0485239646594,8.74596989411361,17.9690871107919,12.7586275835106,-23.9352755400399,-21.6970078851838,-6.97392306279259,10.4635019373811,5.61466560268284,-17.9192200127486,-1.17102102141496,-14.4726494522299,-21.3868588974069,57.684747444238,18.1448614747391,15.1883410410912,8.91271317802997,13.5437699753844,-17.3196770939982,-15.1699665709177,-15.1685650906643,7.58678912297903,8.41869598231818,-1.68250380517571,-5.09620482102683
"418",2021-06-28,-8.48797909064406,-6.37386963155759,7.23250562902937,-13.7303076511535,11.0229947666268,29.040312083781,10.7698060713895,-11.2677136572499,8.61387054890254,8.4970806700382,11.8705508623268,12.4944594489679,-3.0545970325902,23.3350975088607,29.2298445125174,12.9157759392495,24.5409616701723,14.9750115795879,20.1727958431064,13.0268211521021,15.5428500060596,0.0919680327511503,11.0952145515203,10.5676467540939,-0.454583626213187,8.98461113906728,11.797607263124,6.58625819918037,15.737972518559,12.9131879073677,6.5368414139472,-1.76752492103264,3.89438960105591,17.0553482934053,6.89882587855266,4.58885037491067,15.380356985738,11.1206228713613,-25.5793044324393,-23.7704649775224,-9.85562554807399,5.19455020306044,1.28331292868726,-21.6842715722652,-3.1120718133978,-16.0370649468742,-23.5002134649979,55.8266494555995,13.3038392368847,11.2680644286361,5.9707373013675,11.849753419743,-18.9698365636861,-17.2177955057524,-18.3535558754747,2.09423803927732,4.15511502291359,-5.00407082906389,-7.19811172215777,2.26028775215888
"419",2021-06-29,-2.307846513065,9.82734190701644,-12.0630525700787,11.866097653275,30.0540265914524,13.1344787346083,-5.76032058397402,12.1345026904306,11.0877282212673,13.1948959240538,13.3552225221097,-1.54578332497063,25.3936858537538,32.7512311616338,16.2967506474456,26.7029367267764,16.2837841096302,20.9867233806812,14.3309247559533,17.8401299973088,5.0891929280832,14.5733566271596,13.1600941333625,1.12821306926561,9.94517676664279,13.151162445162,9.15954125581499,19.974441673477,16.3460237819679,9.2774334800139,-0.127243253224003,4.94290037072575,18.3572496916431,9.49557253837966,9.41048271425055,18.7409044787742,13.7564028723055,-23.5100601863283,-22.376258692867,-8.0930603963148,7.8712963013043,6.29735467276893,-16.8160290174599,-0.0200673559171006,-14.0835398260101,-22.0654743825316,56.9783463756989,15.7811376100355,15.7976633219921,9.76005799071263,14.5221280922555,-16.9245961936487,-15.8148676975614,-16.3727675639424,4.92497524784722,9.07224352608762,-0.74193188559602,-3.9131721935031,3.97516115756232,5.92168240721503
"420",2021-06-30,10.8449433038459,-11.2334342234223,12.211754564868,30.252035403886,13.5434339774123,-4.95973644375129,13.3856583859562,12.0991997050362,13.846109940013,13.7039191603383,-1.24741198563269,25.7535390359775,33.2673388547821,17.4953887655111,27.5434077694257,16.9200647304628,21.3127711264306,14.5918046073149,18.2458410230015,5.82748467356272,15.8035353747064,14.1636834493803,1.88936881758021,10.3259393159083,13.4248770954165,9.61847142776336,20.6052335674001,17.5573675103766,10.3340316866228,0.653341497199642,5.35443332852619,18.6232051264288,9.96305570343798,10.1338735118975,19.9240441377482,14.7685360562043,-22.5351952269397,-21.8341182043369,-7.72954337376724,8.35753903810117,7.05520045942586,-15.1059056441476,1.16262999916425,-13.1720537838723,-21.5124581326044,57.2194004813264,16.2350543156984,16.4872469300191,11.0882565016733,15.5404293219018,-15.9791622532658,-15.278591553619,-15.9570276673555,5.44797438332887,9.8261131811514,0.748775048443537,-2.6661028427381,4.76080046398386,6.36667583763485,0.0692951649489897
"421",2021-07-01,-17.2969294555174,9.04048481906266,28.8124238783904,12.1169699270922,-7.52590936828983,10.0398301145334,5.47413457347328,9.10921747256527,10.5442746463028,-3.39080734595997,24.4832246285636,31.5968362942887,14.264491146548,22.0514951367395,12.3132509336353,18.3932955042564,12.73866490142,16.7974888093079,3.41544187817902,12.4618840125627,7.62119451136745,-3.59671545683253,6.95518528852967,11.5009243188552,7.96278869903286,18.5258869779031,14.2419642305156,3.46170105449147,-4.948084903436,1.75089440508172,16.7721795768802,8.25972723269926,7.72872725247074,16.6619058663173,8.20013688291739,-29.5008711256088,-26.5317444826394,-10.2361683031621,6.56923972520448,4.51463421098807,-19.8550508775325,-6.49585900864315,-19.657766723641,-26.2562485294241,55.5814051508207,14.5508614856572,14.1571179738136,7.37376210572269,8.96062987623981,-22.6791593005211,-19.8344014477708,-18.7753169269342,3.49121281514512,7.25924924764571,-3.44888635036407,-10.7071515458066,-0.784785290320771,2.62144005859371,-2.41099478442775,2.52290489586649
"422",2021-07-02,15.4088373413354,32.4833890700078,15.2086946920254,-4.82702206618985,13.0435170799537,10.4517840970799,17.8472628731162,16.880608804344,2.03334641818803,27.2210612205214,33.389763687713,17.2168922335223,26.2313472249049,20.8100956879856,24.240200030904,17.3943287574162,19.9027112258112,6.05355802869934,15.5673796726384,12.6633240490955,6.52037572150561,13.6971148572024,16.301026439107,11.4951649935715,20.8404578500301,17.3728626439638,8.82271867145428,5.38019270245945,8.94930210873761,21.3597287983923,11.8771064335554,10.4502817767615,19.7899208415721,13.3848029403952,-16.6589934455214,-17.1593783955879,-4.06324112374544,10.3507329980991,7.43396854391757,-15.23432634599,-0.381158177126807,-7.70251002884724,-16.8031811165922,59.6054796750487,18.0977940450171,16.8735525115396,11.0384578436168,14.2728364680201,-10.3307324102595,-10.7666055235525,-11.917469590175,7.59644438918629,10.2925363954085,0.747966772782998,-4.14463225576733,9.43449276269823,10.0673209895866,3.59048202728137,6.7688301162205,24.1318286086097
"423",2021-07-03,26.4641768149888,8.92858340677872,-9.16184781195636,10.6627424852518,6.86994148723321,12.655886394856,7.52557665673984,-6.80542128003098,21.7427868895411,30.5502817903425,14.8445798811339,23.1882713762007,15.7145595624385,15.6360781476071,9.85328060582542,13.7773267366145,1.92950003714169,13.0404148611299,8.95167027762581,0.397890550030421,3.80763496296713,8.57107915652605,4.62098279255412,17.2655132677369,14.7953539947703,4.83471768027702,-0.925336396958055,-1.57682065983011,14.0135045576586,4.92770192622537,6.29353724136804,17.1867743128868,9.48937454679194,-24.5663405864722,-30.8227165909712,-13.8945089798844,3.17474551018126,3.02142384138487,-19.1186245949608,-5.01909571399293,-15.1252115495519,-30.5432078936464,53.2606197430014,11.4453285811271,12.8075078959593,7.92874514209228,10.2070549684263,-18.059539831275,-23.9083907254346,-22.7266890155183,-0.0174755066909461,5.79345345376986,-2.84474070636772,-9.21077100218887,2.98804808574147,-0.693267140150757,-5.8221535175973,-1.02225747285236,20.2332800088159,13.5525530064261
"424",2021-07-04,-8.6694434577787,-24.1032439421088,3.92598782749219,1.95240673171343,6.44977140552874,-2.33996449847509,-30.1718508512989,6.49572982210895,20.9236437667527,8.26470043111686,18.9857929777099,9.57553163639301,6.49865870706547,-10.0042980933983,-3.1590870432271,-11.834178813933,6.16009178335335,3.79740399469022,-7.03357735243466,-6.76689305256391,-11.7063137138195,-14.2654852681102,5.5115080213513,7.89685368185523,-0.732402607888944,-8.63400553165852,-12.9075675819683,-5.18583412170301,-14.0485506839454,-7.18013824556941,10.329992398388,4.02439770249445,-34.3001288450297,-45.6268931067671,-39.4958155215281,-16.3041919831453,-11.0885567923829,-29.1989020053951,-11.5565478573162,-24.3232693969115,-45.525894062271,36.8359698591045,-6.50906709379314,-0.0271193964870201,-0.0300033817087865,4.45026190199241,-27.6984177776058,-38.3285785629553,-50.6800690961894,-20.452791542719,-8.2334179863685,-11.9208205586331,-16.4148352449111,-5.10137054017678,-12.573066605722,-30.0829720945302,-21.8208060657109,8.22166378768037,5.76784132204716,15.1090489667227
"425",2021-07-05,-19.0176173788158,6.74709849702062,3.59748554193437,7.53023114069989,-0.805106518481209,-27.1292693394467,11.2825192837826,24.1875088162784,10.9901441834441,20.3776368878013,10.6562561124725,7.93475959723979,-7.39605486352168,2.14807251305048,-7.18532102038223,8.98032062264357,5.48856337695407,-5.71158315841354,-5.0886336064394,-9.02025673740276,-8.35812273143715,9.466992915247,10.696349651092,1.0782756862118,-7.24912304556765,-11.0923567116278,-2.62144715279427,-8.12373654609619,-2.66211852919186,13.0859764210309,5.78730329297027,-32.5350830554875,-43.2337584350716,-36.0485891543212,-10.2330610529609,-6.37356500697569,-25.1844088689212,-9.46390206368236,-22.6406220347203,-43.082800100695,39.0622363007137,-0.922650744582723,4.24725815708406,3.1117027120926,6.27967784912213,-25.9203564335874,-35.9574730078016,-46.8568976370997,-14.1050441172526,-3.57727246625978,-8.36832910566177,-14.141120555834,-3.59726827766583,-10.6038731273091,-26.7396970251031,-15.3707397555718,12.1961663361284,8.79011732934845,16.7995200105459,-6.41862340128167
"426",2021-07-06,14.2391211525583,9.19434254547904,10.3912981532718,1.12087048411398,-23.5989431147613,15.9284801624642,31.9678546738064,18.1903962672872,25.052194607493,13.4861401666108,9.75978335191361,-4.33954938344986,7.33792766557985,3.86316080325923,16.3931084877877,11.0984554736113,-2.28621516501373,-2.93046417716586,-5.84261810987384,-2.53893609127723,18.8397602848792,18.0181327453262,7.01359888597081,-3.6962622537826,-8.73203211021564,0.439847091374016,-2.24565011789737,8.01242905274019,20.2590366473987,11.5003165471277,-28.0491870155111,-40.0893823290014,-31.8975689860122,-4.16788310022971,4.73444872638545,-14.7852481108246,-2.75652178334867,-18.4019075488767,-39.8411926303427,41.7479085699347,4.69614277377326,14.28885377501,11.212356646938,12.0815416842252,-21.4787787604054,-32.7822294178774,-42.1777122088608,-7.67829759986516,7.3308615968329,0.7500977004741,-7.00346598321756,0.130103699367957,-7.94379905984001,-22.6164938357331,-8.79830788867657,21.4819790133835,16.5133135288714,22.054232673155,-2.51500287895814,-15.5984616953578
"427",2021-07-07,2.04801209021912,5.91058225050861,-1.36322993643647,-25.8403021057273,13.3385758811339,28.4308939957054,9.73328370792089,19.110399003553,9.1044159753851,7.43360523770863,-6.30146868883116,4.41607291006335,-1.19989386337453,7.70859280794137,3.99907814981384,-7.53241168574471,-5.65094474374361,-7.90334957449832,-5.84628362455313,14.5109344968078,9.46172509990055,-0.465461304654391,-9.08103882618141,-11.676560576083,-1.56467952922684,-5.61695451510911,3.04466622146341,11.8970394258948,4.33143691644512,-34.780046461523,-43.973868276077,-34.6404342456585,-7.67694240227791,-0.473621607620477,-26.8788188496147,-11.138897817138,-24.7006851318889,-43.8091015843028,39.9678946182217,1.41801659089969,9.54648728386232,1.81412205196609,4.85961644827621,-28.0178987501042,-36.6352959187617,-45.3214587110012,-11.4580928678873,2.14261630570435,-9.80433172480092,-15.8536794450597,-5.3085924193463,-11.145336076435,-25.4079608601482,-12.6938231409447,17.034683806469,7.59426068810391,15.5634065941178,-8.16191930185771,-19.1009216498375,-13.062264726765
