"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"177",2019-02-26,11598.3506981445,12286.9415444938,19621.3650038628,32909.258100646,27122.9214364709,10640.6677648612,11075.0817154896,11738.6354155497,12435.5549264482,19858.6899232682,33307.3031410847,27450.9794050516,10769.369087079,11209.037374284,11880.6169088544,12585.9658214139,20098.8853421194,33710.1626277723,27783.0053101617,10899.6270813691,11344.6132575591,12024.3157009529,12738.195970724,20341.985979767,34117.8947925428,28119.0471449053,11031.4605760381,11481.8289623027,12169.752562969,12892.2673786778,20588.0269755001,34530.5585715575,28459.1534828745,11164.888627125,11620.7043225321,12316.9485172576,13048.2023157219,20837.0438936256,34948.2136138241,28803.3734851699,11299.9305211564,11761.259412162,12465.9248404442,13206.023321669,21089.0727286086,35370.9202898188,29151.756907507,11436.6057779335,11903.5145479054,12616.7030664998,13365.7532089558,21344.1499102759,35798.7397002126,29504.354107408,11574.9341533541,12047.490292211,12769.3049898537,13527.4150659409,21602.3123090812,36231.7336847032,29861.2160514812,11714.9356422681,12193.2074562346,12923.7526685439,13691.0322602419,21863.5972414349,36669.9648309535,30222.3943227874,11856.6304813679,12340.6871028481,13080.0684274054,13856.6284421129,22128.042475098,37113.4964836388
"178",2019-02-27,12234.3828801993,19530.0070975277,32744.8782624074,26976.3838259254,10577.7443651267,11006.9233924166,11652.9811012365,12347.6678592925,19710.8463329349,33048.081365146,27226.1732192815,10675.6896036395,11108.8426390677,11760.8825567782,12462.0018072315,19893.3600597491,33354.0919946304,27478.2755520382,10774.5417717788,11211.7056129047,11869.7831321165,12577.3944370043,20077.5637830208,33662.9361473177,27732.712240992,10874.3092673123,11315.5210524242,11979.6920786592,12693.8555515366,20263.4731513702,33974.6400603805,27989.50490125,10975.0005657672,11420.2977770376,12090.6187334782,12811.3950445254,20451.1039583172,34289.2302139361,28248.6753480652,11076.6242211502,11526.04468782,12202.5725201022,12930.0229012785,20640.4721436224,34606.7333332963,28510.2455986904,11179.1888666746,11632.7707682667,12315.562949318,13049.7491995634,20831.5937946417,34927.1763912371,28774.2378742483,11282.7032154932,11740.485085056,12429.5996199778,13170.5841104633,21024.4851476927,35250.5866102904,29040.6746016197,11387.1760614388,11849.1967888198,12544.6922198151,13292.5378992412,21219.1625894342,35576.9914650572,29309.5784153481,11492.6162797713,11958.9151149208,12660.8505262674,13415.6209262118,21415.6426582582,35906.4186845407,29580.972159563
"179",2019-02-28,19695.9386537488,33049.0274140138,27246.5688827644,10693.7822145315,11133.5201774463,11795.9216206228,12527.2933224544,19989.7212087097,33541.9832402554,27652.9758462006,10853.289548323,11299.5865965664,11971.868350187,12714.1491156062,20287.8857934442,34042.2919438927,28065.4447332736,11015.1760767739,11468.1300449747,12150.4394827136,12903.7920301684,20590.4977698487,34550.0631996738,28484.0659630004,11179.4772877021,11639.1874697802,12331.6741635217,13096.2636385518,20897.6234747509,35065.4083182436,28908.9313030786,11346.2291982582,11812.7963691911,12515.6121218183,13291.6061332565,21209.3302344516,35588.4402705452,29340.1338900034,11515.4683628208,11988.9948007349,12702.2936794067,13489.8623361219,21525.6863794835,36119.2737125839,29777.7682494839,11687.2318810097,12167.8213896013,12891.7597595262,13691.0757077132,21846.7612595907,36658.0250105626,30221.9303171649,11861.5574058189,12349.3153371094,13084.0518958228,13895.290356849,22172.6252589307,37204.8122663897,30672.7174596572,12038.4831518703,12533.5164293007,13279.2122414539,14102.5510502703,22503.3498115033,37759.7553435698,31130.2284958817,12218.0479037912,12720.4650456614,13477.2835783293,14312.9032224541,22839.0074168109,38322.9758934785,31594.5637187322,12400.2910247164
"180",2019-03-01,32229.9252151318,26471.4494128706,10405.9555846953,10883.096630396,11446.9245419691,12016.802077603,18959.171927288,31685.8423819355,26024.577100905,10230.2895923343,10699.3758799105,11253.6856469171,11813.9429125041,18639.1165778449,31150.9443708386,25585.24857168,10057.5890691819,10518.7565733711,11063.7088744051,11614.5082725491,18324.4641767532,30625.0761301619,25153.3364763837,9887.80395428147,10341.1863543917,10876.9391555843,11418.4403473234,18015.1235152548,30108.0852256987,24728.7156160168,9720.88503177001,10166.6137504296,10693.3223512395,11225.6823023269,17711.0049243138,29599.8217965294,24311.2629051011,9556.78391661205,9994.98815786545,10512.8052360955,11036.1782624992,17412.0202486233,29100.1385115803,23900.8573360005,9395.4530405741,9826.25982733425,10335.3354833884,10849.8732960235,17118.0828210523,28608.8905269169,23497.3799438442,9236.84563843599,9660.37984930474,10160.8616496981,10666.7133984029,16829.1074375229,28125.9354437578,23100.7137720427,9080.91573443492,9497.3001399018,9989.33316003575,10486.6454768065,16545.0103323123,27651.133267197,22710.7438383847,8927.61812893851,9336.97342696835,9820.70029318373,10309.617334679,16265.7091537716,27184.3463656239,22327.3571017074,8776.90838534262,9179.35323636244
"181",2019-03-02,25746.908893897,10120.9778710841,10585.2274873143,11133.6848688512,11688.0188074673,18440.4945810627,30785.8511177335,25285.2460966537,9939.50059262482,10395.4258396141,10934.0489389087,11478.4432238847,18109.8416725552,30233.836031142,24831.8612849052,9761.2773478189,10209.027488207,10737.9926418544,11272.6254991793,17785.1176368025,29691.7190193076,24386.6060277094,9586.2497892241,10025.9714092515,10545.4517919898,11070.4982519174,17466.2161643444,29159.322601784,23949.3345556109,9414.36061561479,9846.19767311291,10356.3633545177,10871.9953088683,17153.0328519352,28636.4724804924,23519.9037129174,9245.55355322245,9669.64742474281,10170.6654249053,10677.0516833405,16845.4651683634,28122.9974826585,23098.1729108337,9079.77333731252,9496.26286441132,9988.29720861817,10485.6035539066,16543.4124208845,27618.7295047736,22684.0040814349,8916.96569409161,9325.98722878421,9809.19900121661,10297.5882435084,16246.775722256,27123.5034575606,22277.2616324648,8757.07732293912,9158.76477233947,9633.31216880966,10112.9441989379,15955.4579583632,26637.1572119255,21877.8124029457,8600.05587895748,8994.54074911726,9460.5791288592,9931.6109706856,15669.3637564257,26159.5315458797,21485.5256195835,8445.84995583521,8833.26139479676,9290.94333132833
"182",2019-03-03,10355.2489407864,10830.4391142245,11391.6737611629,11958.9088451688,18867.9397144894,31499.2884474708,25894.2363457822,10178.5266400492,10645.6072353189,11197.2638722426,11754.8185429936,18545.9401434909,30961.7227396976,25452.3262527438,10004.8202756508,10463.9296905174,11006.1717753959,11554.2112384716,18229.4358054268,30433.3311086866,25017.9577812353,9834.07837773163,10285.3526480692,10818.3408493043,11357.0274908917,17918.3329188523,29913.9569899784,24591.0022262189,9666.25035481489,10109.8231949142,10633.7154389467,11163.2088739562,17612.5393027932,29403.446491037,24171.3330791321,9501.28647881607,9937.28932100464,10452.2408391083,10972.6979584682,17311.9643494326,28901.6483456508,23758.825990403,9339.13787030833,9767.69990389441,10273.8632781719,10785.4382953153,17016.5189972632,28408.4138691117,23353.3587326047,9179.75648403935,9601.00469359117,10098.5299021845,10601.374398744,16726.1157046982,27923.5969141594,22954.8111642394,9023.09509469535,9437.15429766707,9926.18875919678,10420.4517299182,16440.6684241322,27447.0538276777,22563.0651941397,8869.10728290797,9276.10016662373,9756.78878386949,10242.6166807598,16160.0925764453,26978.643408129,22178.0047464776,8717.74742150017,9117.79457950666,9590.27978234262,10067.8165580642
"183",2019-03-04,11921.0017742215,12709.6116250573,13582.828260159,21792.2991990437,36738.0553075992,30499.8178888849,12279.5082803494,12666.7610389114,13504.7050911529,14432.5487960296,23155.5914235047,39036.330706868,32407.8388918829,13047.6951525056,13459.173839219,14349.5383635051,15335.42652238,24604.1690817008,41478.3826279657,34435.2227107884,13863.9385963974,14301.1587475154,15247.2230867596,16294.786870079,26143.3674972529,44073.2055056915,36589.436497063,14731.2449561459,15195.8169175044,16201.065565194,17314.1633037598,27778.8557633004,46830.356452647,38878.414535509,15652.8086480681,16146.4435062251,17214.5789403216,18397.3103360885,29516.6576226009,49759.9904594814,41310.5874674021,16632.0239261799,17156.5398105976,18291.4961303049,19548.2173561833,31363.1736538572,52872.8977972093,43894.9133417778,17672.4973837307,18229.826163213,19435.7835788407,20771.1233231189,33325.2048459858,56180.5437593581,46640.9106092374,18778.0612368144,19370.255634862,20651.6558641525,22070.5323786339,35409.9776471547,59695.1108903237,49558.6931797953,19952.7874389824,20582.0285942746,21943.5912218994,23451.2304365436,37625.1705808504,63429.5438554642,52659.0076738909,21201.0026788448,21869.6081786921,23316.3480391736,24918.3028099618,39978.9425270038
"184",2019-03-05,13255.9115440881,14219.6880024964,22901.4809652349,38750.0121935315,32292.0001981857,13056.2824618467,13623.1745742842,14482.7411302333,15535.7147343582,25021.0043432572,42336.3111262303,35280.6125698946,14264.6364521391,14883.9942145907,15823.1133293052,16973.5392411552,27336.6888060933,46254.5206650583,38545.8198831839,15584.8231459689,16261.502234446,17287.5364670695,18544.433860766,29866.6889877493,50535.359010737,42113.2208949991,17027.1926176362,17766.4980991236,18887.4914108564,20260.7141816653,32630.8397267235,55212.3873218147,46010.783517533,18603.0528368925,19410.7807603124,20635.5215779131,22135.8355953703,35650.8115682948,60322.2728293352,50269.0640826448,20324.7583218013,21207.2411582056,22545.3312739963,24184.4987847801,38950.2806584893,65905.0763026697,54921.4468991189,22205.8069963873,23169.9632846222,24631.8931331631,26422.7649754211,42555.1143616687,72004.5661202018,60004.4059808571,24260.9460124248,25314.3345994827,26911.5655010742,28868.181853151,46493.5740569562,78668.5614071353,65557.790997915,26506.287364992,27657.166666288,29402.2206820773,31539.9211354986,50796.5367033948,85949.3069305766,71625.1396921988,28959.4342082011,30216.8269523649,32123.3850555095,34458.9288751793,55497.7369108771,93903.8826910139
"185",2019-03-06,12681.7167398256,20010.4574512292,33403.6757789085,27454.9268177206,11004.6569408546,11435.0746210045,11907.5197517956,12501.410894882,19725.9531910826,32928.7497015404,27064.5787379383,10848.1951613698,11272.4932580997,11738.221268469,12323.66859858,19445.4939496089,32460.5760181441,26679.7805408565,10693.9579208753,11112.2234410693,11571.32983355,12148.4534029516,19169.0222156268,31999.0587246749,26300.45331947,10541.9135913675,10954.2323048652,11406.8112241564,11975.7293782382,18896.4812956362,31544.1031820524,25926.5192886558,10392.0309945228,10798.487451707,11244.6317039796,11805.4611055226,18627.815302193,31095.6160967537,25557.9017692227,10244.2793953041,10644.9569444392,11084.7580163661,11637.6136694657,18362.9691424481,30653.5055016826,25194.5251721873,10098.6284956583,10493.6092999812,10927.1573774983,11472.152651147,18101.8885068505,30217.6807373108,24836.3149832735,9955.04842830334,10344.4134828724,10771.7974696718,11309.0441210068,17844.5198580103,29788.0524330871,24483.1977476329,9813.50975060343,10197.3388989071,10618.6464346679,11148.2546318883,17590.8104197206,29364.532489111,24135.1010547818,9673.98343853181,10052.3553888615,10467.6728672212,10989.7512121788,17340.7081661345,28947.0340580669,23791.9535237527
"186",2019-03-07,17070.7762903576,28496.4733649598,23421.4784949102,9388.45039872864,9756.21029473095,10160.7391974682,10601.4281620853,16729.3048426814,27926.4505465425,22952.9721989842,9200.65063528723,9561.05412863101,9957.49112812408,10389.3648698033,16394.6639425792,27367.8300518216,22493.8375637488,9016.60748232471,9369.80172516185,9758.30868598378,10181.5435380614,16066.7169567236,26820.3837969707,22043.8871252894,8836.24579532532,9182.37499628264,9563.1105451847,9977.87931375286,15745.3299849011,26283.8882605868,21602.9371695843,8659.49193290973,8998.69741596907,9371.81700664791,9778.28904111067,15430.3718053412,25758.1243924273,21170.8076574939,8486.27372676746,8818.69398896807,9184.34996553714,9582.69122775574,15121.7138211387,25242.8775239721,20747.322151251,8316.52045219065,8642.2912201773,9000.63287936871,9391.00601142349,14819.2300077478,24737.9372807744,20332.3077424221,8150.16279919727,8469.4170846372,8820.59073675935,9203.15512735626,14522.7968615263,24243.097496566,19925.5949813084,7987.132844232,8300.00099812338,8644.15002679923,9019.06187634794,14232.2933493097,23758.1561290791,19527.0178077606,7827.36402243312,8133.97378832715,8471.23870903746,8838.65109342777,13947.6008589929,23282.9151775532,19136.4134833759,7670.79110045422
"187",2019-03-08,31773.6046253881,26114.5099157478,10467.8658126788,10878.0432716045,11328.5282290924,11819.2784539448,18728.378660196,31263.7816820787,25695.4899000681,10299.9038133492,10703.499775405,11146.7564825999,11629.6323813563,18427.872713687,30762.1390959112,25283.1932643832,10134.6368460083,10531.7569145132,10967.9013522074,11443.0292722608,18132.1885312787,30268.5456090759,24877.5121287902,9972.02166755685,10362.7697513732,10791.9160393908,11259.4203008286,17841.2487454203,29782.8720698582,24478.340344372,9812.015728752,10196.4940694739,10618.754496531,11078.7574246644,17554.9772299613,29304.9913988458,24085.5734654222,9654.57716307431,10032.8863617799,10448.3714148653,10900.9933722364,17273.299080232,28834.7785556772,23699.1087221168,9499.664775773,9871.90381934702,10280.7222126322,10726.0816305076,16996.1405934448,28372.1105063245,23318.8449936235,9347.2380330871,9713.50432012162,10115.7630234062,10553.9764327651,16723.429249409,27916.8661909006,22944.6827816431,9197.25705163954,9557.64641791885,9953.45068462,10384.6327466455,16455.0936915557,27468.9264919831,22576.5241843749,9049.68258800145,9404.28933157804,9793.74272627071,10218.0062623513,16191.0637082671,27028.1742034466,22214.2728709001,8904.47602842386,9253.3929342921
"188",2019-03-09,25738.1445433502,10316.8552780786,10721.2827953192,11165.335084895,11649.0631719152,18458.7142256731,30797.1222376712,25311.5526234087,10145.8605471483,10543.5849583913,10980.2773888116,11455.9880178124,18152.7738216195,30286.6812662207,24892.0311690889,9977.69993545475,10368.8323400396,10798.2868958724,11266.1129506678,17851.9041678733,29784.700500348,24479.46299232,9812.32646943443,10196.9761253059,10619.3127693098,11079.3849312565,17556.02122026,29291.039718005,24073.7328473423,9649.69395407813,10027.9683083063,10443.30501494,10895.7517994418,17265.042327579,28805.5610212271,23674.7273985148,9489.75696002696,9861.76167882107,10270.2144671985,10715.1622596052,16978.8862085166,28328.1287976129,23282.3351886562,9332.47081088214,9698.3098091073,10099.9927754059,10537.5658663178,16697.47292894,27858.6096824424,22896.4466079109,9177.79157072531,9537.56704092965,9932.59239026158,10362.9130102484,16420.7238795697,27396.8725214238,22516.9538631307,9025.67603184548,9379.48847280644,9767.96655056201,10191.1549043063,16148.5617540204,26942.7883340566,22143.750947764,8876.08170266959,9224.02994746696,9606.06927013797,10022.2435700131,15880.9105272065,26496.2302776029,21776.7336122446,8728.96679589291,9071.14803951666,9446.85532500928
"189",2019-03-10,9987.3369649238,10379.0051097394,10808.932360589,11277.2635481941,17869.6225597445,29815.3243220449,24473.3738113825,9809.99762531373,10194.7111464502,10617.0044289042,11077.0197317224,17552.3220546192,29285.9109314583,24038.8143322157,9635.80719731882,10013.689583988,10428.4844499877,10880.3315283534,17240.6556702045,28765.8980268468,23611.9710732312,9464.70976754511,9835.88231623271,10243.3119108024,10687.1358031312,16934.5233646924,28255.1186892428,23192.7070219906,9296.65041542028,9661.23226882076,10061.4273728057,10497.3705421506,16633.8268726592,27753.4089635619,22780.8875989057,9131.57519556473,9489.68338082494,9882.77245287118,10310.9748326511,16338.4696735233,27260.6078059749,22376.3806140398,8969.43112047561,9321.18058675938,9707.2898045472,10127.888843465,16048.3569605631,26776.5570322141,21979.0562246762,8810.16614351833,9155.66979890394,9534.92309964998,9948.0538058116,15763.3956104847,26301.1012667982,21588.7868936397,8653.72914222021,8993.09788994285,9365.61701018256,9771.41199443345,15483.4941535304,25834.0878931579,21205.4473483589,8500.0699018606,8833.41267591108,9199.31719057502,9597.90670906693,15208.562744118,25375.3670046477,20828.9145406544,8349.13909935243,8676.56289944404,9035.97026024016,9427.48225624202
"190",2019-03-11,10882.6206666762,11337.868386998,11880.6681855783,18888.1423721044,31411.5760413667,25712.4568797739,10171.5755252537,10520.0538861824,10960.1345152915,11484.8503264343,18258.8626076877,30365.0639608319,24855.8173813457,9832.69801553458,10169.566426869,10594.985273514,11102.2195856551,17650.548008299,29353.4176104744,24027.7177938914,9505.11059222426,9830.75585252834,10242.0013905271,10732.3366195207,17062.5000958217,28375.4753991734,23227.2072780907,9188.43711336149,9503.23313456885,9900.77756368294,10374.7767215422,16494.0436627256,27430.1144355258,22453.3666729075,8882.31396857868,9186.62220532516,9570.92199344866,10029.1293348065,15944.5259967804,26516.2492385224,21705.3074401924,8586.38966159772,8880.55952625034,9252.0559335346,9694.99758056728,15413.3161316001,25632.8304911777,20982.1706444464,8300.32440663541,8584.69367049414,8943.81325601096,9371.99780254091,14899.8041221556,24778.8438356851,20283.1259665755,8023.7897382551,8298.68491938812,8645.84003091277,9059.75912638569,14403.400344424,23953.3087087121,19607.3707505023,7756.46813421661,8022.2048723744,8357.79411985098,8757.92303385685,13923.5348183717,23155.2772154996,18954.1290815423,7498.05265089124,7754.93606993006,8079.34478316285,8466.14295114927,13459.6565534931
"191",2019-03-12,11372.633906545,11865.2299210413,18801.336931891,31370.0359238054,25751.7013500556,10270.1928857028,10744.3532747109,11188.9996287666,11673.6416799065,18497.7511524552,30863.5029659973,25335.887817514,10104.3597578004,10570.8638640773,11008.3304994536,11485.1470201338,18199.067382159,30365.1490118082,24926.7884391751,9941.2043426359,10400.17579242,10830.5786402603,11299.6959895676,17905.2064681064,29874.841994609,24524.2948013796,9780.68340309731,10232.2438264301,10655.6969459343,11117.2394426313,17616.0905354858,29392.4519802549,24128.3002410268,9622.75440022374,10067.0234631827,10483.639071833,10937.7290273033,17331.6429669325,28917.8511326514,23738.6998173087,9467.37548193226,9904.47091834296,10314.3594216425,10761.1171723038,17051.7883822251,28450.9136798779,23355.3902838997,9314.50547192685,9744.54311456302,10147.8131352936,10587.357074488,16776.4526183088,27991.5158808568,22978.2700615958,9164.1038587864,9587.19767006635,9983.95607707446,10416.4026864428,16505.5627096418,27539.5359925615,22607.2392113959,9016.13078522902,9432.3928874163,9822.74482393374,10248.2087042842,16239.0468688596,27094.854237754,22242.1994080168,8870.54703754959,9280.08774246601,9664.13665397354,10082.7305556514,15976.8344677503,26657.352773243
"192",2019-03-13,11754.7373647593,18626.3922417917,31078.5429901096,25511.6772084733,10174.3935773931,10644.3918165713,11080.956021173,11561.0635039109,18319.4993536562,30566.4854916168,25091.3407204376,10006.7578383052,10469.0122742194,10898.3835426975,11370.5806598595,18017.6629060576,30062.8647747917,24677.9297967908,9841.88410570013,10296.5223271027,10718.8191719911,11183.2362566501,17720.7995878737,29567.5418332044,24271.3303302794,9679.72687209927,10126.8743655599,10542.2133467517,10998.9785845817,17428.8274606363,29080.3799507277,23871.4300937087,9520.24137981609,9960.02156435775,10368.5173212774,10817.7567859346,17141.665935915,28601.2446638022,23478.1187089658,9363.38360860243,9795.91786976681,10197.683153012,10639.5208409332,16859.2357530734,28130.0037243222,23091.287616554,9209.11026349819,9634.51798684983,10029.6636893127,10464.2215539394,16581.4589573927,27666.5270631333,22710.8300456288,9057.37876288142,9475.77736695972,9864.4125544346,10291.8105398745,16308.2588785541,27210.6867541316,22336.6409845276,8908.14722671515,9319.65219544364,9701.8841367307,10122.2402108636,16039.5601094779,26762.3569789543,21968.6171517852,8761.37446498788,9166.09937954936,9542.03357606242,9955.46376310132,15775.2884855089,26321.4139922519,21606.6569676263
"193",2019-03-14,17471.9735996297,29152.6381047546,23930.2424129158,9543.79597828149,9984.98898661013,10395.1020668145,10819.4406927573,17144.8819294836,28606.8734816297,23482.245916515,9365.12720063774,9798.06066363636,10200.4960438037,10616.8906542021,16823.9137210099,28071.3260821669,23042.6363330975,9189.80326944475,9614.63181351896,10009.5332273674,10418.1325416145,16508.9543372849,27545.804630393,22611.2566518163,9017.76156605184,9434.63692285644,9822.14541327453,10223.0953665977,16199.8912874951,27030.1214312,22187.9528012141,8848.94064408789,9258.0117047194,9638.26567414112,10031.7094697237,15896.6141867602,26524.0923033074,21772.573594195,8683.28020751535,9084.69307568982,9457.82833552623,9843.90649565431,15599.014716708,26027.5365134805,21364.9706740272,8520.72108909481,8914.61913333021,9280.76895247587,9659.619368727,15306.9865867874,25540.2767119797,20964.9984613553,8361.20522925284,8747.72913407453,9107.0242865058,9478.78226899835,15020.4254963058,25062.138869218,20572.5141022053,8204.67565534548,8583.96347153308,8936.53228301529,9301.33060873579,14739.2290971768,24592.9522136052,20187.3774169635,8051.0764613099,8423.26365520343,8769.23204912368,9127.20100934943,14463.2969573662,24132.5491705545,19809.4508503091,7900.352787697
"194",2019-03-15,27680.2755687999,22721.1008667449,9061.44773884155,9480.46793263822,9870.13509075227,10273.3198105862,16248.6775957095,27111.8164712245,22254.4864191204,8875.35629652387,9285.77123490537,9667.43594952837,10062.3406209422,15914.9847977497,26555.0315979469,21797.4546516665,8693.08654207572,9095.07294783933,9468.89956205355,9855.69422919437,15588.1449195278,26009.6811999447,21349.8087685925,8514.55999097362,8908.29095762896,9274.44043946647,9653.29165435071,15268.0172252856,25475.5304518282,20911.3560156264,8339.69977050037,8725.34483680273,9083.97484855746,9455.04574278725,14954.4638695006,24952.3493507259,20481.907597016,8168.43058664397,8546.15580959687,8897.42077571328,9260.87113072025,14647.3498375304,24439.912617246,20061.2785942345,8000.67869167639,8370.64671803499,8714.69789160255,9070.68420744894,14346.542887476,23937.9995984723,19649.287886355,7836.37185239811,8198.74198870418,8535.72751658623,8884.40307935316,14051.9134932393,23446.3941729524,19245.7580720613,7675.43931903487,8030.36760021341,8360.43258683858,8701.94753463028,13763.3347887491,22964.8846576361,18850.515393259,7517.8117947731,7865.45105132032,8188.73762116377,8523.23900875632,13480.6825133339,22493.2637167262,18463.3896602564,7363.42140592106,7703.92132971246
"195",2019-03-16,26486.1374311874,10562.9937813526,11051.4711051484,11505.7179358102,11975.7215622253,18941.2615561663,31781.4294117157,26084.637093952,10402.8705630673,10883.9431148103,11331.3040695616,11794.1829645962,18654.1331320153,31299.6583471437,25689.2230545478,10245.1746343899,10718.9546621754,11159.534123224,11615.3962898686,18371.3572549061,30825.1903952055,25299.8030514797,10089.8692003141,10556.4672506812,10990.3680179169,11439.319821957,18092.8679450745,30357.9148488494,24916.2862218344,9936.91802360471,10396.4429673302,10823.7662823109,11265.9124771453,17818.6002229359,29897.7226792195,24538.5830800793,9786.2854163428,10238.8444738437,10659.6900434182,11095.1337945009,17548.4900939238,29444.5065102156,24166.6054971823,9637.93623159847,10083.6349979498,10498.1010175221,10926.9439264336,17282.474533558,28998.1605934395,23800.2666800498,9491.83585523015,9930.77832480317,10338.9615012443,10761.3036293985,17020.4914727394,28558.5807835212,23439.4811512743,9347.95019780808,9780.2387885353,10182.2343627479,10598.174254739,16762.4797832671,28125.6645138183,23084.1647291909,9206.24568666031,9631.98126393244,10027.8830330731,10437.5177396691,16508.3792635757,27699.3107724846,22734.2345082349,9066.68925803915,9485.97115823995,9875.87149760494
"196",2019-03-17,11396.0759097851,11923.2548171301,12413.4038695402,12920.5363853257,20435.6626840328,34287.4413104124,28220.2209227073,11253.8021352102,11774.3995022409,12258.4293118219,12759.2305555273,20180.5346128429,33859.3813593936,27867.9068997229,11113.3045708933,11627.4025645408,12105.3895266924,12599.9385407867,19928.5916760778,33436.6655027331,27519.9913246149,10974.5610418207,11482.2408032069,11954.2603595742,12442.6351997243,19679.7941090763,33019.2270223357,27176.4192851675,10837.549649822,11338.891307066,11805.0179574463,12287.2957048369,19434.1026436174,32607.0000330454,26837.1365547136,10702.2487701131,11197.3314509785,11657.6387650798,12133.8955385793,19191.4785017222,32199.9194722461,26502.0895835765,10568.6370478836,11057.5388922672,11512.09952132,11982.4104894942,18951.8833895337,31797.921089593,26171.2254906179,10436.6933949264,10919.4915671909,11368.377255415,11832.8166483911,18715.2794912727,31400.9414368716,25844.4920548916,10306.3969863089,10783.1676874623,11226.4492833899,11685.0904045729,18481.6294632695,31008.9178579839,25521.8377074013,10177.7272570865,10648.5457368089,11086.2932044671,11539.2084421089,18250.8964280695,30621.7884790587,25203.2115229615,10050.6638990567,10515.604467577,10947.8868975303,11395.1477361552
"197",2019-03-18,11098.9205119528,11575.9718459005,12122.1996235975,19272.732671453,32317.6406289156,26620.6388048962,10616.0340530483,10995.7456807523,11468.362377043,12009.512457436,19093.5746228834,32017.2179785239,26373.1751067657,10517.3481024406,10893.5299559605,11361.7532386927,11897.8728237201,18916.0820156872,31719.5880372258,26128.0118148102,10419.5795299044,10792.2644217877,11256.1351318433,11787.2709846574,18740.2393680313,31424.7248441823,25885.1275446061,10322.7198075538,10691.9402453248,11151.4988439315,11677.6972929774,18566.031342001,31132.6026798844,25644.501110518,10226.7604867778,10592.5486757726,11047.8352480335,11569.1421910902,18393.4427422618,30843.1960639103,25406.1115238506,10131.6931975026,10494.0810436791,10945.1353020685,11461.5962102522,18222.4585147339,30556.4797527022,25169.9379910181,10037.5096474626,10396.5287601827,10843.3900480105,11355.049969741,18053.0637452794,30272.428737365,24935.9599117306,9944.20162147616,10299.8833162633,10742.5906111068,11249.4941760366,17885.2436584011,29991.0182414845,24704.1568771972,9851.76098072963,10204.1362820003,10642.7281991034,11144.9196220109,17718.9836159538,29712.2237189663,24474.5086683457,9760.17966206715,10109.2793058368,10543.7941014789,11041.3171861248,17554.2691158678
"198",2019-03-19,12469.3320899855,12978.8368562407,20528.0706129089,34443.2659980414,28346.7096285491,11313.8132921314,11829.6938588354,12316.1259901232,12819.3706586012,20275.849755079,34020.0742495178,27998.4240271408,11174.804626988,11684.3467587984,12164.8022772937,12661.8637635148,20026.7278422168,33602.0821024498,27654.4176828927,11037.5039102159,11540.7854851523,12015.3378232996,12506.2920977514,19780.6667987248,33189.2256712457,27314.6380181453,10901.8901568812,11398.9880961046,11867.709784111,12352.6318838596,19537.629016826,32781.4418552523,26979.0331012409,10767.9426398843,11258.9329194537,11721.8955963741,12200.8596365327,19297.5773508166,32378.6683291112,26647.5516385876,10635.6408867918,11120.5985492763,11577.8729739631,12050.9521590198,19060.4751113883,31980.8435332327,26320.1429668186,10504.9646767075,10983.9638426557,11435.6199045732,11902.8865395794,18826.2860600209,31587.9066643872,25996.7570450495,10375.894037182,10849.0079164507,11295.1146463569,11756.6401479786,18594.9744034434,31199.7976664118,25677.3444472296,10248.40924116,10715.7101441032,11156.3357246008,11612.1906320335,18366.5047881639,30816.4572210318,25361.8563545882,10122.4908039655,10584.0501524865,11019.2619284434,11469.5159141935,18140.8422950655,30437.8267387944
"199",2019-03-20,11301.5863893145,17876.2506170713,29993.9317782126,24684.6347595911,9853.19028227276,10303.5898732677,10672.1613109139,11109.4580361091,17572.3521665148,29484.0312633477,24264.9929444988,9685.68484033396,10128.4275831023,10490.7332611539,10920.5958884465,17273.6200268492,28982.7991197049,23852.4850916744,9521.02701142966,9956.24307332939,10312.3895104671,10734.9444204321,16979.9663701563,28490.0879839112,23446.9899228855,9359.16838578939,9786.98572131736,10137.0776253913,10552.4490501186,16691.3048616034,28005.7529977894,23048.3882216443,9200.06137661472,9620.6057650257,9964.74606383968,10373.0561234584,16407.5506340607,27529.6517657688,22656.5627981579,9043.65920608868,9457.05428837464,9795.34415994725,10196.7128985293,16128.6202631496,27061.644313021,22271.3984548743,8889.91589162278,9296.28320686377,9628.82210917488,10023.3675300283,15854.4317427166,26601.5930443067,21892.7819526141,8738.78623233831,9138.24525343507,9465.13095366668,9852.96905402876,15584.9044607224,26149.3627035226,21520.6019772776,8590.22579577696,8982.89396457631,9304.22256785635,9685.46737299721,15319.9591755426,25704.8203339358,21154.7491071186,8444.19090483767,8830.18366666063,9146.04964431811,9520.81324106427,15059.5179926701,25267.835239094,20795.1157805738
