"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"144",2019-01-24,19445.373,33823.872,26499.42,9876.654,9925.848,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213
"145",2019-01-25,33823.872,26499.42,9876.654,9925.848,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786
"146",2019-01-26,26499.42,9876.654,9925.848,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641
"147",2019-01-27,9876.654,9925.848,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18
"148",2019-01-28,9925.848,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82
"149",2019-01-29,8632.089,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971
"150",2019-01-30,8924.985,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548
"151",2019-01-31,13524.867,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962
"152",2019-02-01,31501.899,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764
"153",2019-02-02,29600.64,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983
"154",2019-02-03,10621.503,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004
"155",2019-02-04,10588.644,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247
"156",2019-02-05,11765.52,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056
"157",2019-02-06,9191.34,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385
"158",2019-02-07,16792.92,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952
"159",2019-02-08,32015.358,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479
"160",2019-02-09,26826.903,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861
"161",2019-02-10,10171.089,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555
"162",2019-02-11,11840.445,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295
"163",2019-02-12,12022.776,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928
"164",2019-02-13,14310.486,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544
"165",2019-02-14,18866.25,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732
"166",2019-02-15,32713.335,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848
"167",2019-02-16,27661.608,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948
"168",2019-02-17,9159.156,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58
"169",2019-02-18,10071.297,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551
"170",2019-02-19,11135.205,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596
"171",2019-02-20,13087.224,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269
"172",2019-02-21,19622.304,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759
"173",2019-02-22,32946.156,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62
"174",2019-02-23,25464.807,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022
"175",2019-02-24,10035.846,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022,12693.429
"176",2019-02-25,10412.28,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022,12693.429,20123.991
"177",2019-02-26,11384.55,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022,12693.429,20123.991,30071.385
"178",2019-02-27,12694.347,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022,12693.429,20123.991,30071.385,25954.668
"179",2019-02-28,19284.723,31347.945,26343.819,16166.493,14627.115,12079.26,10817.82,19033.785,31316.166,24915.789,8880.408,10920.69,11266.587,11025.855,16589.367,32270.616,28576.989,11643.534,11976.849,10856.727,11384.523,19405.224,30979.611,24644.547,9453.699,10445.76,11613.24,13274.253,16745.859,29849.958,24789.294,11773.323,10560.942,12717.027,10704.555,19676.007,31492.098,31270.806,10236.213,11499.786,10294.641,12915.18,20699.82,31186.971,32068.548,11674.962,12061.764,16459.983,20732.004,20138.247,31588.056,7526.385,18110.952,20932.479,23142.861,30522.555,26273.295,30041.928,22352.544,13092.732,18997.848,19572.948,9815.58,20509.551,26701.596,30781.269,10797.759,11044.62,12425.022,12693.429,20123.991,30071.385,25954.668,11813.472
